date_str,emb,date,n_docs,dt,centroid_ema,dist_smooth_to_prev_smooth,dist_raw_to_prev_smooth,dispersion,curvature,drift_from_baseline,similarity_hatespeech_keywords,similarity_misinformation_keywords,similarity_policy_keywords
-7,"[-2.99730571e-03  1.57583877e-02  5.48891351e-03  3.08339531e-03
  8.90177581e-03  2.47434266e-02  1.21447379e-02 -2.58731116e-02
 -1.91346686e-02 -1.08371419e-03  5.59534319e-03  4.54769051e-03
 -1.84595473e-02 -1.20129308e-03  5.36934286e-03  3.17828879e-02
  2.12214254e-02 -4.66126439e-05 -8.91564973e-03  6.64927298e-03
 -7.94304814e-03 -8.07419047e-03  9.11673345e-03  1.53824361e-02
 -2.35669557e-02  1.63897686e-02 -4.45013959e-03  1.68406847e-03
 -1.13225505e-02 -2.94983704e-02  3.48416762e-03  1.80265363e-02
 -4.68375813e-03  1.31682903e-02  1.26144923e-02  6.09028805e-03
  8.13838933e-03  1.93949547e-02  2.69787535e-02  4.07803059e-03
 -4.24649194e-03 -4.05914225e-02 -6.18769368e-03 -1.88424857e-03
 -9.19936877e-03 -1.45112658e-02 -1.60728507e-02 -4.46263963e-04
  5.05997241e-03  1.22949854e-02 -9.82812233e-03 -4.24432196e-02
  3.74556665e-04 -1.38067757e-03  3.07718571e-03 -1.19967107e-02
  3.19142779e-03  9.21522174e-03  1.13845337e-02 -8.15716013e-03
 -1.17497770e-02 -9.00542072e-04 -2.38726977e-02  3.11468873e-04
 -1.75809872e-03  1.42872077e-03  1.36191456e-03  2.70001385e-02
 -2.18776288e-03 -3.33834887e-02  3.44206803e-02  6.74304552e-03
  2.63749418e-04  6.15339540e-03 -1.29304201e-04  6.28127623e-03
  8.42380337e-03  4.45563486e-03  2.55740024e-02 -1.51053546e-02
  1.09807001e-02 -3.15874107e-02 -1.36511261e-02  1.42908713e-03
 -7.50954775e-03  9.54881869e-03 -3.80610265e-02 -8.06620717e-03
 -4.89112083e-03 -9.50873829e-04 -1.80858411e-02 -9.71860439e-03
  2.85559874e-02 -6.39811251e-03 -1.59066506e-02 -9.53498855e-03
 -2.97552422e-02 -1.35063482e-02 -3.31523307e-02  4.86453623e-02
 -1.18979597e-02  1.37869716e-02 -7.39796739e-03 -6.56183576e-03
  1.15242489e-02 -3.52096558e-02 -9.85822733e-03 -9.09096678e-04
 -1.29442997e-02  1.32871261e-02  3.99447978e-03  7.81150768e-03
 -1.12461941e-02 -2.08619554e-02  3.27183157e-02  8.10726453e-03
 -1.68097566e-03  1.65451653e-02 -4.57060616e-03 -3.34991850e-02
  5.18609583e-03  2.62486972e-02 -4.07789387e-02  3.52238026e-03
 -1.88391898e-02 -1.63505021e-02 -1.25267748e-02  1.03241597e-32
  1.75843965e-02 -1.79578830e-02  2.03100522e-03  1.68238021e-02
  2.84407791e-02  1.65064074e-02 -1.11531513e-02 -1.70169603e-02
 -1.57121476e-02 -1.33947795e-02 -1.48006168e-03 -1.54053448e-02
  1.39153050e-03 -2.26884652e-02 -3.81252281e-02 -9.97191411e-04
 -5.54666715e-03  2.33631097e-02 -2.53781360e-02  9.11949296e-03
  1.54210553e-02  2.30071470e-02 -5.49229234e-03  3.81816179e-03
 -8.86764470e-03 -8.35551322e-03  1.40905092e-02 -1.11439754e-03
  2.30362490e-02  2.40309741e-02 -1.65076423e-02  1.49227558e-02
  1.92247760e-02 -3.55527946e-03  2.03716438e-02  7.64489220e-03
  2.40161596e-03 -2.86258254e-02 -1.17684696e-02 -1.46210268e-02
 -2.15174016e-02  2.62808055e-03 -1.57235023e-02  3.74736381e-03
  7.20983371e-03  1.32610705e-02  2.20688712e-02 -5.29093063e-03
  4.06071991e-02  1.51332552e-02 -2.25637620e-03  1.66027863e-02
 -3.03226672e-02 -5.97719522e-03 -3.65988235e-03 -5.25759952e-03
 -6.81505306e-03  1.12340953e-02  3.35921384e-02 -2.98873032e-03
  1.50144445e-02  2.64880192e-02 -1.00420229e-02  2.28856644e-03
 -2.32197568e-02 -3.69134620e-02  8.43237103e-06 -2.46543344e-02
  1.27217276e-02  1.90389622e-02  1.37598775e-02  5.76499524e-03
  1.04524998e-03 -8.17301800e-04 -2.46200208e-02 -3.00546922e-03
  6.82993326e-03  4.39257454e-03  1.69265307e-02 -7.53252208e-03
  4.30110609e-03 -1.35520715e-02  3.44882384e-02  1.64640769e-02
  2.33294889e-02 -9.04883165e-03  1.54594462e-02 -3.51987742e-02
 -1.18343784e-02  2.30912417e-02 -3.77146639e-02  4.28714231e-03
  2.06432901e-02  2.12335810e-02 -8.98602605e-03 -1.01330442e-32
 -6.95302943e-03 -2.78857034e-02 -1.74882524e-02  1.38454009e-02
  2.83957832e-02 -1.36414384e-02 -1.50123658e-02 -1.06755663e-02
  4.01912294e-02  1.76453069e-02 -3.80472373e-03 -1.55109931e-02
  1.11195100e-02  2.70913728e-02  7.91998953e-03 -1.84547957e-02
  4.23042104e-02 -4.62388387e-03 -3.71096618e-02  2.17513591e-02
  1.06575787e-02  2.44622380e-02 -3.72405984e-02  1.95536856e-02
 -1.16322264e-02  9.38556157e-03  3.76450084e-02  1.44194961e-02
 -9.18258540e-03  2.02626572e-03 -2.83794906e-02 -1.81531813e-02
 -1.97043605e-02  2.84385383e-02 -1.72167365e-02  1.27208903e-02
  7.68481242e-03 -2.43586302e-02 -1.03611061e-02 -1.09552983e-02
  2.14817245e-02 -7.98557326e-03 -8.13368801e-03  2.57313699e-02
 -1.54730994e-02 -4.10912884e-03 -1.22734392e-02  1.03584202e-02
 -8.90635711e-04 -8.24883394e-03 -2.55210269e-02 -6.18449296e-04
 -2.28445511e-02  2.05276161e-02 -7.81074585e-03 -1.09142428e-02
  1.02525409e-02 -2.11767741e-02 -1.31959682e-02 -6.71082351e-04
  1.52265769e-03  1.26390820e-02 -3.19855772e-02  1.27990637e-02
  2.70905271e-02 -2.88523976e-02 -5.49258292e-03 -2.71274969e-02
 -1.34239839e-02  1.05916364e-02  1.67270117e-02 -1.23972557e-02
 -2.84477584e-02 -1.71021093e-02 -4.34065610e-03  1.93503983e-02
 -3.17179970e-03  2.49975119e-02 -1.98412538e-02  2.76791025e-02
  3.19973938e-02 -1.63670108e-02 -1.53325330e-02  2.67367586e-02
  2.38489211e-02  4.44721617e-02  2.76603773e-02 -1.45942131e-02
 -1.96023425e-03  1.83135308e-02 -3.66256223e-03 -2.16431171e-02
 -5.14778402e-03 -2.72139674e-03  1.92361919e-03 -3.47012445e-08
 -4.46387334e-03 -8.22671503e-03  1.93548028e-03  1.84416701e-03
  1.15973428e-02 -1.67649165e-02 -6.51787315e-03 -1.31727867e-02
 -7.29072839e-03  2.79511046e-02  9.27910488e-03  7.89833721e-03
 -8.63102730e-03 -9.43065621e-03  1.39341794e-03 -1.99680440e-02
 -1.31642679e-02  1.10368594e-03 -3.84295397e-02 -2.55021919e-02
 -1.40259136e-02 -6.28545089e-03  1.18706590e-02  3.60723864e-03
 -3.29630054e-03  1.62382927e-02 -1.23105682e-02  2.39867046e-02
  7.32745137e-03  1.45553527e-02 -1.00294398e-02  1.80989821e-02
 -3.34592834e-02 -2.83263475e-02 -7.20554308e-05 -4.32058284e-03
 -1.29621138e-03  1.19163217e-02  1.62636880e-02  1.18399849e-02
 -1.97051931e-02 -5.76775521e-03  2.95108389e-02  1.63987689e-02
 -2.21496243e-02 -8.77302606e-03 -9.91245080e-03 -2.15408895e-02
  5.10580931e-03 -1.87934842e-02 -1.14772394e-02 -2.99758986e-02
  1.71447359e-02  1.30188372e-02  2.24805865e-02  1.85777508e-02
 -2.65841908e-03  8.86725914e-03 -1.25820423e-02  3.20285908e-03
  5.29309139e-02 -2.86324117e-02 -9.26787127e-03 -1.15976413e-03]",2022-05-07,257,-7,"[-2.99730571e-03  1.57583877e-02  5.48891351e-03  3.08339531e-03
  8.90177581e-03  2.47434266e-02  1.21447379e-02 -2.58731116e-02
 -1.91346686e-02 -1.08371419e-03  5.59534319e-03  4.54769051e-03
 -1.84595473e-02 -1.20129308e-03  5.36934286e-03  3.17828879e-02
  2.12214254e-02 -4.66126439e-05 -8.91564973e-03  6.64927298e-03
 -7.94304814e-03 -8.07419047e-03  9.11673345e-03  1.53824361e-02
 -2.35669557e-02  1.63897686e-02 -4.45013959e-03  1.68406847e-03
 -1.13225505e-02 -2.94983704e-02  3.48416762e-03  1.80265363e-02
 -4.68375813e-03  1.31682903e-02  1.26144923e-02  6.09028805e-03
  8.13838933e-03  1.93949547e-02  2.69787535e-02  4.07803059e-03
 -4.24649194e-03 -4.05914225e-02 -6.18769368e-03 -1.88424857e-03
 -9.19936877e-03 -1.45112658e-02 -1.60728507e-02 -4.46263963e-04
  5.05997241e-03  1.22949854e-02 -9.82812233e-03 -4.24432196e-02
  3.74556665e-04 -1.38067757e-03  3.07718571e-03 -1.19967107e-02
  3.19142779e-03  9.21522174e-03  1.13845337e-02 -8.15716013e-03
 -1.17497770e-02 -9.00542072e-04 -2.38726977e-02  3.11468873e-04
 -1.75809872e-03  1.42872077e-03  1.36191456e-03  2.70001385e-02
 -2.18776288e-03 -3.33834887e-02  3.44206803e-02  6.74304552e-03
  2.63749418e-04  6.15339540e-03 -1.29304201e-04  6.28127623e-03
  8.42380337e-03  4.45563486e-03  2.55740024e-02 -1.51053546e-02
  1.09807001e-02 -3.15874107e-02 -1.36511261e-02  1.42908713e-03
 -7.50954775e-03  9.54881869e-03 -3.80610265e-02 -8.06620717e-03
 -4.89112083e-03 -9.50873829e-04 -1.80858411e-02 -9.71860439e-03
  2.85559874e-02 -6.39811251e-03 -1.59066506e-02 -9.53498855e-03
 -2.97552422e-02 -1.35063482e-02 -3.31523307e-02  4.86453623e-02
 -1.18979597e-02  1.37869716e-02 -7.39796739e-03 -6.56183576e-03
  1.15242489e-02 -3.52096558e-02 -9.85822733e-03 -9.09096678e-04
 -1.29442997e-02  1.32871261e-02  3.99447978e-03  7.81150768e-03
 -1.12461941e-02 -2.08619554e-02  3.27183157e-02  8.10726453e-03
 -1.68097566e-03  1.65451653e-02 -4.57060616e-03 -3.34991850e-02
  5.18609583e-03  2.62486972e-02 -4.07789387e-02  3.52238026e-03
 -1.88391898e-02 -1.63505021e-02 -1.25267748e-02  1.03241597e-32
  1.75843965e-02 -1.79578830e-02  2.03100522e-03  1.68238021e-02
  2.84407791e-02  1.65064074e-02 -1.11531513e-02 -1.70169603e-02
 -1.57121476e-02 -1.33947795e-02 -1.48006168e-03 -1.54053448e-02
  1.39153050e-03 -2.26884652e-02 -3.81252281e-02 -9.97191411e-04
 -5.54666715e-03  2.33631097e-02 -2.53781360e-02  9.11949296e-03
  1.54210553e-02  2.30071470e-02 -5.49229234e-03  3.81816179e-03
 -8.86764470e-03 -8.35551322e-03  1.40905092e-02 -1.11439754e-03
  2.30362490e-02  2.40309741e-02 -1.65076423e-02  1.49227558e-02
  1.92247760e-02 -3.55527946e-03  2.03716438e-02  7.64489220e-03
  2.40161596e-03 -2.86258254e-02 -1.17684696e-02 -1.46210268e-02
 -2.15174016e-02  2.62808055e-03 -1.57235023e-02  3.74736381e-03
  7.20983371e-03  1.32610705e-02  2.20688712e-02 -5.29093063e-03
  4.06071991e-02  1.51332552e-02 -2.25637620e-03  1.66027863e-02
 -3.03226672e-02 -5.97719522e-03 -3.65988235e-03 -5.25759952e-03
 -6.81505306e-03  1.12340953e-02  3.35921384e-02 -2.98873032e-03
  1.50144445e-02  2.64880192e-02 -1.00420229e-02  2.28856644e-03
 -2.32197568e-02 -3.69134620e-02  8.43237103e-06 -2.46543344e-02
  1.27217276e-02  1.90389622e-02  1.37598775e-02  5.76499524e-03
  1.04524998e-03 -8.17301800e-04 -2.46200208e-02 -3.00546922e-03
  6.82993326e-03  4.39257454e-03  1.69265307e-02 -7.53252208e-03
  4.30110609e-03 -1.35520715e-02  3.44882384e-02  1.64640769e-02
  2.33294889e-02 -9.04883165e-03  1.54594462e-02 -3.51987742e-02
 -1.18343784e-02  2.30912417e-02 -3.77146639e-02  4.28714231e-03
  2.06432901e-02  2.12335810e-02 -8.98602605e-03 -1.01330442e-32
 -6.95302943e-03 -2.78857034e-02 -1.74882524e-02  1.38454009e-02
  2.83957832e-02 -1.36414384e-02 -1.50123658e-02 -1.06755663e-02
  4.01912294e-02  1.76453069e-02 -3.80472373e-03 -1.55109931e-02
  1.11195100e-02  2.70913728e-02  7.91998953e-03 -1.84547957e-02
  4.23042104e-02 -4.62388387e-03 -3.71096618e-02  2.17513591e-02
  1.06575787e-02  2.44622380e-02 -3.72405984e-02  1.95536856e-02
 -1.16322264e-02  9.38556157e-03  3.76450084e-02  1.44194961e-02
 -9.18258540e-03  2.02626572e-03 -2.83794906e-02 -1.81531813e-02
 -1.97043605e-02  2.84385383e-02 -1.72167365e-02  1.27208903e-02
  7.68481242e-03 -2.43586302e-02 -1.03611061e-02 -1.09552983e-02
  2.14817245e-02 -7.98557326e-03 -8.13368801e-03  2.57313699e-02
 -1.54730994e-02 -4.10912884e-03 -1.22734392e-02  1.03584202e-02
 -8.90635711e-04 -8.24883394e-03 -2.55210269e-02 -6.18449296e-04
 -2.28445511e-02  2.05276161e-02 -7.81074585e-03 -1.09142428e-02
  1.02525409e-02 -2.11767741e-02 -1.31959682e-02 -6.71082351e-04
  1.52265769e-03  1.26390820e-02 -3.19855772e-02  1.27990637e-02
  2.70905271e-02 -2.88523976e-02 -5.49258292e-03 -2.71274969e-02
 -1.34239839e-02  1.05916364e-02  1.67270117e-02 -1.23972557e-02
 -2.84477584e-02 -1.71021093e-02 -4.34065610e-03  1.93503983e-02
 -3.17179970e-03  2.49975119e-02 -1.98412538e-02  2.76791025e-02
  3.19973938e-02 -1.63670108e-02 -1.53325330e-02  2.67367586e-02
  2.38489211e-02  4.44721617e-02  2.76603773e-02 -1.45942131e-02
 -1.96023425e-03  1.83135308e-02 -3.66256223e-03 -2.16431171e-02
 -5.14778402e-03 -2.72139674e-03  1.92361919e-03 -3.47012445e-08
 -4.46387334e-03 -8.22671503e-03  1.93548028e-03  1.84416701e-03
  1.15973428e-02 -1.67649165e-02 -6.51787315e-03 -1.31727867e-02
 -7.29072839e-03  2.79511046e-02  9.27910488e-03  7.89833721e-03
 -8.63102730e-03 -9.43065621e-03  1.39341794e-03 -1.99680440e-02
 -1.31642679e-02  1.10368594e-03 -3.84295397e-02 -2.55021919e-02
 -1.40259136e-02 -6.28545089e-03  1.18706590e-02  3.60723864e-03
 -3.29630054e-03  1.62382927e-02 -1.23105682e-02  2.39867046e-02
  7.32745137e-03  1.45553527e-02 -1.00294398e-02  1.80989821e-02
 -3.34592834e-02 -2.83263475e-02 -7.20554308e-05 -4.32058284e-03
 -1.29621138e-03  1.19163217e-02  1.62636880e-02  1.18399849e-02
 -1.97051931e-02 -5.76775521e-03  2.95108389e-02  1.63987689e-02
 -2.21496243e-02 -8.77302606e-03 -9.91245080e-03 -2.15408895e-02
  5.10580931e-03 -1.87934842e-02 -1.14772394e-02 -2.99758986e-02
  1.71447359e-02  1.30188372e-02  2.24805865e-02  1.85777508e-02
 -2.65841908e-03  8.86725914e-03 -1.25820423e-02  3.20285908e-03
  5.29309139e-02 -2.86324117e-02 -9.26787127e-03 -1.15976413e-03]",,,0.007460404,,,0.1652277559041977,0.22104106843471527,0.19668057560920715
