signal,cp,cp_shifted,thr,response_scores
dist_smooth_to_prev_smooth,"[9, 15, 29]",[ 2  8 22],1.7371979180458659,"[0.0, 1.942859122954624e-16, 0.23744655821890331, 0.3650352919536603, 0.9253750187524097, 1.1756027517159542, 0.522323944541806, 0.0, 1.4779294334432165, 4.393657173839971, 4.84805451986195, 0.7920186153821417, 0.07196684941803722, 0.7275076637163125, 1.6855930953529592, 1.9436172088174886, 1.2657135663239547, 0.525810441355569, 0.2500826552851716, 0.24929991522468053, 0.5, 0.7757387347241999, 0.8017725133443562, 0.22590876832781984, 0.02790183741034942, 0.03184617381562469, 0.0, 0.1480985343388262, 0.08553469595748292, 2.000650210563516, 1.5960047177745003, 0.08054038318347884, 0.0, 0.30035238837076866, 0.44554468218747245, 0.7442610854143464, 0.8925212440185666, 0.6351043104304267, 0.2526108201801884]"
n_docs,"[10, 12, 22]",[ 3  5 15],1.5632102134775474,"[0.0, 0.2704284513453782, 0.0, 0.2801987695875346, 0.810029170262146, 1.5524756534835502, 1.180916033773367, 0.0, 0.5, 0.0, 1.6061484534535355, 2.4025513041085844, 1.6690595888024822, 1.0037547306831345, 0.0341451696832916, 1.291916513070741, 1.505044054644251, 0.13104493676438306, 0.4242826996458442, 0.8162038181910505, 0.3914120698835116, 0.5249625042479331, 1.6680665897864058, 1.0718320313231937, 0.0, 0.16774309272472368, 0.5287485260974021, 0.46661631303040235, 0.18166885140508926, 0.9881724311598544, 0.7014855785359129, 0.0, 0.24517088876218504, 0.7815240385612807, 0.4333022653781112, 0.4953177899167968, 1.4824717902066131, 1.113891319803967, 0.0]"
dispersion,"[8, 10, 29]",[ 1  3 22],2.481533856792939,"[0.0, 0.27180167054501075, 0.0, 0.08550713458150486, 0.0, 0.07043105767309524, 0.13946278469796541, 0.10847994319664943, 2.6251504327430246, 4.352037545414099, 3.742438323534113, 1.537941026971342, 0.0, 0.6432468684736082, 1.4180219646217005, 1.155690402555251, 0.7049414143781897, 0.8353472947846704, 0.7886836489788458, 0.7123316012096994, 0.8483359593239729, 0.7099257550403634, 1.0467537678153371, 1.0588405208330196, 0.3195533954789273, 0.24907922302828694, 0.24431860036080003, 0.07939877019446762, 0.07680194096902823, 2.9400491757776286, 2.445629712805417, 0.0, 0.5, 0.7964582887831113, 0.5258045873016879, 0.40244265490385256, 0.0, 0.14966563509160538, 0.057168398365993786]"
curvature,"[7, 9, 15, 21]",[ 0  2  8 14],1.268218660577036,"[0.0, 0.0, 0.6714579948437776, 0.6765442693388304, 0.6948968060534213, 0.22682445504694618, 0.7304810682428506, 1.4452051702060378, 0.9164202765804553, 2.552030708675265, 0.7613583484055713, 0.0, 0.017250758556711036, 0.33210748271936585, 0.5170458054009288, 1.5309929787514316, 0.5, 0.0, 0.10170683340923892, 0.725572732790973, 1.003469210629516, 1.4779423562476646, 0.4949433760318592, 0.0, 0.13671917747405238, 0.4982614957121858, 1.2239720331697848, 1.1183563948702566, 0.8287815031233461, 1.089061443457311, 0.0, 0.1213990318402364, 0.2739623030187461, 0.00236751046073495, 0.9995228587982615, 1.010958142406227, 0.0, 0.0, 0.2328892899832674]"
drift_from_baseline,"[10, 12]",[3 5],3.954585761386576,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.410971278661407, 2.509840832192089, 6.240615589713509, 7.930501941168066, 6.661522602949717, 4.961023499795612, 3.702976326784312, 2.8768191840109583, 1.8830865593779702, 0.6934246852072191, 0.0, 0.07833062854985541, 0.3771680542076124, 0.5037618600464046, 0.5, 0.5843809053175987, 0.6116119914750353, 0.5377718805978957, 0.4377711783389293, 0.4295932531436197, 0.369651013121167, 0.37695310565147433, 1.2301464490311007, 1.39946583455438, 0.9873576208354161, 0.7151960066763156, 0.6279982033991379, 0.5281447325139654, 0.07954570005648713, 0.020351012328278795, 0.04843723151804666]"
