day,word,count,tfidf
19,accord,18,0.013111047965577131
19,administration,9,0.006323086815046437
19,age,9,0.007045705945584434
19,ago,9,0.006652703909628004
19,america,12,0.009374879651546023
19,american,11,0.007051290167220765
19,americans,7,0.006478395666484652
19,announce,25,0.014236962426993204
19,ap,7,0.004897893715966506
19,appeal,11,0.005011148352462297
19,area,8,0.006216977623226313
19,arrest,13,0.011301302173477381
19,art,15,0.012452873193916717
19,artist,10,0.006703246708447078
19,assault,9,0.005595307448816069
19,attend,9,0.007847230685561162
19,attorney,15,0.010238436955117627
19,authority,9,0.0065408957433262666
19,avenatti,10,0.006638773776596675
19,award,7,0.006680355330403469
19,away,9,0.006001582834322614
19,bad,8,0.006043847216249661
19,bank,7,0.0071898125198461395
19,base,14,0.011118387307427598
19,begin,10,0.005521022987845529
19,believe,7,0.005568139191917701
19,biden,29,0.019269505069058866
19,big,9,0.008755289616894493
19,bill,9,0.0050620356642477795
19,black,9,0.0068195887735660625
19,book,13,0.009073898340862906
19,brand,7,0.007150958213450184
19,break,8,0.006492899701391573
19,bring,7,0.006972510097496957
19,brooklyn,7,0.004550350331329353
19,building,8,0.006826604286470308
19,business,15,0.011086515706091517
19,california,8,0.007488830582002388
19,call,11,0.010826130605834752
19,case,14,0.008315154023705947
19,cause,9,0.0043250931648500055
19,center,11,0.01038291504563219
19,ceo,9,0.006858849371704468
19,change,13,0.010147403829711573
19,charge,15,0.010579624241534575
19,chief,9,0.006166610191155709
19,child,14,0.009548243475890702
19,city,50,0.026896332909662375
19,claim,9,0.006739419831092832
19,client,10,0.006448539783733193
19,college,13,0.009709039159253622
19,come,22,0.014692809956063249
19,community,17,0.01070464437078
19,company,32,0.019105487976381813
19,continue,7,0.0042383164930047575
19,control,7,0.003890611651711005
19,conviction,12,0.00627928066260774
19,country,17,0.011327882654512724
19,court,29,0.01770160389132218
19,covid,12,0.00855245786340272
19,crime,12,0.006893116155654885
19,criminal,8,0.006798069112588336
19,crisis,7,0.0036768948031082383
19,daniels,9,0.005831080948834739
19,date,15,0.00833691117566022
19,day,23,0.014245755045811095
19,deal,9,0.007215305277721153
19,death,11,0.008636877844346375
19,decade,8,0.0065576416620790265
19,defamation,8,0.005403148543527246
19,democrats,8,0.006192766394164406
19,department,7,0.005692787821265945
19,depp,12,0.007458073934038105
19,die,7,0.00498301106561589
19,director,17,0.011167638330898188
19,district,11,0.008805358793071894
19,donald,7,0.005054837988978455
19,donald trump,7,0.005054837988978455
19,dr,8,0.004538995848672842
19,drive,7,0.005692303762286879
19,early,7,0.005172523327470338
19,education,8,0.0065649508680635385
19,effort,7,0.006412286643100936
19,employee,7,0.006491462917244876
19,end,9,0.006088472229241238
19,energy,7,0.004808185989821351
19,enjoy,7,0.006277437231251858
19,event,8,0.006179139671016933
19,expect,7,0.0056022840690676985
19,experience,7,0.00577240054150349
19,expert,7,0.005516859329742607
19,eye,8,0.005826250744818031
19,face,7,0.0033444384532326102
19,fall,10,0.010548709334773787
19,family,10,0.006414555906890265
19,feature,7,0.007929748144567702
19,federal,11,0.010307871594163444
19,feel,7,0.004468197460569251
19,film,8,0.008898631676425541
19,find,23,0.01419674469853651
19,fire,8,0.007154465823759007
19,firm,15,0.00984091372596483
19,follow,8,0.007464714274135298
19,food,10,0.005471312078843951
19,force,10,0.006446307877740196
19,general,8,0.008866599332172037
19,get,13,0.008435582418152012
19,global,10,0.008493067761812913
19,go,14,0.008333805166272228
19,good,11,0.007432493432982392
19,great,9,0.007243157886524477
19,group,19,0.011839455437989872
19,grow,9,0.006198052795167599
19,hair,10,0.004143126123854269
19,harvey,12,0.007644455307293486
19,harvey weinstein,10,0.005036892422129069
19,have,9,0.004216838907539493
19,head,8,0.006722258989402245
19,health,10,0.006691623284989881
19,hear,11,0.006743302349934394
19,help,12,0.009629404440823162
19,high,27,0.016066068259554457
19,high school,8,0.006863312112910834
19,history,11,0.00775752725493037
19,hold,9,0.008883950454983969
19,home,8,0.0060935052152850016
19,hour,9,0.005789534962602512
19,house,13,0.008567229006988426
19,husband,8,0.00664294389353786
19,include,33,0.018712610337658378
19,intelligence,9,0.0046998606601755455
19,international,7,0.0062736942480305785
19,interview,7,0.006425586988722945
19,issue,7,0.003907494556521365
19,joe,15,0.011018784735808473
19,joe biden,14,0.010059787139391726
19,johnny,7,0.00461590580859321
19,johnny depp,7,0.00461590580859321
19,judge,8,0.00636067853593666
19,june,45,0.022930892829855085
19,june prnewswire,9,0.0052275274614499555
19,jury,7,0.0044360995244157155
19,kill,19,0.013379180232531948
19,know,17,0.009753843690694512
19,large,11,0.007220313877815
19,late,13,0.009348167397267432
19,law,18,0.011812449652022404
19,lawyer,13,0.006305385642237127
19,lead,18,0.011479090306065464
19,learn,9,0.008114783992234103
19,leave,16,0.012028990792623066
19,life,16,0.010873231372834639
19,like,17,0.009807572462086266
19,live,9,0.0069581572727644
19,long,16,0.011179398041936971
19,look,18,0.010167337783040761
19,loss,7,0.002590599633080328
19,make,9,0.0060482286397207504
19,man,25,0.017198312213168216
19,manage,8,0.004890153419534127
19,mark,8,0.007113295733330947
19,market,13,0.01181588864475164
19,mayor,14,0.010922513325019005
19,mean,7,0.0051700493417405876
19,medical,11,0.008339613311170762
19,medium,9,0.006642480768387373
19,member,9,0.007377161228437
19,michael,10,0.006661689468244154
19,michael avenatti,9,0.005892504333922455
19,million,15,0.009564459566108132
19,mining,8,0.0021605092235828446
19,month,34,0.018875171156977476
19,movie,9,0.007612738297844682
19,multiple,9,0.007616407226998897
19,murder,11,0.006400749439559586
19,name,8,0.004974143226338696
19,national,14,0.008453742364192857
19,need,8,0.004500336606013791
19,new,163,0.061020352254268564
19,new york,114,0.04567422002047121
19,new york city,20,0.012789651963608864
19,new york june,7,0.004791302912850437
19,new york state,9,0.00586532315373948
19,new york times,7,0.004951087242290937
19,news,11,0.008516121357098594
19,non,9,0.004046596029379404
19,number,8,0.005640988618278477
19,office,20,0.016162323095512562
19,officer,14,0.009609235214494149
19,official,12,0.009427801489275116
19,old,14,0.01103497460950895
19,open,10,0.00768793470707576
19,order,7,0.006566678224375383
19,organization,8,0.005575435493376748
19,outside,9,0.007741470270540731
19,pandemic,8,0.007152328899130832
19,partner,7,0.003946996494311979
19,pass,14,0.010116909315682262
19,pay,9,0.0040472633979133955
19,people,39,0.019007703539173748
19,person,10,0.006632512692558033
19,place,9,0.007053380200130549
19,plan,11,0.007957922887182623
19,police,28,0.01889834302960954
19,position,8,0.006668481571278953
19,power,9,0.00614817481736582
19,president,25,0.014568844846169698
19,price,8,0.006467256783478087
19,pride,14,0.009379240325738029
19,pride month,9,0.006485036224258505
19,principal,7,0.004966937395531268
19,prison,18,0.00975957608891501
19,prnewswire,10,0.005805302061792817
19,product,7,0.005403390473248439
19,project,8,0.005792285830900231
19,public,10,0.0075333456991035115
19,queen,7,0.007826153252958351
19,question,7,0.005034843818688689
19,raise,8,0.007449122347848717
19,rape,8,0.004560158486976537
19,real,8,0.006182209474238652
19,recent,9,0.006346292959092097
19,release,10,0.0075458875620476465
19,remain,7,0.0048135380593642444
19,report,21,0.014306363409705277
19,return,10,0.007460871983135052
19,right,18,0.012411613826960585
19,rise,10,0.007715580475294408
19,rocket,9,0.007223688039157719
19,run,7,0.00652360679026357
19,russia,8,0.007210344936915413
19,russian,10,0.00667162888016231
19,sandberg,9,0.0059207404764353095
19,say,65,0.030209222018731954
19,school,25,0.016335703147269502
19,season,8,0.0076870804942871995
19,see,7,0.007986191091372196
19,send,7,0.006393313166332553
19,sentence,12,0.006832103151410104
19,serve,12,0.0068893322921041176
19,service,9,0.006928608230720328
19,set,13,0.009811689414239782
19,sexual,8,0.004370784400838362
19,share,9,0.008506774813642377
19,sheryl,7,0.0054674087573963895
19,shoot,14,0.01101026546565462
19,sign,9,0.008745568495939379
19,son,7,0.007659698711865225
19,spend,9,0.0055457909125251025
19,star,10,0.007052058038583249
19,start,9,0.007365611387131446
19,state,42,0.02263089649339257
19,states,13,0.00684885923062983
19,steal,7,0.0072053027787058145
19,step,10,0.008437130281336452
19,stormy,9,0.005831080948834739
19,stormy daniels,9,0.005831080948834739
19,street,10,0.006748138267348002
19,student,25,0.01802431168937217
19,support,8,0.0053350235691231995
19,system,8,0.005705162184423929
19,take,13,0.009290181763062285
