signal,cp,thr,rscores
dist_smooth_to_prev_smooth,[7],0.791352404932041,"[0.0, 0.034336307669436864, 0.08054106331018288, 0.05040059502996242, 0.04740287013983559, 0.020346302886628448, 0.0, 1.4118032025822709, 0.722413427415349, 0.05750284325605032]"
n_docs,[7],1.159494975915232,"[0.0, 0.007429324101739655, 0.0, 0.04217757559670422, 0.000979461310790779, 0.0669783064592545, 0.08077066674412169, 1.1677326139983908, 1.158579682794881, 0.33244521642103797]"
dispersion,[7],0.780563527637363,"[0.0, 0.004140803454744908, -0.015856525333482203, 0.09754705562401815, 0.11774394891716394, 0.019015788322656445, 0.274360151007017, 1.324421630532952, 0.7201348495378533, 0.2670858249049085]"
curvature,[3],0.6323674581787543,"[0.0, 0.21977020405905717, 0.5220436094429746, 0.7209416524240984, 0.6225258810403828, 0.033144182054457016, 0.009904173807658958, -0.2585669798865385, -0.4400670209844464, -1.0197923222800596]"
drift_from_baseline,[0],-0.026846119994038374,"[0.0, -0.029829022215598182, -0.12532867148838403, -0.21185803046864218, -0.31731987913439164, -0.6684333722366814, -0.9956032893583678, -0.9172944096590464, -0.39829459286124824, -0.19844400867224476]"
