SOURCEURL,Actor1Code,Actor1Name,Actor1EthnicCode,Actor2Code,Actor2Name,EventCode,EventRootCode,EventBaseCode,GoldsteinScale,AvgTone
https://www.sbs.com.au/news/podcast-episode/canada-greenland-panama-canal-trumps-acquisition-wishlist/ia8cwrzqu,"['CAN', 'MIL']","['CANADA', 'MILITARY FORCE']","[nan, nan]","['PAN', nan]","['PANAMA', nan]","[192, 1384]","[19, 13]","[192, 138]","[-9.5, -7.0]","[-0.39880358923231, -0.39880358923231]"
https://www.sbs.com.au/news/podcast-episode/raging-california-wildfires-claim-five-lives-destroy-homes/krng2wmrs,['USA'],['UNITED STATES'],[nan],['MED'],['TELEVISION'],[1712],[17],[171],[-9.2],[-4.57022523681017]
https://www.sbsun.com/2025/01/03/adam-schiff-californias-newest-us-senator-talks-immigration-housing-and-working-with-the-incoming-trump-administration/,"['USA', 'USACVL']","['AMERICAN', 'AMERICAN']","[nan, nan]","['MIL', 'MIL']","['ARMED FORCES', 'ARMED FORCES']","[10, 10]","[1, 1]","[10, 10]","[0.0, 0.0]","[-0.290894563298774, -0.290894563298774]"
https://www.sbsun.com/2025/01/03/six-san-bernardino-schools-named-to-educational-results-partnerships-2024-honor-roll/,"['BUS', 'EDU', 'EDU']","['CHAMBER OF COMMERCE', 'SCHOOL', 'SCHOOL']","[nan, nan, nan]","['USA', nan, nan]","['CALIFORNIA', nan, nan]","[51, 84, 141]","[5, 8, 14]","[51, 84, 141]","[3.4, 7.0, -6.5]","[11.8466898954704, 11.8466898954704, 11.8466898954704]"
https://www.sbsun.com/2025/01/04/marines-tighten-access-to-camp-pendleton-in-wake-of-new-orleans-attack/,['USA'],['CALIFORNIA'],[nan],['MIL'],['MARINE CORP'],[10],[1],[10],[0.0],[-4.20340399055498]
https://www.sbsun.com/2025/01/08/riverside-county-sheriffs-deputy-dies-in-91-freeway-collision/,"['CVLHLH', 'CVLHLH', 'GOV', 'USA', nan]","['COMMUNITY', 'COMMUNITY', 'FIREFIGHTER', 'UNITED STATES', nan]","[nan, nan, nan, nan, nan]","[nan, 'GOV', 'CVLHLH', 'COP', 'CVLHLH']","[nan, 'FIREFIGHTER', 'COMMUNITY', 'DEPUTY', 'COMMUNITY']","[43, 43, 42, 90, 42]","[4, 4, 4, 9, 4]","[43, 43, 42, 90, 42]","[2.8, 2.8, 1.9, -2.0, 1.9]","[-8.55106888361046, -8.55106888361046, -8.55106888361046, -8.55106888361046, -8.55106888361046]"
https://www.sbsun.com/2025/01/10/officials-cracking-down-on-looters-in-fire-evacuation-zones/,"[nan, 'USAMIL', 'USAMIL']","[nan, 'CALIFORNIA', 'CALIFORNIA']","[nan, nan, nan]","['USAMIL', nan, nan]","['CALIFORNIA', nan, nan]","[43, 332, 72]","[4, 3, 7]","[43, 33, 72]","[2.8, 5.2, 8.3]","[-7.34021229401631, -7.34021229401631, -7.05159332367999]"
https://www.sbsun.com/2025/01/17/moss-landing-power-plant-fire-evacuations-road-closures/,"['BOL', 'BOL']","['SANTA CRUZ', 'SANTA CRUZ']","[nan, nan]","['USA', nan]","['UNITED STATES', nan]","[10, 10]","[1, 1]","[10, 10]","[0.0, 0.0]","[-2.49486402736239, -2.49486402736239]"
https://www.scetv.org/stories/2025/reel-south-wins-best-limited-series-international-documentary-association-awards,"['AUS', 'AUS']","['VICTORIA', 'VICTORIA']","[nan, nan]","['USA', 'USA']","['NORTH CAROLINA', 'UNITED STATES']","[84, 84]","[8, 8]","[84, 84]","[7.0, 7.0]","[5.40880503144654, 5.40880503144654]"
https://www.sciencealert.com/weather-whiplash-fueling-las-wildfire-could-make-it-costliest-in-history,"['USACVL', 'CVL']","['UNITED STATES', 'SCIENTIST']","[nan, nan]","[nan, nan]","[nan, nan]","[10, 10]","[1, 1]","[10, 10]","[0.0, 0.0]","[-5.9707502078138, -4.33106236234865]"
https://www.sciencedaily.com/releases/2025/01/250102162637.htm,['CAN'],['CANADA'],[nan],['USA'],['UNITED STATES'],[71],[7],[71],[7.4],[-0.89358245329001]
https://www.scmp.com/magazines/style/entertainment/article/3293239/meet-clint-eastwoods-daughter-alison-who-followed-her-fathers-footsteps-hollywood-actress-model-and,['USA'],['UNITED STATES'],[nan],[nan],[nan],[73],[7],[73],[7.4],[1.98019801980198]
https://www.scmp.com/news/world/united-states-canada/article/3293521/fbi-says-man-responsible-new-year-truck-attack-visited-new-orleans-twice,['USA'],['UNITED STATES'],[nan],['COP'],['DEPUTY'],[80],[8],[80],[5.0],[-4.54545454545454]
https://www.scmp.com/opinion/article/3293900/conservative-canadian-pm-likely-worsen-tense-china-ties,"['CAN', 'OPP', 'USA']","['CANADA', 'THE OPPOSITION', 'AMERICAN']","[nan, nan, nan]","['USA', 'GOV', 'GOV']","['UNITED STATES', 'GOVERNMENT', 'MINIST']","[173, 130, 173]","[17, 13, 17]","[173, 130, 173]","[-5.0, -4.4, -5.0]","[-4.14201183431953, -4.14201183431953, -4.14201183431953]"
https://www.scmp.com/tech/big-tech/article/3293438/alibaba-deepens-push-ai-smart-glasses-hong-kongs-rayneo,"['USA', nan]","['UNITED STATES', nan]","[nan, nan]","['BUS', 'SPY']","['COMPANIES', 'INTELLIGENCE']","[50, 192]","[5, 19]","[50, 192]","[3.5, -9.5]","[1.5225516165318, 4.14746543778802]"
https://www.scmp.com/tech/big-tech/article/3294307/apple-forms-shanghai-data-processing-venture-ai-push-china-still-limbo,['SAS'],['SOUTH ASIA'],[nan],[nan],[nan],[42],[4],[42],[1.9],[0.55865921787709]
https://www.scoop.co.nz/stories/WO2501/S00082/un-chief-offers-condolences-amid-devastating-wildfires-in-california.htm,"['IGOUNO', 'IGOUNO']","['UNITED NATIONS', 'UNITED NATIONS']","[nan, nan]","['USA', nan]","['UNITED STATES', nan]","[10, 10]","[1, 1]","[10, 10]","[0.0, 0.0]","[-5.77617328519856, -5.77617328519856]"
https://www.scotusblog.com/2021/01/trumps-legal-positions-will-test-bidens-acting-solicitor-general/,"['GOV', 'GOV', 'GUYJUD', 'GUYJUD', 'USA', 'USAELIGOV', 'USA', 'JUD']","['PRESIDENT', 'SOLICITOR GENERAL', 'GEORGETOWN', 'GEORGETOWN', 'UNITED STATES', 'BILL CLINTON', 'ARIZONA', 'SUPREME COURT']","[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, 'JUD', 'USA', 'USAELIGOV', 'GUYJUD', 'GUYJUD', nan, 'GOV']","[nan, 'ATTORNEY', 'UNITED STATES', 'BILL CLINTON', 'GEORGETOWN', 'GEORGETOWN', nan, 'GOVERNMENT']","[13, 10, 42, 42, 43, 43, 190, 52]","[1, 1, 4, 4, 4, 4, 19, 5]","[13, 10, 42, 42, 43, 43, 190, 52]","[0.4, 0.0, 1.9, 1.9, 2.8, 2.8, -10.0, 3.5]","[-2.09863588667366, -2.09863588667366, -2.09863588667366, -2.09863588667366, -2.09863588667366, -2.09863588667366, -2.09863588667366, -2.09863588667366]"
https://www.scotusblog.com/2024/12/in-year-end-report-chief-justice-defends-judiciarys-independence/,"['USA', 'USA', 'USA', 'USA', 'GOV', nan]","['UNITED STATES', 'UNITED STATES', 'UNITED STATES', 'UNITED STATES', 'GOVERNMENT', nan]","[nan, nan, nan, nan, nan, nan]","[nan, 'JUD', nan, nan, nan, 'USA']","[nan, 'JUDICIARY', nan, nan, nan, 'UNITED STATES']","[172, 130, 20, 40, 71, 40]","[17, 13, 2, 4, 7, 4]","[172, 130, 20, 40, 71, 40]","[-5.0, -4.4, 3.0, 1.0, 7.4, 1.0]","[-1.60547071985734, -5.28169014084507, -2.53804338953471, -2.8438896676044, -5.28169014084507, -5.28169014084507]"
https://www.scotusblog.com/2025/01/gun-rights-advocates-bring-twin-challenges-to-maryland-gun-control-law/,"['CRM', 'EDU']","['DEALER', 'SCHOOL']","[nan, nan]","['JUD', nan]","['FEDERAL COURT', nan]","[180, 193]","[18, 19]","[180, 193]","[-9.0, -10.0]","[-4.99211770888071, -4.99211770888071]"
https://www.sdjewishjournal.com/sdjj/latest/almond-butter-chocolate-chip-cookies/,"['LEG', 'LEG', 'LEG']","['LAWMAKER', 'LAWMAKER', 'LAWMAKER']","[nan, nan, nan]","['USA', 'USAGOV', 'GOV']","['UNITED STATES', 'UNITED STATES', 'PRESIDENT']","[20, 20, 20]","[2, 2, 2]","[20, 20, 20]","[3.0, 3.0, 3.0]","[-0.53763440860215, -0.53763440860215, -0.53763440860215]"
https://www.sdjewishworld.com/2025/01/03/a-satiric-review-of-2024/,"['CVL', 'USA', 'USA']","['VOTER', 'UNITED STATES', 'UNITED STATES']","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[120, 73, 80]","[12, 7, 8]","[120, 73, 80]","[-4.0, 7.4, 5.0]","[-2.53868184386159, -3.74600274097761, -1.06166535827009]"
