signal,cp,cp_shifted,thr,response_scores
dist_smooth_to_prev_smooth,"[3, 15]",[-5  7],2.4724779093179348,"[0.0, 4.2849230790849167e-16, 1.1832268382642408, 5.292132543218337, 4.641047716862758, 0.5197479947208262, 0.4563465151957266, 0.39072029346510245, 1.1452215017137626, 1.271294787435657, 2.4214960034695783, 1.5283193367952992, 0.0, 1.2594525121380584, 2.4509453122273053, 2.666271283133597, 2.7802736685763243, 1.6077494887524977, 0.49258154068195664, 0.37127067553273657, 0.10164806403875512, 0.38039933688631977, 0.8096093379211161, 1.1740424011346067, 0.7159651797514907, 0.0, 0.44773082954696974, 0.30306412804044974, 0.0, 0.1761712563437849, 0.813632209512804, 0.5074184593180434, 0.03387435820431666, 0.388297931230751, 0.2958989050153595, 0.0, 0.0, 0.8677860085118856, 0.43928825999288673, 1.108406356875279]"
n_docs,"[9, 27, 38]",[ 1 19 30],1.2898790175710622,"[0.0, 0.7121301771076729, 0.8911427170411599, 0.3120306170519478, 0.0, 0.5315705506976794, 0.349229684182304, 0.0370598293474683, 1.1288870081901896, 2.2445770007800863, 1.315711722685544, 0.157506678480993, 0.0, 0.5956071138440894, 0.60169488976567, 0.0, 0.9094597753336068, 0.624365417144628, 0.0, 0.18507371099180067, 0.5160652023450101, 0.11232016052781492, 0.39581542736636527, 0.841523723944517, 0.4168099755897316, 0.0, 0.8612911900829535, 1.3543250108352785, 0.7371948766800885, 0.047471935147891456, 0.9169376465642566, 0.6307757546192082, 0.0, 0.3043342338997039, 0.8418003179905242, 0.37290825304422714, 0.48393479765498987, 1.2870087170027864, 1.406333228563226, 0.4129364057429073]"
dispersion,"[9, 37]",[ 1 29],2.7184559990391755,"[0.0, 0.15516732017082313, 0.34899458692498203, 0.8563097263054031, 0.526486512578852, 0.0, 0.16934588457669017, 0.0, 2.6954273843673757, 5.1380874288317475, 2.9257135310853695, 0.30948636939312185, 0.2846483640663382, 0.15025168288761484, 0.6092861509978234, 1.077554794499286, 0.8716937265162588, 0.9902079052607874, 1.4583174006808357, 1.003758637689157, 0.6646253088279362, 0.7476169515171124, 0.5308719377932318, 0.5444643819156074, 0.3273155741131088, 0.3663592338595846, 0.6282153654364003, 0.28417844242509943, 0.0, 0.26536003369183164, 0.22657785409851283, 0.12203349958031533, 0.2301848967757155, 0.47351348742114796, 0.45374166363872775, 0.10444344754974431, 1.2874460916200483, 5.421032891933957, 4.643682418104035, 0.7501997036569469]"
curvature,"[10, 14, 37]",[ 2  6 29],1.5044534629381259,"[0.0, 0.0, 1.492191338113126, 1.4735849024254517, 0.7110971422456047, 0.2839139939682679, 0.6674168211847801, 1.1799056451002912, 0.5802750430491017, 1.4452649546976508, 1.789359261453368, 0.5600758046621221, 0.04882937041447083, 1.2040014471981382, 1.6148125863631229, 0.8373499313402178, 1.154983244987415, 0.19359257908768518, 0.07247431364899794, 0.13711779361019888, 0.08995542096088452, 0.579391852394672, 0.36032587336631033, 0.4399241953378779, 0.39220914007195684, 0.0, 0.41551994225735944, 0.6748371293524981, 0.6576459165868386, 0.0, 0.32004656794545905, 0.0, 0.12229387147509842, 0.015235771190115866, 0.251156034287965, 0.28314233149459034, 1.1637446669482368, 2.397959267136961, 1.9409412356494862, 1.2517677745702545]"
drift_from_baseline,"[12, 14]",[4 6],1.7034614333107818,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20701570367801395, 0.8948302912719333, 1.6881969696432029, 2.1852570983080866, 2.375636587219432, 2.1713119857107097, 1.840841606318991, 1.626459265326389, 1.0682477776584316, 0.28551129394551916, 0.0, 0.3061461304028792, 0.6240859251355583, 0.6158718421709053, 0.5143913939122985, 0.4155889819590042, 0.5980049366576505, 0.8848594748711998, 0.914911234118554, 0.8397615111596605, 0.7275132581468555, 0.534320950335913, 0.47388771075289143, 0.5129573618314635, 0.48704263816853655, 0.3879944247858631, 0.2947780859591021, 0.12064653723551835, 0.18922805183626978, 0.6334486361103994, 1.2431515957863724]"
