GlobalEventID,date,source_index,subject,relation,object,sbert_text,embedding_json
1247133508,20250531,121,$ 100 million year,is in,cocaine,$ 100 million year is in cocaine,"[0.02169162780046463, 0.05811738967895508, 0.006398835219442844, -0.007130220998078585, -0.04689806327223778, -0.04169279336929321, 0.022105349227786064, 0.10684116184711456, -0.025628704577684402, 0.04398294910788536, 0.03660673275589943, -0.04112344980239868, 0.014350882731378078, 0.0649813637137413, -0.046831559389829636, 0.02173401601612568, -0.011016453616321087, -0.04953174293041229, 0.002080166945233941, 0.01248961128294468, 0.03736341372132301, -0.0033577512949705124, -0.002502053277567029, -0.03210378438234329, -0.01916380412876606, 0.07276828587055206, -0.020921170711517334, -0.014834017492830753, -0.02848852425813675, 0.10206034034490585, -0.02757181227207184, 0.08962090313434601, 0.03932010382413864, 0.03703576698899269, -0.04926604405045509, 0.004283341113477945, 0.013738683424890041, 0.09954904019832611, 0.026792677119374275, 0.017273003235459328, 0.024829696863889694, -0.07058090716600418, 0.005841138307005167, -0.014057347550988197, -0.02962604910135269, -0.10015780478715897, 0.029364237561821938, 0.12176968157291412, 0.00916354637593031, 0.011201172135770321, -0.015013537369668484, 0.022415177896618843, 0.003938088193535805, 0.03981099650263786, -0.0136228883638978, -0.025599036365747452, 0.013979007489979267, 0.0064202118664979935, -0.026080524548888206, 0.05580237880349159, -0.039604466408491135, 0.07470139861106873, -0.04303956404328346, -0.046312931925058365, 0.09487470984458923, 0.002018036786466837, -0.0014079295797273517, -0.02047070488333702, -0.01804901659488678, 0.011942419223487377, 0.04478708282113075, -0.0410805381834507, -0.04613887146115303, -0.04181833937764168, 0.03323226422071457, 0.06500864773988724, 0.04687986895442009, 0.11732104420661926, -0.031830862164497375, -0.0054817283526062965, 0.04296988993883133, -0.0930875614285469, -0.00031645773560740054, -0.04479921609163284, -0.012496575713157654, 0.01818349026143551, -0.031777676194906235, 0.009028040803968906, -0.03442244976758957, -0.025142516940832138, -0.03880222886800766, -0.0533478744328022, 0.01380915753543377, -0.0028489157557487488, -0.09634798765182495, 0.05251968652009964, -0.04961128160357475, 0.04278379678726196, -0.03789786994457245, 0.03907780721783638, 0.01100808847695589, 0.04914125055074692, -0.023775337263941765, -0.06884662806987762, 0.023848680779337883, -0.017516328021883965, 0.06106838956475258, 0.07369067519903183, -0.010366247035562992, -0.001664614537730813, -0.053727634251117706, 0.025644421577453613, 0.07274498045444489, 0.06655886769294739, 0.016637912020087242, -0.021892936900258064, -0.031004127115011215, 0.03559466823935509, 0.030405255034565926, 0.01858326606452465, 0.07900940626859665, 0.05402545630931854, -0.06839846074581146, 0.060272105038166046, -0.02184268645942211, -0.1336788684129715, -0.018674073740839958, -3.57559777783811e-33, -0.00904444046318531, 0.03262912854552269, 0.004894150886684656, -0.009992995299398899, -0.03082849830389023, 0.05147181451320648, -0.017263557761907578, 0.019615840166807175, 0.021098334342241287, 0.045644063502550125, -0.024930573999881744, -0.0008761070785112679, -0.03957115858793259, 0.065009206533432, 0.001359643880277872, 0.01245777029544115, -0.02901625819504261, 0.004435587674379349, 0.04557270556688309, -0.04567733407020569, -0.0347566120326519, -0.0034748371690511703, 0.05701380595564842, 0.039417777210474014, -0.0637442097067833, 0.049823809415102005, -0.04246984422206879, -0.017654215916991234, 0.0699973925948143, -0.023499058559536934, 0.00699041411280632, 0.08160321414470673, 0.1261366754770279, -0.09907162934541702, -0.07146298140287399, -0.010913234204053879, 0.05147632211446762, -0.0174410417675972, -0.023885861039161682, 0.05001262575387955, -0.04434334486722946, 0.0205644853413105, 0.03917542099952698, 0.013166542164981365, 0.007919576950371265, 0.029404837638139725, 0.02022242173552513, 0.031501803547143936, -0.00103707704693079, -0.051092810928821564, -0.019303496927022934, -0.009271425195038319, -0.09163807332515717, -0.03952912986278534, -0.07964573800563812, -0.034054286777973175, -0.0004967853310517967, -0.01681160368025303, 0.01385978702455759, 0.0187772735953331, 0.002245213370770216, 0.03928462788462639, -0.058186471462249756, 0.12018141150474548, -0.11321669071912766, 0.09973660856485367, 0.03272990509867668, -0.013938468880951405, -0.031109513714909554, 0.07798662036657333, -0.029513081535696983, 0.0032582886051386595, 0.017988981679081917, -0.005105151329189539, -0.0151430768892169, -0.009784091264009476, 0.10381340235471725, -0.038193054497241974, 0.05476940795779228, 0.1094985380768776, 0.0002289277035742998, -0.06417343765497208, 0.03072432614862919, 0.040874894708395004, 0.09648901224136353, 0.038827843964099884, 0.05339730530977249, -0.09680436551570892, 0.06213834509253502, 0.023356126621365547, -0.08700834959745407, -0.07146131992340088, -0.0016288980841636658, -0.016520963981747627, 0.015509658493101597, 6.4046547973388285e-34, -0.0689467042684555, 0.0049191867001354694, 0.07536154240369797, -0.007378225214779377, 0.038052916526794434, 0.004857687745243311, -0.018137281760573387, 0.10570778697729111, 0.06533423066139221, 0.0014387315604835749, -0.016557808965444565, -0.045828286558389664, 0.09606418013572693, 0.0567115843296051, -0.01741509698331356, 1.4493934941128828e-05, 0.031348638236522675, -0.054145097732543945, -0.08843985944986343, -0.025475071743130684, -0.05379963293671608, 0.07649688422679901, -0.04226420819759369, 0.03890156000852585, -0.043932437896728516, -0.030456583946943283, -0.04066243767738342, 0.014175081625580788, -0.052754778414964676, 0.0562870092689991, -0.09688157588243484, 0.05277577415108681, -0.031102987006306648, -0.023529887199401855, -0.11351195722818375, 0.03413248062133789, 0.03765663504600525, -0.09638046473264694, -0.046976760029792786, -0.034054771065711975, 0.043946247547864914, -0.03559514135122299, -0.12385036796331406, 0.014456002041697502, -0.005841046571731567, -0.04444503411650658, -0.049178123474121094, -0.048179417848587036, 0.08835510909557343, 0.0045141722075641155, 0.02657840959727764, 0.03579414263367653, -0.0062445527873933315, -0.007578236050903797, 0.010280006565153599, 0.06674040108919144, -0.015522460453212261, -0.0033091281075030565, 0.03310301899909973, -0.060989249497652054, -0.0449003204703331, 0.08030862361192703, -0.06463006883859634, 0.03711213171482086, -0.016794269904494286, -0.0018436016980558634, 0.00853386614471674, 0.05484749376773834, 0.006727639585733414, -0.054528310894966125, 0.11192095279693604, 0.010898707434535027, -0.048047032207250595, -0.004597858060151339, -0.07866046577692032, 0.05426621809601784, -0.0663955956697464, 0.005196206737309694, 0.043255601078271866, 0.01280131470412016, -0.03252246975898743, -0.03067227080464363, -0.00807935930788517, -0.025989757850766182, 0.020404240116477013, 0.022554943338036537, 0.02663131058216095, -0.016740694642066956, -0.05378950759768486, -0.03942608833312988, -0.0122953150421381, -0.06437138468027115, -0.0589161179959774, -0.03310130536556244, 0.03193672001361847, -1.498298729529779e-08, -0.00434459000825882, 0.07086250185966492, 0.015029589645564556, 0.04911135137081146, 0.03463686630129814, 0.05328744277358055, 0.07648685574531555, 0.029991954565048218, 0.02235003374516964, 0.06387413293123245, 0.020144173875451088, 0.058797746896743774, -0.028432225808501244, 0.011959543451666832, -0.0572069026529789, -0.001526899402961135, -0.09673681110143661, -0.013389410451054573, -0.004013797268271446, 0.024274267256259918, -0.005959272850304842, 0.06636248528957367, 0.03393464535474777, 0.018147455528378487, -0.03442175313830376, -0.08954998850822449, 0.009636486880481243, 0.1043805405497551, -0.07641322910785675, 0.028197281062602997, -0.017158502712845802, -0.07531531155109406, -0.06401341408491135, -0.0036910944618284702, 0.03212769702076912, -0.09650058299303055, 0.03650732710957527, 0.009109076112508774, -0.02642098255455494, -0.12213268876075745, -0.00025623469264246523, -0.00589239364489913, -0.0873861238360405, 0.059134241193532944, 0.01081498060375452, -0.094146229326725, -0.07571519166231155, 0.013260580599308014, 0.048698246479034424, -0.10356942564249039, 0.12267051637172699, 0.07032857090234756, -0.010115565732121468, -0.11820235103368759, -0.005144912749528885, -0.021028554067015648, -0.042643651366233826, 0.011971119791269302, -0.17431801557540894, -0.043939679861068726, -0.02240115962922573, -0.09483488649129868, 0.09867411851882935, -0.07688408344984055]"
1247152577,20250531,131,$ 110 million,Building several miles out,water infrastructure,$ 110 million Building several miles out water infrastructure,"[0.029670508578419685, 0.06062697246670723, 0.032368022948503494, 0.013668135739862919, -0.048939596861600876, -0.09383521974086761, -0.08226499706506729, 0.06560754030942917, -0.06466251611709595, -0.021342262625694275, -0.06048524007201195, -0.04449054226279259, 0.04073797166347504, 0.0035082560498267412, -0.06237003952264786, 0.07222722470760345, -0.048748668283224106, -0.024265648797154427, -0.057334624230861664, -0.07478015869855881, 0.022409122437238693, 0.016321230679750443, -0.02962583117187023, -0.09867110848426819, 0.0658339336514473, 0.09090573340654373, 0.055225636810064316, 0.049127478152513504, -0.004765636753290892, 0.09188954532146454, -0.020457305014133453, -0.045407216995954514, 0.01498223003000021, -0.10431422293186188, 0.1248648464679718, 0.10208025574684143, 0.03904395550489426, 0.031962618231773376, -0.022000085562467575, -0.03222883492708206, 0.04482385888695717, -0.052252091467380524, 0.007040396798402071, 0.026373207569122314, -0.025108356028795242, -0.006967014633119106, -0.028488097712397575, 0.03320174664258957, 0.02525177225470543, 0.018231002613902092, 0.07811049371957779, -0.013915762305259705, -0.055460162460803986, 0.018316343426704407, -0.06402701139450073, -0.021542459726333618, -0.021749112755060196, -0.019759468734264374, -0.019317632541060448, 0.02663973532617092, 0.0866251066327095, -0.05579701066017151, -0.07191088050603867, -0.059072986245155334, 0.034798383712768555, 0.00981929525732994, -0.036595575511455536, 0.022475579753518105, -0.008564362302422523, -0.04319709539413452, 0.04818878695368767, -0.008002505637705326, 0.002287924289703369, -0.06175299361348152, 0.020127752795815468, 0.019845953211188316, 0.09966663271188736, 0.036973994225263596, 0.04375852271914482, -0.013407105579972267, 0.06723424047231674, -0.0579359345138073, 0.00644477317109704, 0.01249860692769289, 0.008412690833210945, 0.053363166749477386, 0.06621675193309784, 0.07222407311201096, 0.08269248902797699, -0.0431811660528183, -0.05343329906463623, -0.11290542036294937, 0.029753508046269417, -0.0362582691013813, -0.03521701321005821, 0.06712600588798523, -0.07762084901332855, -0.05855802446603775, -0.022350555285811424, 0.00891810841858387, 0.007764135487377644, 0.0033042074646800756, 0.0638798177242279, -0.09897249191999435, 0.06360990554094315, -0.0010282347211614251, -0.011786743998527527, 0.09946385771036148, 0.0412740632891655, -0.0686902180314064, -0.024228230118751526, -0.0445316843688488, -0.01033803354948759, 0.03833290562033653, 0.00539171090349555, -0.020073408260941505, -0.002858234802260995, -0.0839286595582962, 0.05283581092953682, -0.02013872191309929, 0.028275402262806892, -0.03700836002826691, -0.039601802825927734, 0.030904071405529976, 0.013988129794597626, -0.05507044121623039, -0.03614785894751549, -1.0147272230836043e-33, -0.016519207507371902, 0.029363665729761124, 0.01399193424731493, 0.023599859327077866, 0.049940161406993866, -0.019403692334890366, 0.023525411263108253, 0.03573867678642273, 0.009240856394171715, 0.0008055322687141597, -0.01634974591434002, 0.04085157811641693, 0.0005726163508370519, 0.0861847922205925, 0.06284596025943756, -0.10109654814004898, 0.054446030408144, -0.03676745668053627, -0.018433231860399246, 0.022203657776117325, 0.015092710964381695, -0.08402704447507858, 0.022341355681419373, -0.02230251394212246, 0.07230734080076218, -0.10106951743364334, 0.030425988137722015, 0.009698751382529736, -0.02003243751823902, 0.004450041335076094, 0.02288752608001232, 0.00039404176641255617, 0.08192437142133713, 0.011696839705109596, -0.036354776471853256, 0.02876817248761654, 0.015529533848166466, -0.026183810085058212, -0.01121621485799551, 0.022385217249393463, -0.01321544498205185, 0.03972367197275162, 0.03388797864317894, 0.00528351217508316, 0.03434948995709419, 0.02578628808259964, 0.09254467487335205, -0.03387629613280296, 0.015684351325035095, -0.07929172366857529, 0.018973711878061295, 0.05521523579955101, -0.1428890824317932, 0.05636375769972801, 0.000801774556748569, -0.07845751196146011, -0.011652574874460697, -0.01529015228152275, 0.036124370992183685, 0.00828154943883419, -0.14817441999912262, 0.04687662422657013, -0.039636995643377304, 0.08260884881019592, 0.012420405633747578, 0.06589338928461075, 0.03583773970603943, 0.03677155822515488, 0.008724940940737724, 0.016343289986252785, -0.026069659739732742, -0.06642208993434906, 0.00893067941069603, 0.007329131476581097, -0.021844511851668358, -0.0056405034847557545, 0.013180356472730637, -0.010137797333300114, -0.0072264717891812325, 0.14432725310325623, -0.02676575630903244, 0.07583798468112946, 0.03070312924683094, 0.08775804936885834, 0.12469637393951416, -0.015848282724618912, 0.006895600818097591, 0.0007057652110233903, -0.034172557294368744, 0.007528506685048342, 0.021734870970249176, 0.028222909197211266, -0.0026390645653009415, -0.08473154902458191, -0.0027932492084801197, -1.3488467986254542e-33, -0.011111456900835037, 0.06134583428502083, -0.01323462463915348, -0.033785514533519745, 0.01781405508518219, -0.016136620193719864, 0.06523235887289047, 0.03791859373450279, 0.07673150300979614, 0.0462629497051239, -0.10319606214761734, 0.008952554315328598, 0.09692562371492386, 0.019244201481342316, -0.059885174036026, 0.0071078394539654255, 0.06796669214963913, -0.07461261749267578, -0.0023530262988060713, -0.024999350309371948, 0.03429042920470238, 0.04308619350194931, 0.060549862682819366, 0.04060240834951401, -0.008155688643455505, 0.012947013601660728, -0.06530698388814926, -0.06889372318983078, -0.02663714438676834, 0.0007117297500371933, -0.10023411363363266, 0.06308307498693466, 0.011993471533060074, 0.02213386818766594, -0.08879107236862183, 0.0606980174779892, 0.022509397938847542, 0.017148742452263832, -0.0105179687961936, 0.003425256349146366, 0.05776802822947502, -0.07877272367477417, 0.012226155027747154, 0.010118501260876656, -0.052299633622169495, 0.011099608615040779, 0.041384536772966385, -0.08045575767755508, -0.05778390169143677, -0.048729389905929565, -0.012045716866850853, -0.007768444716930389, -0.03916844725608826, 0.03654167056083679, -0.012667765840888023, -0.03658722713589668, 0.08537725359201431, 0.060416772961616516, -0.0659550279378891, 0.05205804482102394, 0.05274007096886635, 0.028315367177128792, 0.02851158007979393, 0.0664386972784996, 0.0041051446460187435, 0.07359553873538971, 0.019393188878893852, -0.045367006212472916, -0.05237678810954094, -0.08564695715904236, -0.015204335562884808, -0.028309745714068413, -0.048213522881269455, 0.0015785300638526678, -0.041222166270017624, 0.010595227591693401, -0.07348772138357162, 0.027618972584605217, -0.0015600522747263312, 0.05568234995007515, 0.018444769084453583, 0.0393843799829483, -0.034489572048187256, -0.018278250470757484, 0.11482393741607666, -0.08195293694734573, 0.005094020627439022, -0.0906856581568718, 0.015008732676506042, 0.0704045444726944, -0.0098093431442976, 0.015646444633603096, -0.09125939756631851, 0.0020236866548657417, 0.014564395882189274, -1.7101218219295333e-08, -0.04056376963853836, 0.07014108449220657, -0.005843784660100937, -0.03978971764445305, -0.01757737621665001, -0.09676683694124222, 0.06591750681400299, 0.16500455141067505, 0.010379389859735966, -0.011480376124382019, -0.037151020020246506, -0.04999862611293793, -0.027655161917209625, 0.061346232891082764, -0.13992738723754883, -0.020985374227166176, 0.018910059705376625, 0.003291801083832979, -0.0590507835149765, -0.007052257191389799, -0.0023757717572152615, 0.02520950511097908, -0.10054003447294235, 0.05160189047455788, -0.0414624884724617, -0.02848401479423046, -0.011900663375854492, 0.01600361429154873, 0.056583937257528305, -0.02395986206829548, 0.06911507993936539, -0.0014863451942801476, -0.04213792830705643, 0.054446201771497726, -0.01127530261874199, -0.023235393688082695, -0.02636563405394554, -0.004137977957725525, -0.02913999743759632, -0.02276500128209591, -0.03430958464741707, 0.040512751787900925, -0.006347194314002991, -0.005349805112928152, 0.06160639226436615, 0.03019566275179386, -0.16173434257507324, -0.03239563852548599, 0.04020180553197861, -0.046721652150154114, 0.06038401648402214, 0.016008319333195686, -0.019960055127739906, -0.024891545996069908, 0.10742176324129105, -0.03599166125059128, -0.050727423280477524, -0.057853762060403824, -0.05109751224517822, -0.011391929350793362, -0.07627246528863907, -0.0970715656876564, -0.0006439403514377773, 0.021495239809155464]"
1247152577,20250531,131,$ 429 million worth,total for,county in Colorado,$ 429 million worth total for county in Colorado,"[0.03386563062667847, -0.018602736294269562, -0.008088955655694008, 0.09852898865938187, -0.03020866960287094, -0.06882601231336594, -0.023111725226044655, 0.062004454433918, -0.012014055624604225, -0.01136879064142704, -0.019455207511782646, -0.010037793777883053, -0.011026743799448013, -0.025162220001220703, -0.09793201833963394, 0.09427984058856964, 0.04423708841204643, 0.01491047628223896, 0.028004709631204605, -0.017002271488308907, 0.03378751501441002, 0.020130721852183342, -0.07542939484119415, 0.020117346197366714, 0.06347553431987762, 0.06325303763151169, -0.028948454186320305, 0.007520890794694424, 0.03133703023195267, -0.0007498150807805359, -0.006787491962313652, -0.0007473164005205035, 0.028380494564771652, -0.012140692211687565, 0.056888483464717865, 0.0017403725069016218, 0.010311068035662174, 0.02684149518609047, -0.025848276913166046, -0.016432618722319603, 0.03553381189703941, -0.007030867505818605, -0.03638652339577675, -0.052077602595090866, -0.12151329964399338, 0.005479428917169571, 0.02696041949093342, 0.11039859801530838, 0.08135972172021866, 0.023680435493588448, 0.06333789974451065, 0.009763054549694061, -0.017960969358682632, -0.026160333305597305, 0.06198868900537491, 0.034413181245326996, -0.011403587646782398, -0.023247884586453438, -0.025764526799321175, 0.0643683597445488, -0.02094869874417782, 0.04541127756237984, -0.027879634872078896, -0.04392730072140694, 0.03243977949023247, -0.0020152158103883266, 0.007925815880298615, -0.10900217294692993, -0.060910288244485855, -0.08836689591407776, 0.11630840599536896, 0.026723144575953484, 0.02906489558517933, -0.042813580483198166, 0.027658339589834213, 0.05321795493364334, 0.04881340637803078, -0.06352382898330688, -0.038793954998254776, -0.001822388730943203, 0.02646508440375328, -0.05393398925662041, -0.007511727977544069, -0.04510076716542244, 0.028561701998114586, 0.0163505207747221, 0.05120525136590004, 0.010401137173175812, 0.08328466862440109, -0.022173507139086723, 0.026231542229652405, -0.04879998043179512, -0.016404611989855766, -0.05602974817156792, -0.05544108897447586, 0.06948734074831009, 0.07183397561311722, -0.018159648403525352, 1.594090645085089e-05, 0.04150625318288803, 0.008545505814254284, -0.08845070004463196, 0.01593693532049656, -0.09592922031879425, 0.021772261708974838, 0.014391593635082245, 0.05521335452795029, 0.060673944652080536, -0.056648097932338715, 0.012469016946852207, 0.010755624622106552, -0.018943216651678085, 0.008493649773299694, 0.05489211529493332, -0.002582583110779524, 0.008925934322178364, -0.020877977833151817, -0.02054857462644577, 0.012411804869771004, -0.08616776019334793, 0.08353763818740845, -0.0002587585768196732, 0.02427169308066368, 0.06304239481687546, 0.00025332465884275734, -0.10023678839206696, -0.03703973814845085, -1.4170577052322983e-33, 0.04524574801325798, 0.007328476756811142, -0.004542085807770491, 0.013406074605882168, -0.05549642816185951, 0.011896892450749874, 0.11852214485406876, 0.05041239410638809, -0.028215214610099792, 0.05064794421195984, -0.03778306767344475, 0.04592476412653923, 0.04285972937941551, 0.014841051772236824, 0.04312916100025177, 0.014411523006856441, -0.08060964196920395, -0.018798064440488815, 0.004112959373742342, 0.022579945623874664, 0.00965923722833395, -0.04034266248345375, -0.02549421600997448, 0.08341018110513687, -0.09163874387741089, 0.0394277423620224, -0.11368634551763535, -0.01764569617807865, 0.07914318144321442, 0.004250632133334875, 0.013763442635536194, -0.004001396242529154, 0.04462963342666626, -0.014601483941078186, 0.04636790230870247, 0.010629762895405293, 0.008939294144511223, -0.002507275901734829, -0.023413849994540215, 0.03651148080825806, -0.04590616747736931, 0.03592509403824806, -0.0031255604699254036, -0.03336470574140549, -0.1268663853406906, 0.1274135857820511, 0.0766509398818016, 0.02092083916068077, -0.012517161667346954, -0.03383995220065117, 0.022290224209427834, -0.012043870985507965, -0.09008071571588516, -0.0007952468586154282, -0.0856027826666832, -0.13629141449928284, -0.02660304680466652, 0.018829789012670517, -0.015777165070176125, 0.04565039649605751, 0.0020818328484892845, 0.008437640964984894, -0.006770470179617405, 0.022604871541261673, -0.056262627243995667, 0.04827827960252762, -0.03420979529619217, -0.03511843457818031, 0.07079141587018967, -0.051317013800144196, 0.020535927265882492, 0.018100636079907417, 0.07554922997951508, -0.003887798637151718, 0.029266512021422386, -0.07705938071012497, 0.030842740088701248, 0.04125594347715378, 0.07511961460113525, 0.11505638808012009, 0.04939388483762741, -0.017460975795984268, 0.02147132158279419, -0.008049770258367062, 0.10248994827270508, 0.010091891512274742, -0.03499171510338783, -0.02537723444402218, -0.042859338223934174, -0.05067408084869385, -0.027972720563411713, -2.6368223188910633e-05, 0.059313397854566574, -0.08324576169252396, 0.04622625187039375, -1.245284736127553e-33, -0.04195733368396759, -0.009760244749486446, 0.07039286941289902, 0.0202628280967474, -0.05345696955919266, 0.01743520423769951, -0.044128160923719406, 0.028815099969506264, -0.029531199485063553, -0.03423955664038658, -0.027600230649113655, -0.031198952347040176, 0.03669046238064766, 0.09319117665290833, -0.013519743457436562, -0.04743041470646858, -0.0852365791797638, -0.10323632508516312, 0.03037325292825699, -0.0062415204010903835, -0.08085635304450989, 0.05560540780425072, -0.006959422025829554, 0.05536247789859772, 0.05278927832841873, 0.011737817898392677, -0.13329024612903595, -0.07412801682949066, 0.01640579104423523, 0.015689510852098465, -0.012286816723644733, -0.038811687380075455, -0.001612700754776597, 0.0521286241710186, -0.07305359840393066, 0.011971156112849712, 0.06886494159698486, -0.07900074869394302, 0.019643090665340424, 0.011947227641940117, -0.017143242061138153, -0.02458726055920124, 0.04925210028886795, 0.023892516270279884, -0.01957392320036888, -0.017144521698355675, 0.01876462809741497, 0.014169297181069851, 0.10614361613988876, -0.03796054795384407, -0.008540023118257523, -0.01975761353969574, -0.0631818175315857, -0.010823800228536129, -0.03761328011751175, 0.03611665219068527, -0.0024591744877398014, 0.059033844619989395, 0.008592678233981133, -0.013528451323509216, -0.006461671553552151, 0.07874305546283722, -0.05441013351082802, 0.06004360318183899, -0.0007730398210696876, 0.030325602740049362, 0.012137318961322308, -0.1082005500793457, -0.03136221691966057, -0.10653691738843918, -0.02617378905415535, -0.06585955619812012, 0.03826958313584328, -0.0007050789427012205, 0.025929182767868042, 0.10389244556427002, 0.07679211348295212, 0.06581160426139832, 0.03299107030034065, 0.04447399824857712, -0.06388809531927109, -0.06664800643920898, 0.02681591548025608, -0.06553781777620316, 0.03599424660205841, 0.031591907143592834, 0.021619930863380432, -0.06799537688493729, -0.06320126354694366, -0.0024558089207857847, -0.11434527486562729, 0.04660008102655411, 0.024924175813794136, -0.029331274330615997, 0.03601744398474693, -1.658628434597631e-08, -0.0014003657270222902, 0.06124285236001015, -0.0604705847799778, 0.018235480412840843, 0.052986014634370804, 0.010671619325876236, 0.10330542176961899, 0.050327543169260025, -0.08056395500898361, 0.08541388064622879, -0.006900398060679436, -0.003711709752678871, -0.09787916392087936, -0.009474611841142178, -0.08355467021465302, -0.05374149605631828, -0.08709145337343216, -0.037568964064121246, 0.028937051072716713, -0.005580180324614048, 0.01344319898635149, -0.038998235017061234, -0.0599847249686718, 0.03849995881319046, -0.10175073891878128, -0.07629597187042236, 0.056947011500597, 0.0843699723482132, 0.03646830469369888, -0.03115915134549141, 0.04584204778075218, 0.03059900738298893, -0.003555592382326722, 0.02056911773979664, 0.128348708152771, -0.028452934697270393, -0.04143550246953964, 0.04542534425854683, -0.019246229901909828, 0.06094254553318024, 0.053847942501306534, 0.03559219092130661, -0.04967883229255676, 0.0117987971752882, 0.06329718977212906, 0.03368236869573593, -0.037108611315488815, -0.04531581699848175, 0.041967038065195084, -0.07361942529678345, 0.024854877963662148, -0.0039376188069581985, -0.04875240474939346, 0.019518885761499405, 0.007764739450067282, -0.06280331313610077, 0.02346847951412201, -0.02056252211332321, -0.052977997809648514, 0.01702357828617096, -0.02741819992661476, -0.2074955552816391, -0.06291931122541428, 0.00303496140986681]"
