signal,cp,thr,rscores
dist_smooth_to_prev_smooth,"[2, 5, 22, 35]",2.526464921278371,
n_docs,"[7, 22, 36]",1.5657749031244461,
dispersion,"[2, 7, 30, 37]",2.1529968215380846,
curvature,"[2, 23, 26, 36]",3.7229892981487946,
drift_from_baseline,"[1, 32, 34]",1.0826941791610891,
