signal,cp,thr,rscores
dist_smooth_to_prev_smooth,"[8, 18, 25, 32]",0.17903899531916775,"[0.0, 0.05238386697958051, 0.037980421572149835, 0.033238159645555716, 0.043053621653056, 0.03285631467479588, 0.037014715967926826, 0.14059489498766095, 1.5552429525180618, 0.022952812322436948, -0.07601797211398195, -0.10793284955635403, -0.1045026057981319, -0.1982688776817918, -0.2794050722389093, -0.384313021044209, -0.3481820641397411, 0.0, 0.8713745420255685, 0.0, -0.15761394782879343, -0.5829663329029834, -0.9082855762430124, -0.8051273418464738, 0.0, 0.7919606149192604, 0.0, 0.0564710411507634, -0.51170376096217, -0.7257473447858718, -0.07494927525200944, 0.08916219518070857, 0.3328153966451923, 0.0869174334354485, -0.2953072315856034, -0.5031493846647063, -0.11918898264904751, 0.0, -0.018970110675824884]"
n_docs,"[9, 18, 25]",0.8845365924713593,"[0.0, -0.0058867446469501065, 0.010882064038509765, 0.01730404926121353, 0.01748631799018933, 0.0, 0.017249751809557796, 0.06716611746427835, 0.847922213703832, 1.030994107541466, 0.42842296166432825, 0.0, -0.05939382050273749, -0.18866434680027716, -0.2736443634176635, -0.3748086666928132, -0.3296576709237558, 0.0, 1.2498770910827177, 0.0242520605734824, -0.05554709019936235, -0.19630947638784582, -0.31017467164958457, -0.7031226408687422, -0.037081994984039066, 1.7432016266646009, 1.1574692905541886, 0.45720471022871917, -0.23448938851946452, -0.8192442099761964, -0.04174089002883852, 0.2972185109874104, 0.7917035426499919, 0.2683871663078399, -1.6714794204556684, -1.0023351540385619, -0.14636490039894542, 0.0, -0.08462292558581344]"
dispersion,"[8, 18, 27]",0.21680442315204213,"[0.0, -0.04244609719753688, 0.0, 0.042258702698115276, 0.12000640188205855, 0.0, -0.03094955817526193, 0.1999769568100036, 1.3485573863791993, 0.284114288520195, 0.07058401190675237, -0.09625446110649369, -0.21710784166113029, -0.26155632620487607, -0.17049933652464874, -0.49830018424198397, -0.13621103118826944, 0.0, 1.3063173997764659, 0.0, -0.13729977212328934, -0.2991194018596749, -0.3924175484819908, -0.09885479501780563, -0.48123766062537054, -1.437760573216558, -0.2752834452218603, 0.4521081675172376, 0.0, -0.63236827421365, 0.0, 0.14615210711779109, 0.09674677269022956, 0.03109608060791557, -0.1085097062257334, -0.1223998755946491, 0.0, 0.09303574090644452, 0.02723213574540192]"
curvature,"[13, 15, 17]",0.2848526789264323,"[0.0, 0.09359184213397367, 0.131019090934562, 0.11087853010344678, 0.1427921266482827, 0.15559093438413935, 0.11268088139143873, 0.0, -0.1849885367744106, -0.06562625519666677, 0.11059161279913352, 0.13749472806119442, 0.16727828613178228, 0.4201429661266431, 0.6317837504999576, 0.959758810862083, 0.08685558619142164, 0.4282726261401803, 0.0, 0.0, 0.251030107126379, 0.0, 0.04038854240935823, 0.23196616329227623, 0.040709993254291955, -0.0010858975295437198, 0.0, 0.06814028628463721, 0.04704583756107075, -0.009658674601757396, -0.001617881245932557, 0.03480027854847823, -0.007192656550864864, 0.06695574466134437, 0.0, -0.04073691661161699, -0.052344731223226505, 0.0, -1.0176038352942183]"
drift_from_baseline,"[0, 35, 37]",-0.003654158084437659,"[0.0, -0.008889600041178716, -0.03300290606429237, -0.04326918697067286, -0.054474616430179756, -0.060914251102075594, -0.07385850516851987, -0.09171038784824583, -0.14297181004057588, -0.1699064233128972, -0.20175534697807856, -0.27083410104880173, -0.4486526503129738, -0.7496802659668209, -0.7403344670945315, -0.3771896735007501, -0.19737715879676926, -0.12360582353256888, -0.058200916381198564, -0.03251919612826741, -0.03481607952205144, -0.03125635234693014, -0.014136752163249935, -0.004345066521344079, -0.008490279891708878, -0.026610286859162943, -0.015207180057528, -0.009063287091469542, -0.00372039972351317, -0.00900227131796343, -0.010310308606422071, -0.013537941590905087, -0.01065397033042044, -0.0064022657848142725, -0.005003847726293169, -0.0033891915281356183, -0.0025663713930796314, -0.0028891697006863384, -0.00543992247183349]"
