day,word,count,tfidf
18,add,7,0.024114692384596213
18,afternoon,8,0.004337871113558275
18,afternoon uh,4,0.0021689355567791374
18,agency,8,0.009963647333124135
18,air,17,0.009217976116311335
18,air monitoring,9,0.00488010500275306
18,ana wind,3,0.024279148529236044
18,angeles,4,0.05898301063415371
18,answer,6,0.0032534033351687064
18,apply,3,0.0016267016675843532
18,appreciate,4,0.0021689355567791374
18,area,17,0.033038074567449054
18,arrangement,3,0.022316767004580077
18,arrive,3,0.02979708352611559
18,ask,4,0.030251517843785422
18,assemblywoman,4,0.0021689355567791374
18,bad,4,0.0021689355567791374
18,battery,21,0.04772387565924444
18,battery fire,4,0.0021689355567791374
18,begin,7,0.0037956372243634906
18,benefit,8,0.004337871113558275
18,big,4,0.0021689355567791374
18,bit,3,0.0016267016675843532
18,boat,3,0.022316767004580077
18,break,3,0.007691475744774972
18,briefing,3,0.0016267016675843532
18,bring,6,0.008506569074019098
18,building,6,0.00905477869778447
18,burn,6,0.07370724881022563
18,call,5,0.002711169445973922
18,case,3,0.0071432661210096005
18,cause,14,0.07676746574789212
18,chief,10,0.005422338891947844
18,chief mendoza,7,0.0037956372243634906
18,church,7,0.0037956372243634906
18,climate,4,0.0021689355567791374
18,close,8,0.004337871113558275
18,come,15,0.012596477933047592
18,command,6,0.0032534033351687064
18,command team,5,0.002711169445973922
18,commander,5,0.030705952161455254
18,community,14,0.007591274448726981
18,complete,4,0.0021689355567791374
18,concern,12,0.006506806670337413
18,concerned,9,0.00488010500275306
18,condition,5,0.008600344380114637
18,conference,4,0.0021689355567791374
18,consume,6,0.0032534033351687064
18,consume fire,3,0.0016267016675843532
18,continue,7,0.0037956372243634906
18,control,4,0.0021689355567791374
18,cool,5,0.002711169445973922
18,county,34,0.01843595223262267
18,county fire,6,0.0032534033351687064
18,county monterey,3,0.0016267016675843532
18,couple,3,0.0016267016675843532
18,course,4,0.008145910062444804
18,create,4,0.008145910062444804
18,datum,8,0.004337871113558275
18,day,9,0.0638853802975017
18,decision,4,0.0021689355567791374
18,department,5,0.002711169445973922
18,different,5,0.008052134756349265
18,dip,6,0.044633534009160154
18,drinking,4,0.007597700438679433
18,drinking water,4,0.007597700438679433
18,effort,5,0.008600344380114637
18,emergency,10,0.010872515968463801
18,energy,6,0.008506569074019098
18,ensure,4,0.0021689355567791374
18,epa,4,0.0021689355567791374
18,equipment,7,0.0037956372243634906
18,evacuation,5,0.030705952161455254
18,evening,5,0.002711169445973922
18,event,5,0.008052134756349265
18,everybody,5,0.002711169445973922
18,expect,8,0.028948165708420556
18,experience,7,0.03208085606368934
18,expert,4,0.008145910062444804
18,extend,5,0.008052134756349265
18,extremely,4,0.007597700438679433
18,facility,9,0.00488010500275306
18,far,5,0.002711169445973922
18,feel,4,0.007597700438679433
18,find,6,0.008506569074019098
18,find happen,3,0.0016267016675843532
18,fire,59,0.07110883428487844
18,fire uh,4,0.0021689355567791374
18,firefighter,4,0.05610129136696708
18,flame,8,0.04154466900632439
18,flare,3,0.0016267016675843532
18,fluoride,12,0.006506806670337413
18,focus,6,0.0032534033351687064
18,folk,3,0.0016267016675843532
18,follow,3,0.02979708352611559
18,forward,4,0.0021689355567791374
18,fully,3,0.0016267016675843532
18,future,9,0.00488010500275306
18,gas,12,0.006506806670337413
18,get,24,0.013013613340674825
18,go,44,0.02632328276923811
18,go happen,3,0.0016267016675843532
18,go to,13,0.007049040559532197
18,good,16,0.00867574222711655
18,good afternoon,6,0.0032534033351687064
18,good afternoon uh,3,0.0016267016675843532
18,government,3,0.02979708352611559
18,great,6,0.0032534033351687064
18,great question,3,0.0016267016675843532
18,ground,3,0.039544057941187455
18,guarantee,6,0.0032534033351687064
18,guy,3,0.0016267016675843532
18,hand,9,0.009869872027028596
18,happen,36,0.022139598604114078
18,happy,5,0.002711169445973922
18,hazard,4,0.0021689355567791374
18,head,3,0.07653927825131768
18,health,7,0.0037956372243634906
18,hear,7,0.0037956372243634906
18,heat,3,0.0016267016675843532
18,help,5,0.002711169445973922
18,hf,5,0.002711169445973922
18,high,3,0.0016267016675843532
18,highway,4,0.0021689355567791374
18,holy,3,0.022316767004580077
18,holy dip,3,0.022316767004580077
