signal,cp,cp_shifted,thr,response_scores
dist_smooth_to_prev_smooth,"[15, 17, 22]",[ 7  9 14],1.6990023528320013,"[0.0, 0.0, 0.05202900882488179, 0.6095796849462422, 0.9207416912722672, 0.04134154261449608, 0.0, 0.6108570221717007, 0.6506490217694201, 0.32128693123997126, 0.4583713057736008, 0.6354062600252964, 0.03088149446937936, 0.4885052723034405, 1.3644083399518145, 2.266621466732144, 4.053291041410647, 3.485481379724294, 0.1694061333508496, 0.9089990970597291, 1.6736724433559025, 1.629307725226954, 1.8037727081673267, 1.6873612022391873, 0.6380247391973378, 0.7160477789930653, 1.325760256404561, 0.228678808804623, 0.34462899887069276, 0.3536003372294504, 0.0, 0.30051899889076383, 0.035206061737828434, 0.5741409818572474, 1.1110755633740428, 0.27661891271171624, 0.33921950278004226, 0.4970202258494018, 0.5029797741505982, 0.147464914595762]"
n_docs,"[15, 17, 26]",[ 7  9 18],2.098219343690201,"[0.0, 0.7957517279874687, 0.7244084696161779, 0.32269104555629735, 0.15629661526264255, 0.970619542198453, 1.3885110317254004, 0.1778585236019091, 0.0, 0.11382945510522233, 0.4920555751613639, 0.5582827486782234, 0.0, 0.0, 0.5729828452775615, 2.1047691617133646, 3.805303987620737, 3.9771934918750014, 1.041457042361292, 0.0, 0.0, 0.05032964542505228, 0.3739732672798049, 0.0, 0.28678294766035306, 1.3394007485342936, 2.8276623433515047, 2.0974915861320715, 0.0, 0.39730761674126297, 0.6053948511015209, 0.5391953103975947, 0.0, 0.962510622986575, 2.006916268957722, 0.5079444248386361, 0.19562169964925938, 0.7584745992395754, 1.013135219262568, 0.10838352194181336]"
dispersion,"[16, 26]",[ 8 18],2.391556315226666,"[0.0, 0.11296793205971124, 0.1406420533946698, 0.15614370419416598, 0.0, 0.34891191123153725, 0.06900680648682535, 0.27658809571193804, 0.3865585374449417, 0.06396443272521123, 0.20886009073980683, 0.5409580543092349, 0.19879747215504714, 0.12549979924362722, 0.04697040940555603, 1.0775770172390027, 3.6264922360532728, 4.291723678836469, 2.1884835515190435, 1.1292868828001539, 2.0843098759335934, 2.3772319650160583, 1.1320880159245124, 0.0, 0.9904834286286124, 1.8894416857108567, 2.5204754671221337, 2.8269233724707683, 1.511020683934953, 0.2298556494544533, 0.2746402458222692, 0.6541156466199134, 2.0746980650476585, 0.15477794563271163, 0.9508391895745436, 1.3827720271455082, 0.8768031064522553, 0.4590419456907651, 0.43335009126938834, 0.9399332878301706]"
curvature,"[16, 21]",[ 8 13],1.656630168262565,"[0.0, 0.0, 0.2049956270947984, 0.12008829515056844, 0.0, 0.5751638901555558, 0.8291349371541803, 0.654345345835306, 0.32655452878555946, 0.41999062250599795, 0.5066724712663917, 0.18773520028259208, 0.5301356004659559, 0.3477550933285806, 0.1631583487404434, 1.6014909784599627, 3.3165738556440463, 2.7253221161988703, 1.3587724921198268, 0.0, 0.4933275287336083, 2.152882876485979, 2.23153719947088, 1.40613254740232, 0.6537814133770169, 0.5086233234191917, 0.43878956470521563, 0.672922705329337, 0.48403084145400627, 0.0, 0.6868834905117936, 0.6061224813502082, 1.3558070447882908, 0.8893950807443276, 0.0, 0.4253953719295818, 0.7867102610363114, 0.15613375908464963, 0.10435267748765427, 0.3127418267454961]"
drift_from_baseline,"[19, 21]",[11 13],3.8957873584514293,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022255587303756003, 0.10738849548464462, 0.20250537848963912, 0.17367458189253415, 0.09707275324308912, 0.01234894008087118, 0.2726054679327004, 1.2066280360867179, 2.5896695394818874, 3.8249971635113766, 4.648652498366202, 5.042121529560944, 5.143750677442273, 4.532899112911893, 3.473106891531037, 2.23003729350626, 1.1433350049902913, 0.7648286954938099, 0.045023230531384455, 0.7370867411265539, 1.363177425296762, 1.1154774306750663, 0.7459843567694545, 0.03546147492061363, 0.11990920350749314, 0.24195855128046523, 0.7273945320672995, 1.4038357432542747, 1.6023461502437324, 1.6720451262035512, 1.5808859505213466]"
