day,word,count,tfidf
-1,abortion,8,0.006890888586197557
-1,accord,14,0.010874551692175058
-1,ad,6,0.005923420150733373
-1,adams,7,0.006288245272987617
-1,address,6,0.007408154455779253
-1,administration,6,0.004835922578533267
-1,aircraft,9,0.0006346320983500944
-1,airline,14,0.0011137824433783564
-1,airlines,11,0.0007756614535390041
-1,airport,12,0.004094768960549403
-1,albany,8,0.006317600973300243
-1,america,15,0.012117149766332857
-1,american,16,0.011437042349438487
-1,announce,21,0.012907428516310987
-1,anti,7,0.004609444904201337
-1,architecture,6,0.0049781273800602955
-1,art,8,0.00968064977111894
-1,artist,14,0.01046251443811123
-1,ask,6,0.006208509919860846
-1,august,6,0.0029462495547411542
-1,authority,9,0.009404134481693558
-1,aviation,6,0.0011622715594779432
-1,award,8,0.007684556966465405
-1,away,8,0.007620250224681914
-1,baby,9,0.008020883637508849
-1,bear,11,0.004957327734732168
-1,biden,12,0.010341465678446083
-1,big,10,0.011824698006191826
-1,bill,7,0.006076584718808179
-1,billion,7,0.006478195739636027
-1,black,18,0.011942068690606997
-1,blade,6,0.0005318124387104669
-1,boeing,9,0.0006346320983500944
-1,book,7,0.00804078131436263
-1,break,8,0.007369160228833648
-1,bronx,6,0.007205286216068875
-1,business,9,0.006247688946327637
-1,butcher,6,0.0005318124387104669
-1,call,9,0.006830275965112048
-1,campaign,7,0.007520315269573918
-1,care,9,0.0058164364391866345
-1,cause,8,0.007419051243485944
-1,center,19,0.0179776008029252
-1,century,7,0.006914689419907576
-1,charge,8,0.007797202298286151
-1,child,11,0.008347066106062595
-1,china,11,0.0009162109505362276
-1,city,44,0.02416103497059277
-1,claim,8,0.00859821375896282
-1,come,21,0.011410782087705788
-1,community,7,0.006632664609499057
-1,company,28,0.017147066687447206
-1,country,17,0.01365984280422972
-1,court,11,0.010346239789677138
-1,cover,7,0.005207553812833718
-1,covid,17,0.01133026042062642
-1,datum,9,0.006078971666066481
-1,day,24,0.019028384010434603
-1,death,16,0.013323906846236883
-1,decision,11,0.008891939677270819
-1,department,11,0.00908875520320918
-1,development,11,0.0038674597878942544
-1,die,9,0.007670293766801437
-1,different,6,0.006806106143573232
-1,director,7,0.006826473223712611
-1,domestic,6,0.001548178777183105
-1,donald,9,0.00936017210402078
-1,donald trump,8,0.008410261310022945
-1,drop,7,0.004667389157241301
-1,early,16,0.01427687350987027
-1,editor,6,0.005381584609659539
-1,election,6,0.005701733316575604
-1,elon,9,0.008572062510076816
-1,elon musk,9,0.008572062510076816
-1,end,14,0.01001598253025635
-1,eric,6,0.005385359192737894
-1,eric adams,6,0.005385359192737894
-1,event,15,0.013616237968928862
-1,exist,6,0.004618540261040375
-1,experience,6,0.0042152850803470684
-1,face,9,0.005883127465104963
-1,fail,7,0.0070965904812318415
-1,fall,7,0.004084138149720719
-1,family,12,0.008209350386964694
-1,fashion,7,0.004661372301905312
-1,feature,7,0.0066979405633961885
-1,federal,12,0.01086075659285773
-1,fight,8,0.002238949567923698
-1,find,9,0.0069081311887417614
-1,fire,7,0.007085964013826061
-1,firm,7,0.006625764105030812
-1,flight,14,0.003971454997828447
-1,follow,6,0.0025470180807129275
-1,food,12,0.010290682379392187
-1,force,6,0.006707145090253446
-1,founder,6,0.00669553632274096
-1,frankie,7,0.0006204478451622114
-1,free,8,0.008765319176201979
-1,friday,26,0.021766117512218474
-1,fund,8,0.006402340149247663
-1,get,9,0.007435387166679751
-1,girl,11,0.010408448357211147
-1,give,6,0.00467020387590136
-1,global,10,0.00856938789293028
-1,go,15,0.009980814028279116
-1,good,13,0.011898046467976344
-1,government,6,0.005010497912027509
-1,group,9,0.0064012610224280205
-1,hand,6,0.00474409015705938
-1,head,13,0.008049861830673948
-1,health,6,0.005391732007998912
-1,help,12,0.009743306622560708
-1,high,10,0.008045377026163906
-1,history,6,0.006216463903333677
-1,hit,12,0.004567237624907692
-1,hold,16,0.010993439344480974
-1,home,13,0.00849146225316618
-1,host,8,0.007982097527682051
-1,hour,6,0.005861628577893756
-1,house,7,0.004613124811890046
-1,inc,9,0.008835117220499393
-1,include,7,0.006811382751414805
-1,industry,7,0.004946749745545044
-1,information,7,0.005539309843439923
-1,international,8,0.004610484872875974
-1,involve,7,0.004808011237731168
-1,island,7,0.009906862721765155
-1,issue,8,0.007658109471240395
-1,jewish,9,0.008765802442090367
-1,job,7,0.005509843501103734
-1,joe,8,0.007345607753067066
-1,joe biden,7,0.006714995333184076
-1,john,7,0.008240482539405078
-1,journalist,10,0.009519723507095752
-1,kazarian,10,0.0008863540645174448
-1,kick,9,0.001599642740956422
-1,know,18,0.01136450669390436
-1,late,8,0.008073392411281518
-1,later,7,0.0035824445042320564
-1,law,9,0.006180278500036908
-1,lead,11,0.009870928118483727
-1,leader,14,0.009423805362845447
-1,leave,11,0.012494484838823925
-1,legal,7,0.007406585442386454
-1,life,24,0.019465139028862762
-1,light,15,0.00852374282658577
-1,like,16,0.011293957328873696
-1,list,8,0.007161267308596129
-1,live,10,0.006366262483052657
-1,long,9,0.008552903861725764
-1,look,11,0.011827513935176864
-1,love,8,0.007656782275709789
-1,low,6,0.005297694831422214
-1,magazine,6,0.0070505983265283356
-1,major,6,0.005326605959972273
-1,man,23,0.0181309176406595
-1,mark,12,0.011251742919788883
-1,market,12,0.009206638932497284
-1,match,7,0.0020211218548584634
-1,matter,8,0.005384430139589692
-1,mayor,7,0.0055679437860156715
-1,medium,14,0.012454467176720033
-1,member,12,0.008602608938612094
-1,million,20,0.014805183114986905
-1,model,6,0.0024293673645455023
-1,month,21,0.019976418719622514
-1,musk,9,0.008572062510076816
-1,name,6,0.004061134891433842
-1,nation,9,0.007249902353943138
-1,national,9,0.006055284965769385
-1,nearly,7,0.004649077732451247
-1,need,9,0.0047557492148038736
-1,new,136,0.059362582088707906
-1,new york,81,0.042922308522101466
-1,new york city,19,0.014143413141836805
-1,new york state,7,0.005731914334566549
-1,new york times,11,0.009478675358348825
-1,news,16,0.016184754999622034
-1,north,10,0.009001202067236199
-1,offer,7,0.007087321309317314
-1,office,7,0.005080337386589696
-1,old,21,0.016250492345033486
-1,overturn,7,0.00579579695415613
-1,page,9,0.00566955772777042
-1,pandemic,9,0.007160790621232938
-1,parent,6,0.0063198703904660015
-1,paris,6,0.00634533331259895
-1,park,8,0.0057135608163078645
-1,passenger,7,0.002655459652173252
-1,past,8,0.005945782040948151
-1,pay,13,0.011418227184065429
-1,people,27,0.018981574462923506
-1,person,7,0.0073347173658677945
-1,plan,13,0.009145044820548663
-1,play,6,0.005464834568850619
-1,police,16,0.015535258744819447
-1,policy,7,0.005970662670522918
-1,post,6,0.004699681748708643
-1,practice,6,0.004885543206363188
-1,president,25,0.015296027741164371
-1,prison,6,0.007733065789404989
-1,product,7,0.0063852478250517744
-1,program,12,0.00996827039900211
-1,public,14,0.01053230556493238
-1,quen,7,0.0006204478451622114
-1,question,6,0.008974942979762243
-1,receive,10,0.010552666877811041
-1,region,7,0.003960923639191224
-1,relate,7,0.0054698877003425996
-1,release,10,0.009184900190397534
-1,report,17,0.01649138909456787
-1,return,9,0.004405732564356137
-1,right,26,0.015912532802949773
-1,riho,10,0.0008863540645174448
-1,rise,10,0.006933530587628212
-1,roe,7,0.005962979817904756
-1,roe wade,7,0.005962979817904756
-1,role,9,0.007025557179990437
-1,ruby,9,0.0007977186580657005
-1,run,8,0.0027531021907995475
-1,russian,10,0.009040903188976022
-1,say,58,0.03469243014365453
-1,school,17,0.01613704420975461
-1,search,7,0.006388779142478472
-1,second,7,0.0061674156029875495
-1,see,13,0.011217014545584726
-1,senior,8,0.0066675848185031835
-1,series,12,0.011210329758671773
-1,serve,7,0.005651491977086624
-1,service,12,0.008314986159744436
-1,set,13,0.011481775984923582
-1,sign,7,0.006981862455433294
-1,sky,15,0.0013295310967761675
-1,small,9,0.005496591385940663
