signal,cp,cp_shifted,thr,response_scores
dist_smooth_to_prev_smooth,"[9, 11, 14]",[2 4 7],2.039653552251701,"[0.0, 0.0, 0.03694479479419445, 0.3513000676697796, 0.7347098622693226, 1.7780111570307393, 1.7865545289980826, 0.4856362568911438, 1.1644961895978247, 2.8441945952919276, 4.639811702552735, 3.2287858359950867, 0.0, 1.1119552787178337, 2.224073836957443, 2.199676046596094, 1.8796310579073088, 1.0927911395924734, 0.8280258013889541, 0.6409223551581744, 0.0, 0.0, 0.5096157575362703, 0.9491334729614157, 0.4724400419739849, 0.4302182771890811, 0.3970631747357621, 0.1676992668988447, 0.955390522870783, 0.0, 0.7234578635999735, 0.6733265685994471, 0.0, 0.0, 0.6065713512567787, 0.5372303070622211, 0.06597817039020942, 0.3733593042290455, 0.12121096833709923, 0.0694885303661432, 0.0, 0.022885729653166625, 0.4903842424637297, 0.8078500680232716, 0.6414197032798344, 0.4427969300736761]"
n_docs,"[16, 23, 27, 30, 44]",[ 9 16 20 23 37],1.0829587988146954,"[0.0, 0.43829948895662507, 1.0300037990480697, 0.8210146336319333, 0.08263937637236739, 0.3650158144030784, 0.9821351195887142, 0.5131336280296552, 0.08306454281481808, 0.6795593037512941, 0.39133795619636375, 0.30571982075889653, 0.48483466549692666, 0.8105129695937888, 0.4342413072075894, 0.39089473236762634, 1.2203465483974048, 0.47695536263596794, 0.0, 0.2644470030568298, 0.5009079855566482, 0.3907650364235773, 0.23289312206802706, 1.1501964337744541, 0.8044310392235421, 0.14752372864340682, 0.764647938621714, 1.215417774189238, 0.9673535433405202, 0.0, 1.0836807562378115, 0.8897413709125909, 0.0, 0.2376806196559932, 0.7914144641743536, 0.7377257675677686, 0.19588738835165706, 1.0822368413915795, 0.8333855858086342, 0.0, 0.49909201444335183, 0.978056442171965, 0.0, 0.9665235546322505, 1.7945298344576297, 1.0072857306312202]"
dispersion,"[9, 11, 19]",[ 2  4 12],1.6958624326768954,"[0.0, 0.15273873010666783, 0.2266969218310611, 0.13508837043497554, 0.14220247716669418, 0.15250362901711348, 0.2560297186530267, 0.3530158887704112, 1.1017786248630514, 4.394407467875635, 5.531900902055155, 2.4077695993529877, 0.0, 0.4748225535456656, 0.7694425107921279, 0.0, 0.0, 0.5292777590549396, 1.225622274327827, 1.840813550089496, 1.7016354832794627, 1.6900893820743281, 0.8054028925436078, 0.0, 0.0, 0.0, 0.8219580496994199, 1.1148510264875549, 0.6474833027690577, 0.8995832329411636, 1.0569336067488595, 0.6553828305827964, 0.24987688831430532, 0.5396508926360196, 0.05154832538180292, 0.5391701441429113, 1.300231547479951, 1.4155671092710798, 0.5676899993104656, 0.03224472261829605, 0.1260679910423014, 0.0, 0.12874598912682347, 0.0, 0.1257044641428308, 0.5251774464543344]"
curvature,"[8, 10, 15, 17]",[ 1  3  8 10],2.082919078045787,"[0.0, 0.0, 0.6423445776535462, 0.5944606178838422, 0.4447955295658747, 0.5683831106354955, 1.0216859482270246, 1.2105020100103323, 2.512865558229755, 3.6736152698105884, 2.9340604686547276, 1.175983819978351, 0.0, 0.9478097294692696, 2.076032230256986, 2.185125814170331, 2.0343587108500794, 2.0898059258345882, 1.71199888362345, 0.566329040792004, 0.0, 0.7791157306889683, 0.39090770814873327, 0.5552044704341252, 0.0, 0.0, 0.1818967743044445, 0.061670693418485904, 0.050303575643538115, 0.1471939979190312, 1.2260335169649026, 1.1442078126801702, 0.0, 0.3220855431246845, 0.6494810285461027, 0.8349467938777231, 0.21445503856299672, 0.35194583473067875, 0.13882613323428655, 0.8727727080592113, 0.0, 0.2917785588249992, 0.2687356714949128, 0.09320956555893846, 0.1319385715709124, 0.23571845591215462]"
drift_from_baseline,"[11, 13, 15]",[4 6 8],1.78098754113755,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12017932382152864, 0.4792912463933689, 1.1297988852333596, 1.815039979585107, 2.125256815735419, 2.155553809181224, 2.050584395949413, 1.889532310366886, 1.7469351026899929, 1.5190381067046506, 1.1873588176149266, 0.8188585625038766, 0.5018021797167475, 0.19494864742543627, 0.04725710702080618, 0.15235178977330235, 0.12532524005143686, 0.0, 0.17786730510717585, 0.4505512474701779, 0.5757290284463252, 0.5449037301705106, 0.4445016983535304, 0.49819782028325255, 0.6103785531296124, 0.5971840311498177, 0.7062237897281574, 0.8488822930576244, 0.7905077629847272, 0.6901171998932775, 0.6137412334991716, 0.5925804816701742, 0.5865856438459675, 0.5295406124349106, 0.42557807920258484, 0.3148035868690816, 0.22597347650885236, 0.14690045398318755]"
