day,word,count,tfidf
22,accord,16,0.008553247810223357
22,accuse,11,0.007501300336529287
22,acre,10,0.004966854914236514
22,add,9,0.004477998365559162
22,address,9,0.006030697224002394
22,administration,31,0.012770008436415323
22,agency,21,0.00893498429059946
22,ai,15,0.007880515407885154
22,aid,14,0.007982214436402303
22,aim,10,0.005006222400116255
22,allow,10,0.00475625537110942
22,america,11,0.006413350696630573
22,american,20,0.0123998761145225
22,angeles,92,0.03171313033737889
22,angeles county,11,0.004490008718633924
22,announce,22,0.011364769069755337
22,area,39,0.014469023449762409
22,arrest,14,0.007734961997053827
22,article,9,0.008116252420236135
22,ask,10,0.005867450593289462
22,association,10,0.00543424016096583
22,attorney,11,0.004570617363877051
22,authority,13,0.007257308628580223
22,award,10,0.006413917300330021
22,battle,12,0.00806162965236601
22,bay,9,0.0047663521807619095
22,begin,18,0.00990154141259312
22,biden,11,0.00618341670523075
22,billion,14,0.006454148259808183
22,border,14,0.009317950899417575
22,break,12,0.007600830126487742
22,bring,11,0.00639420252153469
22,burn,22,0.010360152732186129
22,business,15,0.008070885024791804
22,california,158,0.04980844301298624
22,call,15,0.007922925233737728
22,castaic,15,0.007587835646621903
22,center,10,0.007799994061589766
22,change,29,0.01404360467919249
22,child,11,0.004235332958836158
22,citizenship,13,0.0063440600209313715
22,city,43,0.02156020350670571
22,climate,11,0.00585374849397203
22,co,10,0.00586071562772647
22,come,32,0.015369880356067098
22,community,32,0.013871574444889945
22,company,17,0.01011690386005793
22,concern,10,0.006055075261905857
22,continue,16,0.008282938905437895
22,country,19,0.01003054181709434
22,county,31,0.012822186433805158
22,court,15,0.009487007460117852
22,datum,12,0.007294283192453186
22,day,41,0.01757626176681819
22,deal,17,0.008471736807769338
22,decision,9,0.0046308692970023005
22,democratic,10,0.0076938450819536135
22,department,12,0.005540697021203866
22,deportation,10,0.00604379911602465
22,devastating,13,0.00679558451912294
22,development,9,0.00419931700049701
22,disaster,17,0.008790287017911286
22,district,16,0.0062739537138258835
22,donald,97,0.03358330346482462
22,donald trump,95,0.03312298304723271
22,drive,11,0.005804095393203409
22,early,15,0.007805799953679479
22,economic,11,0.0053151528143403825
22,effort,17,0.010025041947608511
22,election,9,0.00687259419458417
22,emergency,14,0.0068456948200709715
22,employer,10,0.004595318268700035
22,end,17,0.00891219621842076
22,energy,15,0.00725602585987284
22,enforcement,10,0.00431503856669176
22,evacuation,25,0.01139443285673423
22,evacuation order,15,0.0072971243651786255
22,event,13,0.009218312502708733
22,executive,30,0.013971895413026448
22,executive order,26,0.011581783997845707
22,face,20,0.009345431486581667
22,fall,10,0.005017351935656206
22,family,32,0.014089726711018345
22,fast,11,0.008310942988973752
22,fear,9,0.005044190325691853
22,federal,35,0.015658121809752627
22,file,13,0.007116222533840302
22,financial,10,0.004045349129575615
22,fire,90,0.0347810683554014
