signal,cp,thr,rscores
dist_smooth_to_prev_smooth,"[2, 8, 29, 37]",1.8800476505564385,
n_docs,"[8, 29, 36]",4.086412178618134,
dispersion,"[8, 23, 31, 37]",1.6744533742405572,
curvature,"[2, 32, 37]",1.4745295748689424,
drift_from_baseline,"[1, 37]",1.1791675418644851,
