SOURCEURL,Actor1Code,Actor1Name,Actor1EthnicCode,Actor2Code,Actor2Name,EventCode,EventRootCode,EventBaseCode,GoldsteinScale,AvgTone
http://aroundtherings.com/site/A__77704/Title__OpEd-Shooting-No-Sport-for-Olympics/292/Articles,['UAF'],['GUNMAN'],[nan],['USA'],['UNITED STATES'],[190],[19],[190],[-10.0],[-9.80392156862745]
http://artdaily.com/news/115726/Saint-Louis-Art-Museum-announces-26th-Romare-Bearden-Fellow,"['USA', 'NGOUSA', 'NGOUSA', nan, 'REL']","['UNITED STATES', 'FORD FOUNDATION', 'FORD FOUNDATION', nan, 'SAINT']","[nan, nan, nan, nan, nan]","['EDU', nan, 'USA', 'REL', nan]","['ECONOMIST', nan, 'UNITED STATES', 'SAINT', nan]","[51, 71, 71, 42, 43]","[5, 7, 7, 4, 4]","[51, 71, 71, 42, 43]","[3.4, 7.4, 7.4, 1.9, 2.8]","[4.29290636149545, 7.00636942675159, 7.00636942675159, 7.00636942675159, 7.00636942675159]"
http://artdaily.com/news/116072/Blanton-Museum-to-open-exhibition-of-Charles-White-works,[nan],[nan],[nan],['USA'],['UNITED STATES'],[13],[1],[13],[0.4],[2.43747952232569]
http://artdaily.com/news/116433/Texan-artist-revisits-ancient-dogma,"['VEN', 'VEN']","['VENEZUELA', 'VENEZUELA']","[nan, nan]","['USA', 'USA']","['TEXAS', 'TEXAS']","[51, 51]","[5, 5]","[51, 51]","[3.4, 3.4]","[2.79503105590062, 2.79503105590062]"
http://austin.culturemap.com/eventdetail/art-galleries-black-studies-charles-white-opening/,['USA'],['UNITED STATES'],[nan],['EDU'],['STUDENT'],[90],[9],[90],[-2.0],[8.63309352517986]
http://austin.culturemap.com/eventdetail/treaty-oak-distilling-presents-labor-day-weekend-g/,"['CVL', 'USACVL']","['COMMUNITY', 'UNITED STATES']","[nan, nan]","[nan, nan]","[nan, nan]","[36, 36]","[3, 3]","[36, 36]","[4.0, 4.0]","[3.2, 3.2]"
http://austin.culturemap.com/news/city-life/08-16-19-charities-austin-pick-up-donations-from-home/,['CVL'],['COMMUNITY'],[nan],[nan],[nan],[70],[7],[70],[7.0],[4.17582417582417]
http://austin.culturemap.com/news/entertainment/07-27-19-austins-best-burgers-citys-first-alcohol-free-bar-plus-more-popular-stories/,"['USA', 'USA', 'USABUS']","['UNITED STATES', 'AUSTIN', 'AUSTIN']","[nan, nan, nan]","[nan, 'USABUS', nan]","[nan, 'UNITED STATES', nan]","[172, 172, 172]","[17, 17, 17]","[172, 172, 172]","[-5.0, -5.0, -5.0]","[2.95202952029521, 2.95202952029521, 2.95202952029521]"
http://austin.culturemap.com/news/entertainment/08-01-19-ww-i-museum-bob-bullock-museum/,['USA'],['UNITED STATES'],[nan],[nan],[nan],[138],[13],[138],[-7.0],[-3.38884079039965]
http://austin.culturemap.com/news/entertainment/08-03-19-troubled-restaurant-chain-closes-tiny-apartments-bring-tiny-rents-to-austin-and-more-stories/,['USA'],['CALIFORNIA'],[nan],['BUS'],['COMPANY'],[36],[3],[36],[4.0],[-1.75953079178885]
http://austin.culturemap.com/news/entertainment/08-06-19-architectural-digest-has-designs-on-austin-plus-more-things-to-know-right-now/,"[nan, 'BUS', 'USA']","[nan, 'BUSINESS', 'AUSTIN']","[nan, nan, nan]","['BUS', 'USA', nan]","['BUSINESS', 'UNITED STATES', nan]","[40, 40, 32]","[4, 4, 3]","[40, 40, 32]","[1.0, 1.0, 4.5]","[3.31262939958592, 3.31262939958592, 3.31262939958592]"
http://austin.culturemap.com/news/restaurants-bars/07-30-19-daphnes-mediterranean-verts-noon-closes-all-texas-locations/,"['BUS', 'BUS', 'JPN', 'JPN']","['COMPANY', 'COMPANY', 'SAGA', 'SAGA']","[nan, nan, nan, nan]","['USA', 'USABUS', 'USA', 'USA']","['TEXAS', 'TEXAS', 'AUSTIN', 'LONE STAR STATE']","[20, 20, 130, 80]","[2, 2, 13, 8]","[20, 20, 130, 80]","[3.0, 3.0, -4.4, 5.0]","[1.0752688172043, 1.0752688172043, 1.0752688172043, 1.0752688172043]"
http://austin.culturemap.com/news/restaurants-bars/08-12-19-heb-primo-picks-quest-for-texas-best-winners-3-sons-foods-uncle-rays-peanut-brittle-austin/,['USABUS'],['AUSTIN'],[nan],['USA'],['TEXAS'],[110],[11],[110],[-2.0],[4.51745379876796]
http://austin.culturemap.com/news/restaurants-bars/08-13-19-austin-food-news-tso-chinese-second-location-new-ararat/,['EDU'],['SCHOOL'],[nan],['USA'],['UNITED STATES'],[42],[4],[42],[1.9],[0.0]
http://austin.culturemap.com/news/restaurants-bars/08-15-19-best-austin-restaurant-reverse-happy-hour-deals-late-night-discounts/,['CVL'],['NEIGHBORHOOD'],[nan],['USA'],['TEXAS'],[190],[19],[190],[-10.0],[1.17647058823529]
http://austin.culturemap.com/news/restaurants-bars/08-27-19-southern-living-magazine-best-barbecue-joints-2019-micklethwait-craft-meats-valentinas-tex-mex-bbq-franklin-barbecue/,"[nan, nan, 'USA', 'USA', nan, nan]","[nan, nan, 'DALLAS', 'UNITED STATES', nan, nan]","[nan, nan, nan, nan, nan, nan]","['USA', 'USA', nan, nan, 'USA', 'USA']","['UNITED STATES', 'DALLAS', nan, nan, 'UNITED STATES', 'UNITED STATES']","[192, 46, 46, 192, 61, 61]","[19, 4, 4, 19, 6, 6]","[192, 46, 46, 192, 61, 61]","[-9.5, 7.0, 7.0, -9.5, 6.4, 6.4]","[0.789473684210524, 0.789473684210524, 0.789473684210524, 0.789473684210524, 0.789473684210524, 0.789473684210524]"
http://austin.culturemap.com/news/restaurants-bars/08-30-19-5-austin-craft-breweries-for-beer-to-go-day-special-events-pairings/,"['BUS', 'USA', 'USA']","['INDUSTRY', 'AUSTIN', 'TEXAS']","[nan, nan, nan]","['USA', 'BUS', 'DEU']","['AUSTIN', 'INDUSTRY', 'GERMAN']","[46, 46, 111]","[4, 4, 11]","[46, 46, 111]","[7.0, 7.0, -2.0]","[2.20588235294118, 2.20588235294118, 2.20588235294118]"
http://ballot-access.org/2019/08/25/august-2019-ballot-access-news-print-edition/,['JUD'],['JUDGE'],[nan],[nan],[nan],[20],[2],[20],[3.0],[0.70956691950085]
http://banglamirrornews.com/2019/08/23/bangladesh-wants-usa-canada-to-send-back-bangabandhus-2-killers/,"['USAGOV', 'USAGOV', nan, 'GOV']","['THE US', 'UNITED STATES', nan, 'FOREIGN MINIST']","[nan, nan, nan, nan]","['GOV', nan, 'USAGOV', 'USAGOV']","['FOREIGN MINIST', nan, 'UNITED STATES', 'THE US']","[46, 40, 40, 46]","[4, 4, 4, 4]","[46, 40, 40, 46]","[7.0, 1.0, 1.0, 7.0]","[-4.5243628280583, -4.73022503785835, -4.42622950819672, -4.5243628280583]"
http://baycitytribune.com/community/article_1b6dbc10-b39d-11e9-acf9-bb9158676f68.html,['CVL'],['SCIENTIST'],[nan],[nan],[nan],[20],[2],[20],[3.0],[-3.02077079769588]
http://baycitytribune.com/community/article_74627d0c-b39c-11e9-a978-c3fac21254a0.html,['MEX'],['MEXICO'],[nan],['USA'],['TEXAS'],[10],[1],[10],[0.0],[3.79213483146068]
http://baycitytribune.com/news/article_488ce6f2-cc03-11e9-980d-bfd19b19ec2f.html,"['USA', 'EDU']","['UNITED STATES', 'SCHOOL']","[nan, nan]","['EDU', 'USA']","['SCHOOL', 'UNITED STATES']","[46, 46]","[4, 4]","[46, 46]","[7.0, 7.0]","[4.40528634361234, 4.40528634361234]"
http://baycitytribune.com/news/article_93c6908c-b91b-11e9-b8ab-3b11b764f2d8.html,"['USA', 'COP', 'COP', 'USA']","['UNITED STATES', 'POLICE OFFICER', 'POLICE OFFICER', 'UNITED STATES']","[nan, nan, nan, nan]","[nan, 'USA', 'USA', nan]","[nan, 'UNITED STATES', 'UNITED STATES', nan]","[10, 10, 10, 122]","[1, 1, 1, 12]","[10, 10, 10, 122]","[0.0, 0.0, 0.0, -4.0]","[-1.70863309352518, -1.70863309352518, -1.70863309352518, -1.70863309352518]"
http://baycitytribune.com/opinion/article_244380a4-cc07-11e9-b4f0-6bf788e05ea9.html,"[nan, 'EDU']","[nan, 'COLLEGE']","[nan, nan]","['USA', 'USA']","['UNITED STATES', 'UNITED STATES']","[51, 110]","[5, 11]","[51, 110]","[3.4, -2.0]","[-1.19047619047619, -1.19047619047619]"
http://baycitytribune.com/opinion/article_4f8ceb38-cc07-11e9-a3df-5fb225e11c27.html,"[nan, 'USA', 'GOV', 'GOV']","[nan, 'UNITED STATES', 'GOVERNMENT', 'GOVERNMENT']","[nan, nan, nan, nan]","['GOV', 'GOV', nan, 'USA']","['GOVERNMENT', 'GOVERNMENT', nan, 'UNITED STATES']","[43, 42, 42, 43]","[4, 4, 4, 4]","[43, 42, 42, 43]","[2.8, 1.9, 1.9, 2.8]","[-1.03092783505155, -1.03092783505155, -1.03092783505155, -1.03092783505155]"
http://baycitytribune.com/opinion/article_58cfe884-c0ff-11e9-9033-b3c5ec2196f0.html,"['USAEDU', 'JUD']","['TEXAS', 'APPEALS COURT']","[nan, nan]","['USALEG', nan]","['TEXAS', nan]","[112, 13]","[11, 1]","[112, 13]","[-2.0, 0.4]","[-5.07544581618656, -5.07544581618656]"
http://baytownsun.com/article_a1a047c2-be41-11e9-8493-8b482741eefd.html,"['GOV', 'GOV', 'GOV', 'USA', 'USAGOV']","['CITY MANAGER', 'CITY MANAGER', 'CITY MANAGER', 'UNITED STATES', 'UNITED STATES']","[nan, nan, nan, nan, nan]","['CVL', 'USA', 'USA', 'CVL', 'USA']","['COMMUNITY', 'UNITED STATES', 'UNITED STATES', 'COMMUNITY', 'UNITED STATES']","[20, 20, 20, 20, 20]","[2, 2, 2, 2, 2]","[20, 20, 20, 20, 20]","[3.0, 3.0, 3.0, 3.0, 3.0]","[-1.78217821782178, -1.78217821782178, -2.35282651248996, -1.78217821782178, -1.78217821782178]"
http://baytownsun.com/lifestyle/article_76603d06-c549-11e9-916c-6398fc4cdcb1.html,"['USA', nan]","['UNITED STATES', nan]","[nan, nan]","['USAMIL', 'USAMIL']","['TEXAS', 'TEXAS']","[36, 36]","[3, 3]","[36, 36]","[4.0, 4.0]","[0.576423949370692, 0.282656616653632]"
http://baytownsun.com/lifestyle/article_d77d01c8-b8c4-11e9-ae1b-5b32eec9a360.html,"['CVL', 'USA']","['CITIZEN', 'UNITED STATES']","[nan, nan]","[nan, nan]","[nan, nan]","[73, 20]","[7, 2]","[73, 20]","[7.4, 3.0]","[4.74683544303797, 4.74683544303797]"
http://baytownsun.com/news/article_020b22dc-c48f-11e9-bead-cf356cb043ee.html,['USA'],['TEXAS'],[nan],[nan],[nan],[32],[3],[32],[4.5],[0.469483568075115]
http://baytownsun.com/news/article_0a740fca-ba4d-11e9-9ff7-5b46e0501982.html,['CVL'],['HUNTER'],[nan],['CRM'],['THIEVES'],[173],[17],[173],[-5.0],[-9.79729729729726]
http://baytownsun.com/news/article_0ad6d1cc-bbcf-11e9-9621-5bf2b7b642a5.html,['CVL'],['COMMUNITY'],[nan],['COP'],['POLICE'],[40],[4],[40],[1.0],[-0.5089058524173]
http://baytownsun.com/news/article_0bcaaa18-bd73-11e9-ac16-970c0671cb39.html,"['USA', 'USAOPP', 'USA', 'USA', 'USA', 'MED']","['UNITED STATES', 'UNITED STATES', 'UNITED STATES', 'UNITED STATES', 'UNITED STATES', 'SPOKESMAN']","[nan, nan, nan, nan, nan, nan]","['OPP', 'USA', 'MED', 'MED', 'USAOPP', nan]","['ACTIVIST', 'UNITED STATES', 'SPOKESMAN', 'SPOKESMAN', 'UNITED STATES', nan]","[42, 43, 13, 84, 42, 13]","[4, 4, 1, 8, 4, 1]","[42, 43, 13, 84, 42, 13]","[1.9, 2.8, 0.4, 7.0, 1.9, 0.4]","[-1.77619893428064, -1.77619893428064, -3.80538670468795, -1.77619893428064, -1.77619893428064, -1.77619893428064]"
http://baytownsun.com/news/article_224c6078-cc4c-11e9-b164-f7068724fc86.html,"['USA', 'USA', 'USA', 'USA', 'USA', 'USA', nan]","['UNITED STATES', 'UNITED STATES', 'DALLAS', 'UNITED STATES', 'UNITED STATES', 'UNITED STATES', nan]","[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, 'USA']","[nan, nan, nan, nan, nan, nan, 'UNITED STATES']","[81, 81, 173, 10, 20, 42, 43]","[8, 8, 17, 1, 2, 4, 4]","[81, 81, 173, 10, 20, 42, 43]","[5.0, 5.0, -5.0, 0.0, 3.0, 1.9, 2.8]","[-5.49132947976879, -5.38670996085374, -5.49132947976879, -6.16586017962381, -5.49132947976879, -5.49132947976879, -5.49132947976879]"
http://baytownsun.com/news/article_2454d37c-c54a-11e9-b943-3bd4227dd666.html,"['USA', 'GOV', 'USA']","['UNITED STATES', 'GOVERNOR', 'UNITED STATES']","[nan, nan, nan]","['GOV', 'USA', nan]","['GOVERNOR', 'UNITED STATES', nan]","[57, 57, 51]","[5, 5, 5]","[57, 57, 51]","[8.0, 8.0, 3.4]","[0.44742729306488, 0.44742729306488, 0.44742729306488]"
http://baytownsun.com/news/article_32dc16b4-c93a-11e9-bd1c-13d135801f21.html,"['USA', 'USA', 'USA', 'USA', nan, 'CVL', 'USA']","['UNITED STATES', 'UNITED STATES', 'TEXAS', 'UNITED STATES', nan, 'RESIDENTS', 'UNITED STATES']","[nan, nan, nan, nan, nan, nan, nan]","['BUS', 'BUS', 'CVL', 'MED', 'BUS', 'USA', nan]","['BANK', 'BANK', 'RESIDENTS', 'SPOKESMAN', 'BANK', 'TEXAS', nan]","[20, 100, 20, 10, 100, 20, 51]","[2, 10, 2, 1, 10, 2, 5]","[20, 100, 20, 10, 100, 20, 51]","[3.0, -5.0, 3.0, 0.0, -5.0, 3.0, 3.4]","[-1.57059284915421, -4.06626506024096, -2.33075157773953, -2.87176412869906, -4.06626506024096, -4.06626506024096, -4.06626506024096]"
http://baytownsun.com/news/article_3853a9ce-b8c6-11e9-a3a6-cf1519cc0e4f.html,"['GOV', 'USA', 'USA', 'USAGOV', 'GOVBUS']","['GOVERNOR', 'UNITED STATES', 'TEXAS', 'TEXAS', 'DEPARTMENT OF COMMERCE']","[nan, nan, nan, nan, nan]","['USA', 'USAGOV', 'GOV', 'USA', 'BUS']","['TEXAS', 'TEXAS', 'GOVERNOR', 'UNITED STATES', 'STEELMAKER']","[57, 57, 57, 57, 120]","[5, 5, 5, 5, 12]","[57, 57, 57, 57, 120]","[8.0, 8.0, 8.0, 8.0, -4.0]","[-2.14797136038187, -2.14797136038187, -2.14797136038187, -2.14797136038187, -2.14797136038187]"
http://baytownsun.com/news/article_4b1cd040-b401-11e9-9d6f-532fafa8e393.html,"['USA', 'USA', 'COP', 'COP']","['UNITED STATES', 'UNITED STATES', 'POLICE', 'POLICE']","[nan, nan, nan, nan]","['USAGOV', 'USACOP', 'GUY', 'USA']","['UNITED STATES', 'UNITED STATES', 'GEORGETOWN', 'UNITED STATES']","[173, 173, 173, 173]","[17, 17, 17, 17]","[173, 173, 173, 173]","[-5.0, -5.0, -5.0, -5.0]","[-9.1139240506329, -9.1139240506329, -9.1139240506329, -10.6320361397956]"
http://baytownsun.com/news/article_57545dee-b4d1-11e9-8701-07556f2c6475.html,['EDU'],['SCHOOL'],[nan],[nan],[nan],[51],[5],[51],[3.4],[7.30919419561826]
http://baytownsun.com/news/article_61a20fbe-b402-11e9-9217-13d179a72c1a.html,[nan],[nan],[nan],['USA'],['UNITED STATES'],[190],[19],[190],[-10.0],[-2.43902439024391]
http://baytownsun.com/news/article_62069de6-be41-11e9-a162-cb1186e245ac.html,"['LEG', 'USA']","['CHAMBER', 'UNITED STATES']","[nan, nan]","['USA', 'USALEG']","['UNITED STATES', 'UNITED STATES']","[1123, 51]","[11, 5]","[112, 51]","[-2.0, 3.4]","[-0.832342449464921, -0.832342449464921]"
http://baytownsun.com/news/article_7ebb9158-cada-11e9-b8d9-2bef78d53a6d.html,['LEG'],['CHAMBER'],[nan],['CVL'],['ENGINEER'],[51],[5],[51],[3.4],[2.23577235772358]
http://baytownsun.com/news/article_842c8588-b4d3-11e9-9cc6-07de782b64df.html,['LAB'],['WORKER'],[nan],[nan],[nan],[73],[7],[73],[7.4],[-3.81165919282511]
http://baytownsun.com/news/article_8916bcfa-b981-11e9-9b29-7f5f13a3c944.html,"[nan, 'USA', 'USAMIL', 'USA']","[nan, 'UNITED STATES', 'TEXAS', 'UNITED STATES']","[nan, nan, nan, nan]","['USA', nan, 'USA', 'USAMIL']","['UNITED STATES', nan, 'UNITED STATES', 'TEXAS']","[42, 43, 42, 43]","[4, 4, 4, 4]","[42, 43, 42, 43]","[1.9, 2.8, 1.9, 2.8]","[-0.46511627906977, -0.46511627906977, -0.46511627906977, -0.46511627906977]"
http://baytownsun.com/news/article_8ca177e2-cc4c-11e9-9276-2bb84f8f6da1.html,['CHR'],['ARCHDIOCESE'],[nan],['USA'],['HOUSTON'],[20],[2],[20],[3.0],[-2.33463035019456]
http://baytownsun.com/news/article_af833a08-bbcf-11e9-af61-03385b6fe61d.html,"['USA', 'USAREL']","['UNITED STATES', 'UNITED STATES']","[nan, nan]","['LEG', 'LEG']","['LAWMAKER', 'LAWMAKER']","[42, 42]","[4, 4]","[42, 42]","[1.9, 1.9]","[0.1207729468599, 0.1207729468599]"
http://baytownsun.com/news/article_b845b6fe-c875-11e9-8889-575ccf73685a.html,"[nan, nan]","[nan, nan]","[nan, nan]","['USA', 'USA']","['UNITED STATES', 'UNITED STATES']","[41, 41]","[4, 4]","[41, 41]","[1.0, 1.0]","[-2.73525436031222, -3.91849529780565]"
http://baytownsun.com/news/article_df4eaf66-b647-11e9-b46c-9f85b5fc1389.html,"['GOVHLH', 'JUD', 'JUD', nan]","['FIREFIGHTER', 'ATTORNEY', 'ATTORNEY', nan]","[nan, nan, nan, nan]","['LAB', nan, nan, 'JUD']","['WORKER', nan, nan, 'ATTORNEY']","[10, 10, 190, 190]","[1, 1, 19, 19]","[10, 10, 190, 190]","[0.0, 0.0, -10.0, -10.0]","[-5.50239234449761, -3.72699632837683, -8.2171091399175, -5.50239234449761]"
http://baytownsun.com/news/article_eeed3502-b7e9-11e9-8d49-d33f5f96960a.html,['MNC'],['EXXON'],[nan],['USA'],['UNITED STATES'],[90],[9],[90],[-2.0],[-1.77777777777778]
http://baytownsun.com/news/police/article_1f314496-bd72-11e9-8655-33e66a8390c0.html,['USA'],['UNITED STATES'],[nan],[nan],[nan],[180],[18],[180],[-9.0],[-11.1716621253406]
http://baytownsun.com/obituaries/article_76bb1cee-bd42-11e9-8ea9-6399a277319c.html,"['EDU', 'USA']","['SCHOOL', 'UNITED STATES']","[nan, nan]","['USAEDU', 'USAEDU']","['TEXAS', 'UNITED STATES']","[43, 43]","[4, 4]","[43, 43]","[2.8, 2.8]","[4.7713717693837, 4.7713717693837]"
