signal,cp,cp_shifted,thr,response_scores
dist_smooth_to_prev_smooth,"[8, 13, 38]",[ 1  6 31],3.420923982681581,"[0.0, 0.0, 0.20043982030336788, 0.2659803687795933, 0.05251662511286823, 0.3979431518244027, 0.38895946351680677, 2.1537138206209594, 12.063713188500971, 11.9389889942462, 0.5668675293100944, 0.6875033105674975, 2.853937372786218, 3.9670463268034717, 3.2843933966511063, 2.8352402505839605, 2.199004774865094, 1.507486104885114, 1.6225798142297188, 1.7612763388941581, 1.029631848349219, 0.44092214753394926, 0.4114151570619982, 0.5, 0.2712540427337238, 0.41528203259824786, 0.5782938689710466, 0.2716783559639027, 0.0, 1.0496105686653425, 1.1907635217009036, 0.9737484771843445, 0.18330804388635805, 0.32578612000857765, 0.0, 0.1332110549323171, 0.10213263604434472, 0.13470040652471854, 7.6509324898710735]"
n_docs,"[8, 10, 19]",[ 1  3 12],1.8084111957303963,"[0.0, 0.04094715993947221, 0.23840346453648156, 0.3417722949614593, 0.1526146147788496, 0.7299295327023524, 0.5659996707395176, 0.5804736364374472, 3.877137243106112, 5.160548137591349, 2.5860954856863017, 0.3445459866534993, 0.8356750843143828, 1.7161563589606204, 0.7431746733851932, 0.0, 0.0, 0.0, 1.098469126416585, 2.177430542809494, 1.3279231504151576, 0.33438901029706986, 0.09917288404204976, 0.22037852480293105, 0.14900471321602943, 0.8547349556126439, 1.3944507119664233, 0.834085853113102, 0.0, 0.5, 0.6770654625517644, 0.5007052101019402, 0.19581672377893197, 0.6119940533143371, 0.4533897047119876, 0.0, 0.20002855422276675, 0.30545518434835167, 0.9177174442611098]"
dispersion,"[8, 10, 38]",[ 1  3 31],1.8878483263049244,"[0.0, 0.05253814245290499, 0.0, 0.020107294178959952, 0.07512340276824718, 0.06025581607934857, 0.08462192193229774, 1.8143851137404983, 4.821815265981891, 4.472011511256188, 2.181701176562623, 1.2916738132529282, 0.9466731309574138, 0.7396821185413645, 0.0720264411663896, 0.35785833839139963, 0.0, 0.2299386525504937, 0.0, 0.7891541826347569, 1.2630452118421533, 0.9379697622006465, 0.43609769090071915, 0.726829231234617, 1.245927646805728, 1.2205499363485324, 0.1924448645980577, 0.5875765798766699, 0.9389527909057566, 1.3604598875156337, 1.3999513991821093, 0.877303632949811, 0.42478535393816363, 0.4547474125973609, 0.16029457099605054, 0.33672160933373924, 0.5, 0.12182015465804112, 2.567901490508911]"
curvature,"[8, 10, 14]",[1 3 7],1.5738411743443743,"[0.0, 0.0, 0.08339982838417252, 0.027872348846040767, 0.35787150736289947, 0.2909468583181727, 0.0, 1.5661734476498625, 2.9925079607528344, 2.313120265832235, 1.6259191895037415, 0.5319773499047786, 0.10098950745663382, 1.202371417202127, 1.6045120811224205, 1.346274633631084, 0.975286232045978, 0.9158834418092786, 1.0985460181238051, 0.22461544050749646, 0.0, 0.19601436374323553, 0.16210686796437415, 0.0007741416107985864, 0.1600049211964618, 0.08467386627766181, 0.19690971167761304, 0.38200909409009304, 1.0453180477660942, 1.2214437905432969, 0.9045021129310775, 0.40395534085286905, 0.43166982012019756, 0.727590950414973, 1.2735221074608434, 0.8748954060710145, 0.539496676320744, 0.5, 0.6464340451243523]"
drift_from_baseline,"[10, 12]",[3 5],2.1222772197175384,"[0.0, 9.930818317495274e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5715235820679513, 1.6625378647047317, 2.3892749547908014, 2.7993139826990885, 2.9130025493968383, 2.596258634289555, 2.0555277859492214, 1.5184595774266498, 1.160851941710937, 0.8530963433182186, 0.5877490841493249, 0.40769632251128357, 0.08795973369705183, 0.059273287310573526, 0.26398501188773643, 0.46762245524007223, 0.6277788121320581, 0.6849601635172157, 0.5329425725295712, 0.5, 0.6602002763967691, 0.9061186716083793, 1.091851371446734, 0.9898055782730214, 0.7185306199209145, 0.38360534587952577, 0.11641638817545269, 0.07181211933717599, 0.1152651926437679, 0.23179100423322857, 0.23754694568662513]"
