signal,cp,thr,rscores
dist_smooth_to_prev_smooth,"[3, 6, 23, 38]",1.935180801319372,
n_docs,"[2, 6, 17, 20]",1.4789066788182197,
dispersion,"[1, 6, 24]",1.3467169297726105,
curvature,"[2, 18, 28, 35, 38]",1.4173281793071517,
drift_from_baseline,"[1, 6, 20, 28]",1.0236475784007664,
