signal,cp,thr,rscores
dist_smooth_to_prev_smooth,"[2, 9, 14]",0.9640487152129906,
n_docs,"[2, 9]",1.719519655304378,
dispersion,"[7, 9, 16]",1.8903010322990796,
curvature,"[2, 9]",2.4211557739856495,
drift_from_baseline,"[1, 3]",1.0039070111830026,
