signal,cp,cp_shifted,thr,response_scores
dist_smooth_to_prev_smooth,"[8, 10, 18]",[ 1  3 11],2.1213262992624737,"[0.0, 0.0, 0.4180213845288195, 0.7593418820017016, 0.9594125990265874, 0.5334189956637022, 0.0, 0.07032117099494399, 3.045149423572393, 6.337427169813317, 3.409843360996494, 0.0, 1.077080901471592, 1.5936104713677834, 1.5210795248363238, 1.7464762069427113, 1.1932501283521022, 0.7034264133418345, 2.7235244359589372, 1.9707767650883554, 0.0, 0.8963703939486886, 1.6612312283280033, 1.3857404086058247, 1.016404433639917, 0.24098443806904282, 0.006929946026031314, 0.228613040717901, 0.3617746154591682, 0.8693797629005191, 0.49162248668592134, 0.0, 0.4583950431068738, 0.40126070946443065, 0.28234784928101214, 0.2202623681498958, 0.5, 0.2843280236646012, 0.005774767889423747]"
n_docs,"[3, 22]",[-4 15],1.380614447277627,"[0.0, 0.14794263951576903, 0.20980956149509092, 1.6176855164506094, 2.39484165115781, 1.3510014245933117, 0.4567521875354062, 0.5213502920321552, 1.3145917403782619, 0.31423001139520323, 0.289548164352666, 1.2459871514014218, 1.0383641687422098, 0.45411007077181226, 0.1680762491362848, 0.8702551342118239, 0.5, 0.03294463993636174, 0.25487052273638666, 0.3133908715035977, 0.1592572473204046, 0.5020133478078501, 1.4990665380148862, 1.5418483221093506, 0.4265188057832871, 0.17917682798459184, 0.6153157438846436, 0.6774554016995332, 0.2538554699807255, 1.1333974759756313, 0.5986845914677132, 0.0, 0.6714562817243596, 0.8750779016501125, 0.4095567746345796, 0.36714826215325286, 1.2467394441928612, 0.7547853463829883, 0.0]"
dispersion,"[8, 10, 14]",[1 3 7],3.105513544068301,"[0.0, 0.5993682315593879, 0.40369345408054746, 0.11468180919729146, 0.0, 0.2968799408344601, 0.41332394619506174, 1.3780166722612326, 9.737586028624193, 11.536646096938535, 4.193294032435492, 0.0, 0.6238749809007105, 2.7595537650296205, 3.7012017869652003, 2.956591483344073, 2.445115949099788, 1.4286156198303592, 1.2864536258238277, 0.9384737765712461, 0.0, 0.34065728459260647, 0.3808718204518254, 0.9627576281318821, 1.7535179742692601, 1.1903133479288, 0.697658025654268, 0.2348650131899518, 0.15711804316167882, 0.3720821204794644, 0.692917589351065, 0.6906910490431106, 0.0, 0.1893237435857433, 0.5, 0.4137658183356904, 0.0, 0.05268963306961818, 0.36152349816935647]"
curvature,"[8, 12]",[1 5],1.5650345845089806,"[0.0, 0.0, 0.6355748443134197, 1.4400661496960931, 1.186187292597888, 0.0, 1.1083120303040515, 0.17142785325097534, 2.4163510899691114, 3.3010021092572304, 0.0, 0.42295417867629265, 2.388000143534015, 2.064908323760521, 0.5184765601849597, 0.7676629650009827, 0.05878236094107336, 0.0, 1.038958203344708, 1.1263873884017097, 0.0, 0.0, 0.4584049624559397, 0.40561739630805016, 0.7117796824903735, 0.8054359174546921, 0.8597426170365746, 0.403034211869286, 0.9333103321776028, 0.9878423791263489, 0.046942077435286125, 0.008119689230111672, 0.07280717036076075, 0.35296536465507017, 0.8144715820341376, 0.29569835158483826, 1.3055734686446154, 0.22878471237794945, 0.5]"
drift_from_baseline,"[10, 12]",[3 5],2.0572426639303854,"[0.0, 1.7507128827307964e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4572608841113798, 1.9029270012136883, 3.436818049071532, 3.687581174881456, 3.4370925235068888, 2.6745053147971634, 1.5050111474667325, 0.9534049340503595, 0.5, 0.10287452933654141, 0.6376689411074175, 1.3054950609186489, 1.2974138682541845, 1.114322864147188, 0.9860620444691831, 0.7436370723965542, 0.4224349580933525, 0.05299899020841346, 0.0, 0.016567514990263942, 0.0, 0.07538188434566429, 0.2602371511712894, 0.4670510496761381, 0.5011557322895288, 0.4521278951358997, 0.6462624418989243, 0.8547200515597914, 0.7377921673527221, 0.7287045380357161, 0.8823512090067956]"
