Topic,top_words,seed_coverage
1,"['wildfire', 'fire', 'california', 'los', 'los angeles', 'angeles', 'home', 'trump', 'say', 'people']",0.3
0,"['fire', 'hollywood', 'donor', 'fire brigade', 'fetterman', 'brigade', 'biden', 'library', 'los angeles', 'angeles']",0.1
