day,Actor2Code_counts,count
-7,USA,38
-7,USAJUD,6
-7,DEU,1
-7,CVL,5
-7,COP,11
-7,MED,2
-7,CRM,2
-7,LEG,1
-7,EDU,11
-7,GUYEDU,1
-7,USAEDU,6
-7,HLH,6
-7,USAGOV,5
-7,GOV,1
-7,TWN,2
-7,JUD,8
-7,BUS,4
-7,MEX,1
-7,REL,3
-7,USAREL,1
-7,TZA,1
-7,BRA,1
-7,LBN,1
-7,USALEG,2
-7,ISR,4
-7,NGOHRIAMN,1
-7,NGOHRI,1
-7,MOS,2
-7,PSE,2
-7,USACOP,2
-7,MDV,1
-7,RUS,2
-7,UAF,2
-7,CHN,1
-6,USA,74
-6,COP,7
-6,CVL,5
-6,MIL,4
-6,HTI,3
-6,EDU,31
-6,JEW,1
-6,JEWHSD020CVL,1
-6,JEWUDX,1
-6,HLH,6
-6,USAJUD,4
-6,UKR,1
-6,USALEG,1
-6,MED,4
-6,JUD,2
-6,MNCUSAHLH,1
-6,LEG,8
-6,GOVREL,1
-6,BUS,11
-6,USAAGR,2
-6,USAEDU,5
-6,MNC,1
-6,IRQ,2
-6,GOV,8
-6,USAGOV,1
-6,USAMED,2
-6,ELI,2
-6,CHRCTHEDU,1
-6,UAF,4
-6,SLV,1
-6,MEDBUS,2
-6,MNCUSAMED,1
-6,NIC,1
-6,CRM,2
-6,USACVL,1
-6,MDV,1
-6,AFR,1
-6,REL,2
-6,USACOP,4
-6,LAB,1
-6,AUS,1
-6,FRA,1
-6,MEX,2
-6,NGA,1
-5,GOV,15
-5,USA,59
-5,CRM,10
-5,IDN,1
-5,PTY,1
-5,COP,8
-5,USALEG,1
-5,MED,3
-5,USAMED,4
-5,BUS,8
-5,REL,2
-5,JUD,8
-5,USAJUD,5
-5,sco,2
-5,MEX,4
-5,LEG,11
-5,USACOP,2
-5,EDU,14
-5,CVL,6
-5,ELI,2
-5,UAF,2
-5,USAGOV,4
-5,BRA,1
-5,MIL,2
-5,NZLGOVLEG,2
