date_str,emb,date,n_docs,dt,centroid_ema,dist_smooth_to_prev_smooth,dist_raw_to_prev_smooth,dispersion,curvature,drift_from_baseline
-8,"[-7.46414810e-03  2.02683005e-02  3.57587263e-02  1.12515176e-02
 -1.50229400e-02 -2.09073839e-03  6.46244828e-03 -2.55277939e-02
 -5.22591546e-02  9.43660445e-04  1.95983462e-02 -1.26824446e-03
 -4.64293780e-03  2.60429294e-03 -2.71611032e-03  3.46734188e-02
  3.40599790e-02 -3.30180489e-02  2.13047694e-02 -3.88887562e-02
  2.93362234e-02  8.29148199e-03  1.51116978e-02  2.41801348e-02
 -2.69408729e-02  3.39277908e-02 -3.70492111e-03  2.65448689e-02
 -3.51867303e-02 -1.83531195e-02 -2.38913130e-02  5.46386428e-02
 -1.83661152e-02  1.01310806e-02  2.22383868e-02  2.53719557e-02
  3.72704305e-02  1.70905678e-05  2.82284059e-02 -1.61157995e-02
  5.33531699e-03 -4.13875356e-02  3.56123932e-02  4.10475321e-02
 -2.60440018e-02 -2.17537377e-02 -6.93185488e-03 -3.47710028e-02
  4.14725170e-02  4.24222872e-02 -3.36047006e-03 -3.84120457e-02
  1.07591925e-02  2.09412142e-03  3.68479006e-02  2.66555417e-02
 -1.39147509e-02 -3.06917280e-02  2.12489758e-02 -3.22288461e-02
 -3.57623734e-02 -2.68198038e-03 -2.76931468e-02  8.01964561e-05
 -2.12013163e-02 -2.02571712e-02 -5.39171360e-02 -1.60633475e-02
  2.09440794e-02 -6.72569647e-02  6.57468336e-03  2.10724231e-02
 -1.57300998e-02  1.04023861e-02  1.17267827e-02  1.86560843e-02
  8.41145739e-02  2.46600248e-03  7.15112463e-02 -7.70107731e-02
  1.36973616e-02 -1.80009101e-02 -1.26132201e-02  4.75507881e-03
 -1.63574684e-02 -1.12928348e-02  9.47145093e-03  1.26822768e-02
  1.60200354e-02  1.37404157e-02  5.61317289e-03 -1.25462245e-02
  1.04696797e-02 -1.29295420e-02 -3.67619172e-02  1.46358376e-02
 -9.33775026e-03 -3.77777554e-02 -6.13086410e-02  5.07529266e-02
  2.92518493e-02 -3.85710411e-02  4.56742719e-02  1.61224920e-02
 -2.94002146e-02  6.32238295e-03  2.75604869e-03  5.69114368e-03
 -1.57962497e-02 -6.04753522e-03  1.85867548e-02  1.17672067e-02
 -2.69657653e-02 -2.76696421e-02 -2.86361575e-02  1.80117004e-02
 -7.45641217e-02 -3.41490880e-02  2.45411526e-02 -2.63415873e-02
 -8.35093204e-03  1.46902725e-03 -2.76680919e-03 -6.13221526e-03
  1.02586276e-03  7.32229697e-03  3.22139676e-04  7.63339142e-33
  1.36503642e-02 -2.47569196e-02 -2.26763152e-02  1.41655225e-02
  7.79250916e-03 -3.53880376e-02 -2.09779087e-02 -8.79089348e-03
 -2.08343603e-02  5.25126560e-03 -5.86951375e-02 -1.64716076e-02
 -1.58827025e-02  1.28257424e-02  2.45461613e-02 -7.19008818e-02
  1.43481628e-03  6.28368650e-03  4.64702072e-03 -1.08399102e-02
 -9.77989566e-03 -4.90853563e-02 -3.61404642e-02 -5.63522652e-02
  8.08560625e-02  3.32900765e-03 -1.41453659e-02 -2.70127086e-03
 -7.88147096e-03  4.47211899e-02 -1.84498243e-02  4.55331542e-02
  2.57517807e-02 -1.85553096e-02 -9.15953331e-03  1.32753989e-02
  2.70807985e-02 -4.43113521e-02 -3.24037895e-02 -2.69411355e-02
 -1.73311997e-02  3.16967964e-02 -2.25279164e-02  2.71286704e-02
  2.38775872e-02 -2.95817554e-02  1.44169116e-02 -2.77004577e-02
  5.08481078e-02  2.54993048e-02 -2.78277379e-02  3.65917459e-02
  1.66631192e-02 -5.26827164e-02  2.25983299e-02  7.73040904e-03
  2.90186368e-02  1.29096527e-02  2.96122916e-02  1.37530640e-02
 -1.01621924e-02  1.57016404e-02 -1.64740030e-02 -1.38598857e-02
  6.46112263e-02 -1.14659988e-03  1.59765426e-02 -1.53474673e-03
  3.93337710e-03  5.26348390e-02 -1.54472617e-02 -1.01688681e-02
  3.92674543e-02 -3.26701961e-02  1.15084881e-02 -2.74303998e-03
  2.26157159e-02  2.18314100e-02  2.86266161e-03  6.52890129e-04
 -1.37890000e-02 -4.23828177e-02  3.96992862e-02  2.88953446e-02
  5.23658618e-02 -3.20626260e-03  4.01598252e-02 -1.17960693e-02
 -1.97377801e-02  9.51148383e-03 -5.19154668e-02 -5.36674634e-04
  1.64426118e-02  4.93554994e-02  1.13566034e-03 -7.61665899e-33
 -3.94929462e-04  1.82790719e-02 -2.32323948e-02  2.08023135e-02
  2.60206256e-02  4.81909094e-03  2.07695551e-02 -1.79753057e-03
 -4.70170332e-03  3.75070535e-02 -1.86260547e-02  1.06807556e-02
 -1.57382488e-02 -2.10186690e-02  2.37072594e-02 -6.58901921e-03
  1.78267695e-02 -8.50647967e-03 -4.33475263e-02  3.95720415e-02
  3.09500545e-02  1.62696317e-02 -4.86792997e-02  1.90102141e-02
 -1.46374870e-02 -1.45957349e-02  6.48110062e-02  2.77733542e-02
 -2.59434041e-02 -4.42269584e-03 -2.72090156e-02 -1.92518942e-02
  3.12775671e-02  5.88514917e-02 -1.79028902e-02  9.71295498e-03
  1.01975193e-02  9.29872878e-03 -6.30455976e-03 -1.84149835e-02
  3.74002866e-02 -1.89536549e-02 -8.11355747e-03  1.28706628e-02
 -6.09226115e-02  1.63370278e-02  2.01057643e-02  8.01631156e-03
 -4.33008783e-02 -8.30806792e-03 -2.34808289e-02 -3.55734043e-02
 -5.18870354e-02  8.08869954e-03 -2.18572654e-02  3.03361565e-03
  4.69320044e-02 -2.89060920e-02 -6.88895350e-03 -1.01993382e-02
  2.99622826e-02  1.14904558e-02  1.91379003e-02 -2.11724453e-02
  1.59973521e-02 -5.11941351e-02 -1.71531830e-02  1.14225792e-02
 -2.40112972e-02  3.48425098e-02  2.09139548e-02 -1.61587745e-02
 -1.89886838e-02 -9.43194982e-03 -2.92343763e-03 -1.13841975e-02
  3.79174426e-02  2.08380166e-02 -2.58274693e-02  1.33651467e-02
  6.00884371e-02 -1.05272820e-02 -4.52253297e-02  3.03199552e-02
  1.50260478e-02  5.99603914e-02  9.99680604e-04  1.32726310e-02
  1.44426720e-02  1.34371268e-02 -3.38145308e-02 -9.04145278e-03
 -3.51847224e-02  5.59502840e-03 -4.63406742e-02 -2.95705149e-08
 -2.28942540e-02  4.76009585e-02  1.16116898e-04  6.30612439e-03
 -1.54821584e-02  1.96215361e-02  5.77585446e-03 -2.66223084e-02
  2.54503284e-02 -1.17901461e-02  3.75996530e-02 -7.55608780e-03
 -1.36840735e-02  1.13356276e-03 -1.57435685e-02 -1.66551061e-02
 -5.67315333e-02  4.18281518e-02 -4.77179475e-02 -5.69594093e-02
 -5.45320921e-02  1.86022632e-02  1.56414025e-02  2.23599114e-02
 -2.31134705e-02  4.19451259e-02 -4.38739844e-02  3.06160357e-02
  5.23921624e-02  2.54595038e-02 -2.16197371e-02  2.70648543e-02
 -4.63773906e-02 -2.65306775e-02  4.43386137e-02  7.70038739e-03
 -1.54540371e-02  8.08737334e-03  3.82659398e-02 -1.35016311e-02
 -1.17287254e-02  6.61428645e-03  5.03436942e-03 -5.03083970e-03
 -2.20075753e-02  2.80218385e-02 -1.98748130e-02 -3.95885631e-02
 -2.50064838e-03 -1.85718555e-02  1.86513197e-02 -2.14677360e-02
 -2.16421876e-02  2.68516187e-02  3.60521302e-03  5.91380931e-02
  4.40730108e-03 -5.69788404e-02 -2.26155462e-04 -2.47459263e-02
  3.42956744e-02 -2.74012778e-02 -3.13466452e-02  8.18253029e-03]",2019-07-26,7,-8,"[-7.46414810e-03  2.02683005e-02  3.57587263e-02  1.12515176e-02
 -1.50229400e-02 -2.09073839e-03  6.46244828e-03 -2.55277939e-02
 -5.22591546e-02  9.43660445e-04  1.95983462e-02 -1.26824446e-03
 -4.64293780e-03  2.60429294e-03 -2.71611032e-03  3.46734188e-02
  3.40599790e-02 -3.30180489e-02  2.13047694e-02 -3.88887562e-02
  2.93362234e-02  8.29148199e-03  1.51116978e-02  2.41801348e-02
 -2.69408729e-02  3.39277908e-02 -3.70492111e-03  2.65448689e-02
 -3.51867303e-02 -1.83531195e-02 -2.38913130e-02  5.46386428e-02
 -1.83661152e-02  1.01310806e-02  2.22383868e-02  2.53719557e-02
  3.72704305e-02  1.70905678e-05  2.82284059e-02 -1.61157995e-02
  5.33531699e-03 -4.13875356e-02  3.56123932e-02  4.10475321e-02
 -2.60440018e-02 -2.17537377e-02 -6.93185488e-03 -3.47710028e-02
  4.14725170e-02  4.24222872e-02 -3.36047006e-03 -3.84120457e-02
  1.07591925e-02  2.09412142e-03  3.68479006e-02  2.66555417e-02
 -1.39147509e-02 -3.06917280e-02  2.12489758e-02 -3.22288461e-02
 -3.57623734e-02 -2.68198038e-03 -2.76931468e-02  8.01964561e-05
 -2.12013163e-02 -2.02571712e-02 -5.39171360e-02 -1.60633475e-02
  2.09440794e-02 -6.72569647e-02  6.57468336e-03  2.10724231e-02
 -1.57300998e-02  1.04023861e-02  1.17267827e-02  1.86560843e-02
  8.41145739e-02  2.46600248e-03  7.15112463e-02 -7.70107731e-02
  1.36973616e-02 -1.80009101e-02 -1.26132201e-02  4.75507881e-03
 -1.63574684e-02 -1.12928348e-02  9.47145093e-03  1.26822768e-02
  1.60200354e-02  1.37404157e-02  5.61317289e-03 -1.25462245e-02
  1.04696797e-02 -1.29295420e-02 -3.67619172e-02  1.46358376e-02
 -9.33775026e-03 -3.77777554e-02 -6.13086410e-02  5.07529266e-02
  2.92518493e-02 -3.85710411e-02  4.56742719e-02  1.61224920e-02
 -2.94002146e-02  6.32238295e-03  2.75604869e-03  5.69114368e-03
 -1.57962497e-02 -6.04753522e-03  1.85867548e-02  1.17672067e-02
 -2.69657653e-02 -2.76696421e-02 -2.86361575e-02  1.80117004e-02
 -7.45641217e-02 -3.41490880e-02  2.45411526e-02 -2.63415873e-02
 -8.35093204e-03  1.46902725e-03 -2.76680919e-03 -6.13221526e-03
  1.02586276e-03  7.32229697e-03  3.22139676e-04  7.63339142e-33
  1.36503642e-02 -2.47569196e-02 -2.26763152e-02  1.41655225e-02
  7.79250916e-03 -3.53880376e-02 -2.09779087e-02 -8.79089348e-03
 -2.08343603e-02  5.25126560e-03 -5.86951375e-02 -1.64716076e-02
 -1.58827025e-02  1.28257424e-02  2.45461613e-02 -7.19008818e-02
  1.43481628e-03  6.28368650e-03  4.64702072e-03 -1.08399102e-02
 -9.77989566e-03 -4.90853563e-02 -3.61404642e-02 -5.63522652e-02
  8.08560625e-02  3.32900765e-03 -1.41453659e-02 -2.70127086e-03
 -7.88147096e-03  4.47211899e-02 -1.84498243e-02  4.55331542e-02
  2.57517807e-02 -1.85553096e-02 -9.15953331e-03  1.32753989e-02
  2.70807985e-02 -4.43113521e-02 -3.24037895e-02 -2.69411355e-02
 -1.73311997e-02  3.16967964e-02 -2.25279164e-02  2.71286704e-02
  2.38775872e-02 -2.95817554e-02  1.44169116e-02 -2.77004577e-02
  5.08481078e-02  2.54993048e-02 -2.78277379e-02  3.65917459e-02
  1.66631192e-02 -5.26827164e-02  2.25983299e-02  7.73040904e-03
  2.90186368e-02  1.29096527e-02  2.96122916e-02  1.37530640e-02
 -1.01621924e-02  1.57016404e-02 -1.64740030e-02 -1.38598857e-02
  6.46112263e-02 -1.14659988e-03  1.59765426e-02 -1.53474673e-03
  3.93337710e-03  5.26348390e-02 -1.54472617e-02 -1.01688681e-02
  3.92674543e-02 -3.26701961e-02  1.15084881e-02 -2.74303998e-03
  2.26157159e-02  2.18314100e-02  2.86266161e-03  6.52890129e-04
 -1.37890000e-02 -4.23828177e-02  3.96992862e-02  2.88953446e-02
  5.23658618e-02 -3.20626260e-03  4.01598252e-02 -1.17960693e-02
 -1.97377801e-02  9.51148383e-03 -5.19154668e-02 -5.36674634e-04
  1.64426118e-02  4.93554994e-02  1.13566034e-03 -7.61665899e-33
 -3.94929462e-04  1.82790719e-02 -2.32323948e-02  2.08023135e-02
  2.60206256e-02  4.81909094e-03  2.07695551e-02 -1.79753057e-03
 -4.70170332e-03  3.75070535e-02 -1.86260547e-02  1.06807556e-02
 -1.57382488e-02 -2.10186690e-02  2.37072594e-02 -6.58901921e-03
  1.78267695e-02 -8.50647967e-03 -4.33475263e-02  3.95720415e-02
  3.09500545e-02  1.62696317e-02 -4.86792997e-02  1.90102141e-02
 -1.46374870e-02 -1.45957349e-02  6.48110062e-02  2.77733542e-02
 -2.59434041e-02 -4.42269584e-03 -2.72090156e-02 -1.92518942e-02
  3.12775671e-02  5.88514917e-02 -1.79028902e-02  9.71295498e-03
  1.01975193e-02  9.29872878e-03 -6.30455976e-03 -1.84149835e-02
  3.74002866e-02 -1.89536549e-02 -8.11355747e-03  1.28706628e-02
 -6.09226115e-02  1.63370278e-02  2.01057643e-02  8.01631156e-03
 -4.33008783e-02 -8.30806792e-03 -2.34808289e-02 -3.55734043e-02
 -5.18870354e-02  8.08869954e-03 -2.18572654e-02  3.03361565e-03
  4.69320044e-02 -2.89060920e-02 -6.88895350e-03 -1.01993382e-02
  2.99622826e-02  1.14904558e-02  1.91379003e-02 -2.11724453e-02
  1.59973521e-02 -5.11941351e-02 -1.71531830e-02  1.14225792e-02
 -2.40112972e-02  3.48425098e-02  2.09139548e-02 -1.61587745e-02
 -1.89886838e-02 -9.43194982e-03 -2.92343763e-03 -1.13841975e-02
  3.79174426e-02  2.08380166e-02 -2.58274693e-02  1.33651467e-02
  6.00884371e-02 -1.05272820e-02 -4.52253297e-02  3.03199552e-02
  1.50260478e-02  5.99603914e-02  9.99680604e-04  1.32726310e-02
  1.44426720e-02  1.34371268e-02 -3.38145308e-02 -9.04145278e-03
 -3.51847224e-02  5.59502840e-03 -4.63406742e-02 -2.95705149e-08
 -2.28942540e-02  4.76009585e-02  1.16116898e-04  6.30612439e-03
 -1.54821584e-02  1.96215361e-02  5.77585446e-03 -2.66223084e-02
  2.54503284e-02 -1.17901461e-02  3.75996530e-02 -7.55608780e-03
 -1.36840735e-02  1.13356276e-03 -1.57435685e-02 -1.66551061e-02
 -5.67315333e-02  4.18281518e-02 -4.77179475e-02 -5.69594093e-02
 -5.45320921e-02  1.86022632e-02  1.56414025e-02  2.23599114e-02
 -2.31134705e-02  4.19451259e-02 -4.38739844e-02  3.06160357e-02
  5.23921624e-02  2.54595038e-02 -2.16197371e-02  2.70648543e-02
 -4.63773906e-02 -2.65306775e-02  4.43386137e-02  7.70038739e-03
 -1.54540371e-02  8.08737334e-03  3.82659398e-02 -1.35016311e-02
 -1.17287254e-02  6.61428645e-03  5.03436942e-03 -5.03083970e-03
 -2.20075753e-02  2.80218385e-02 -1.98748130e-02 -3.95885631e-02
 -2.50064838e-03 -1.85718555e-02  1.86513197e-02 -2.14677360e-02
 -2.16421876e-02  2.68516187e-02  3.60521302e-03  5.91380931e-02
  4.40730108e-03 -5.69788404e-02 -2.26155462e-04 -2.47459263e-02
  3.42956744e-02 -2.74012778e-02 -3.13466452e-02  8.18253029e-03]",,,0.005438861,,0.40746799386622845
