signal,cp,cp_shifted,thr,response_scores
dist_smooth_to_prev_smooth,"[7, 9, 11]",[0 2 4],1.5784370450263243,"[0.0, 0.0, 0.023387000288485688, 0.12069865386477677, 0.13639830694261354, 0.3918112678406539, 0.8069987848689724, 2.3162118452862344, 2.3947775427950693, 1.5788893734007272, 3.269341919599071, 1.954939628524406, 0.1424291523405941, 0.5189400705801146, 0.8642454487240498, 1.552625898686075, 1.5732255012404055, 0.04722419915839474, 0.11620667076830253, 0.19486841720291811, 0.5149582798099194, 0.4850417201900807, 0.0, 0.8340350654371961, 0.41417571620702154, 0.2004232933593109, 1.1744555100134668, 1.4543222681456105, 0.36960559131192344, 0.6003633980855275, 1.5779847166519214, 1.5518815027431638, 0.10891709187469381, 0.09656615450337287, 0.25495831175389233, 0.10664053105544072, 0.7177638099280963, 1.081752769790121, 0.23439475557616787, 0.30621179700323364, 0.7023321872469867, 0.8349252585952518, 0.0, 0.2300814400077593, 0.8108198273418847, 0.5754992493213925]"
n_docs,"[11, 14, 30, 37]",[ 4  7 23 30],1.490106601448348,"[0.0, 0.4405840886203425, 0.6419939577039272, 0.7716515609264853, 0.5594159113796575, 0.0, 0.3206243705941589, 1.332410876132931, 1.1918098690835852, 0.3240420543806639, 1.4551047411883178, 2.6746578110775423, 1.38443923979859, 1.4851948963705952, 2.0693240943371625, 0.0, 0.7960851075604114, 0.048260343659093166, 0.21996778203100945, 0.42773656197928916, 0.23712353385520524, 0.17140032396006905, 0.36640441354090797, 0.85798035198007, 0.0, 1.0747596442191605, 1.2422209346196655, 0.0, 0.15684321222274894, 1.0288164056823246, 2.2158338386386704, 1.719937966601029, 0.0, 0.08283317599450096, 0.28274189516141734, 0.0, 0.7481231500438865, 1.4950183065261005, 0.6367132474428546, 0.0, 0.3028336117198689, 0.6709816692730047, 0.16743039827965192, 1.089922388676259, 1.4087232463594122, 0.3087510039354659]"
dispersion,"[8, 10, 37]",[ 1  3 30],2.0067890444509953,"[0.0, 0.49885978043802576, 0.6647747658284732, 0.9186686683246063, 0.0, 0.5011402195619742, 0.6672884531883296, 1.064516975203407, 2.0255497973636545, 3.211837185968048, 5.793283139147092, 4.2223774092048965, 0.0, 0.4017500388084243, 1.2906956892710426, 1.9880282915383358, 1.9596102990437874, 0.2940543720918875, 0.0, 0.6919043600463517, 0.3214022189273082, 0.0, 0.0, 0.06581271987087119, 0.5196976813554132, 1.0020940598196075, 0.0, 0.4785220060602558, 0.2706601552494815, 0.4413280070993728, 0.0, 0.47059090081856836, 0.32695924110266217, 0.5623315290564285, 0.23648593682178695, 0.22370217570920276, 1.3285819673180903, 2.3717962565727806, 0.6526093214290929, 0.054316483654326043, 0.6941022176326674, 0.5516090480590014, 0.23776181793139892, 1.6164604103441598, 1.5519176558573389, 0.36451760321644466]"
curvature,"[9, 14, 20]",[ 2  7 13],2.9256940625216146,"[0.0, 0.0, 1.7516898282159297, 0.8525491958424388, 0.6713504663372333, 0.08230651413543214, 0.5562592897202787, 0.3359119578560822, 2.5560015185401266, 5.080673829263201, 2.613674231387143, 0.0, 1.5296769983089775, 2.019479364502024, 3.4587818618989554, 3.559377730405314, 2.1258324611872403, 1.33493928151332, 0.8684193070653679, 1.0367412125815771, 3.2377138936560863, 3.6909898559134757, 0.0, 0.15214133242080674, 1.3360559549258486, 0.042271045867094285, 0.056957340962779206, 1.1662008745668968, 0.10528875407814713, 1.306965063926574, 0.0, 0.0, 0.2887056424227638, 0.45313899548401415, 1.1105015741321476, 0.7328739604442346, 0.5468610045159858, 0.0, 0.33341300872222135, 0.17981109753756355, 0.0, 0.0, 0.26650887648890403, 0.22660249219300993, 0.3135222755160289, 0.4168528558304583]"
drift_from_baseline,"[11, 25, 39]",[ 4 18 32],1.3239538262615849,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38596947865437536, 0.1441883841499247, 1.2947174821004375, 2.851989934568617, 2.390751509548453, 1.2800662193148422, 0.9244447433954766, 0.8129419189821421, 0.12571080682438704, 0.17244483180987324, 0.20896463636561724, 0.0, 0.4793641419069076, 0.9940489778397078, 0.7246016815158222, 0.14513520448652303, 0.5567525989975699, 1.3531901704227323, 0.6920278317546255, 0.0, 0.17273392449497044, 0.6777359772164914, 1.1895456227234924, 1.2226687943816552, 0.7762916702869119, 0.33783055990603406, 0.24339432582332068, 0.38362250384777546, 0.5206358580930923, 0.7517063907540299, 1.0741224008285628, 1.3888613016476181, 1.393876610487651, 1.0233015637705418, 0.7410224508869373, 0.6005418677131236, 0.4523471749299938, 0.24681214838173515]"
