signal,cp,cp_shifted,thr,response_scores
dist_smooth_to_prev_smooth,"[7, 9, 12, 29]",[ 0  2  5 22],1.789111409961962,"[0.0, 0.0, 0.03507917065170993, 0.38385464851848755, 0.9990385765068334, 0.3046673900290111, 0.26687641141473645, 2.1467586516917763, 3.8379622743780395, 2.234020879737117, 0.0, 1.181705163810922, 1.80533582933088, 1.3989682287039857, 1.322499021631061, 0.4543999301262394, 0.5159166334804642, 0.0, 0.7068199938072682, 0.34985483416680313, 0.0, 0.13984892360279325, 0.1148751456278872, 0.796859428498035, 1.3440155184041616, 1.1183081857593191, 0.5457530215879731, 0.0, 0.6258384027007823, 1.8568785192432964, 1.6430916356417025, 0.0, 0.6229382722837967, 0.6774632839286101, 0.34758910934759707, 0.5583736685419851, 0.021315812046323983, 0.9969236303056481, 0.48408336651953576, 0.2855114218836472, 0.23835570270863551, 0.37769239370588453]"
n_docs,"[3, 5, 30, 35]",[-4 -2 23 28],1.1078268404819311,"[0.0, 0.34800612802869213, 0.3676760396129219, 1.1285990038982678, 2.0788373018312236, 1.3528904664828831, 0.49221502565939246, 0.4391641241834304, 0.4345501560492582, 0.4535550333698782, 0.7411115571618732, 1.0846370353352601, 0.5802263051140704, 0.17669772093711833, 0.03366963917732879, 0.28518238397139983, 0.8915132759698535, 0.0852865202023727, 0.5400531032000208, 0.7528414787677984, 0.2998002193194863, 0.3003629803301437, 0.5126430061996136, 0.5008986122715243, 0.544460551394288, 0.5793101026924986, 0.0, 0.31923277977259046, 0.665403210902496, 0.8651979955320502, 1.108252679938207, 0.13763243362794497, 0.29172986738242296, 0.0, 0.6076546988537874, 1.4185245677501535, 1.1039942853754476, 0.5654507027089439, 0.0, 0.6261252712788816, 0.4991013877284757, 0.0]"
dispersion,"[8, 20, 22]",[ 1 13 15],1.8039297669857912,"[0.0, 0.02334088551061216, 0.07071565590470594, 0.0006973926380723827, 0.15092335746492824, 0.15469984191085395, 0.0, 0.6918542966688621, 2.1373631147075396, 2.408282955149296, 0.8540471518956159, 0.0, 0.4874222879265684, 0.4782202002620744, 0.0, 0.3024749914090454, 0.7647709478461628, 1.0730741035393552, 0.31457471472091497, 0.7503560551035319, 1.8555337038638227, 2.8823492881564508, 2.32367831799155, 0.44796430070871857, 0.5125777120734316, 0.6386381675124542, 0.6132134119488706, 1.334988104821115, 1.3394943350835158, 1.1777583395855569, 0.9249123194006812, 0.9323146861352516, 0.9874730761711812, 0.5213013257883283, 0.3618307587549794, 0.2252876804316919, 0.15194443175796118, 0.0, 0.2593639602065118, 0.605566173283417, 0.45817022360915144, 0.01907734552381679]"
curvature,"[7, 16, 20]",[ 0  9 13],1.2206890327069793,"[0.0, 0.0, 0.8747775313839016, 0.9170264962117858, 0.6134737247506322, 0.0, 0.571525321476803, 1.2319610808088732, 1.3186362042053907, 0.4770608614581067, 0.014696257089574803, 0.7499277120672218, 0.6317510458200277, 0.5229391385418933, 0.7820572720750345, 1.1192405997899353, 1.3133011101953074, 0.7839296935275043, 0.0, 0.8481162754207854, 1.7309922891372274, 1.3320812065523435, 0.30407204774987084, 0.3830761952989461, 0.8852228861064911, 1.0013782536715812, 0.37498294739508703, 0.03564635049580616, 0.2442131180145455, 0.7568214601004117, 0.2136764967264573, 0.0, 0.06598344228646244, 0.12186206907427827, 0.3093437336653253, 0.17290652651390093, 0.009987521788063523, 0.0, 0.1881042216829726, 0.7647027203787679, 0.8816491313196221, 0.37431713875390976]"
drift_from_baseline,"[13, 22, 30]",[ 6 15 23],0.8504237857858712,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21538904555570734, 0.6187604323572228, 0.8411894012831506, 0.8335791509257592, 0.8277159733789872, 0.8514498285083957, 0.7390663889717304, 0.48333155103667624, 0.1939564274352607, 0.010763493989016522, 0.007603834428088649, 0.1212608954467145, 0.39993397335580855, 0.699720061603495, 0.854193921164764, 0.8544776956643054, 0.7269653334579038, 0.5835643359267688, 0.4038182079050338, 0.0906988173638677, 0.100365091834157, 0.5212800643345579, 0.9325644802377503, 0.941080805666529, 0.7890134145630161, 0.7050285950494175, 0.7229594191982399, 0.753920740345514, 0.7009266551421233, 0.6103570892983259, 0.5166684489633238, 0.41407275852960734, 0.3414060742571559, 0.2916486495202477]"
