Topic 0	Topic 1	Topic 2	Topic 3	Topic 4	Topic 5	Topic 6	Topic 7	Topic 8	Topic 9	Topic 10	Topic 11	Topic 12	Topic 13	Topic 14	Topic 15	Topic 16	Topic 17	Topic 18	Topic 19	Topic 20	Topic 21	Topic 22	Topic 23	Topic 24	Topic 25	Topic 26	Topic 27	Topic 28	Topic 29	Topic 30	Topic 31	Topic 32
23.98122407966348	20.03850391557322	17.827022075444102	17.870134578634232	19.275970169772563	25.039114477787216	26.181521065140934	19.629278763844333	1.0923755436868259	24.902714424462033	0.0	0.9501631398831343	18.49507985272048	20.274230277190124	19.082494128085184	26.582684321702718	0.9503591884362428	25.847836966572157	0.6558428787481579	26.144339964421007	17.442834582076912	0.3089555150905683	20.37102070751588	26.250443626913153	0.164336981915514	17.335578215297215	0.27953004000521087	18.9208448649718	24.329634633463176	26.599599295547797	0.7333278756912465	24.4092484016781	19.05428909018872
24.469236724933882	20.324992855915568	18.217903902702744	18.248254926973825	19.614981071000038	25.533675686911682	26.678320150528993	19.93426270323694	0.1422494411846611	25.39575852405151	0.9501631398831343	0.0	18.835153462192352	20.57009053767921	19.44138970571081	27.10601478623379	0.23266313804326347	26.35529403051656	1.5162700597205265	26.65586257744458	17.849066516902763	0.953414919711018	20.65366967173945	26.749686604866827	0.7996236262351257	17.75867559135479	1.2007212562313951	19.24793980636849	24.820262459492206	27.124776258831535	1.597793586243057	24.90110332474916	19.418444469331607
6.669384441726712	1.90935397129323	1.2418478910964856	0.9989321098485658	0.7809040234249193	7.703652837157687	8.774845196413779	1.3478598823114005	18.892846429533957	7.559712093734387	18.49507985272048	18.835153462192352	0.0	2.004564840756905	0.7207878567303031	9.512136451181913	18.6108852860317	8.616172973799332	17.937427534509627	8.943006739760069	1.7110161541066804	18.798593433248815	2.2317758122602207	8.87063939774793	18.49016384855874	2.0574406939316097	18.54678025235543	0.5016871688329796	7.014391059299984	9.55483400363446	17.887100374523044	7.1026880043991865	0.7706133241122285
6.237891556271533	0.31948793017361987	3.1618066407063377	2.9579292514469366	1.369791882579818	7.145070897308677	8.087791461127354	0.6720781511698664	20.621047967836784	7.010720223615671	20.274230277190124	20.57009053767921	2.004564840756905	0.0	1.819753806473545	8.94458353909105	20.342934404373157	8.034903575001607	19.733601626038	8.352167313463934	3.6531810155446567	20.58013011049669	0.31207633557536174	8.191423955522264	20.261422449231848	3.9718489345466965	20.338774027821266	1.5041330484047204	6.539445398138568	8.996514825763073	19.68636669834582	6.622846935343735	1.9274648274897395
5.950662496290169	1.8435379620981536	1.415300787972762	1.2708276904655473	0.4725562066542707	6.9831814065340545	8.054235301505516	1.2913754496899421	19.50170196569512	6.839296099229854	19.082494128085184	19.44138970571081	0.7207878567303031	1.819753806473545	0.0	8.792262265234143	19.218434327981562	7.895752005645884	18.517095712923165	8.222569901209074	1.9025604303854398	19.38465730909665	2.1062546245541958	8.14995265214854	19.081209217082705	2.1909459269188525	19.128019228644927	0.7106281889862257	6.294922281389608	8.835164055240906	18.46526444245954	6.383187753555249	0.11802440702322582
2.848706936298478	9.258004005758247	9.49248277897291	9.583715721456059	8.920448030005492	1.8167307630171616	0.9741369981529457	9.200507928522729	27.189197727228656	1.9582879410330032	26.582684321702718	27.10601478623379	9.512136451181913	8.94458353909105	8.792262265234143	0.0	26.899438366982896	0.9104471584026813	25.960652750444567	0.5941179891514922	9.70115432042698	26.86560165020501	9.13098689142119	0.8729665872024038	26.61452316010504	9.666847839764223	26.570823452478756	9.362293889360046	2.4988044324931264	0.06506234007092847	25.89656585372697	2.4104042605641927	8.745324909140468
24.25836429129262	20.097341778932023	17.997647629736385	18.026922817086824	19.390576513865568	25.323518485033777	26.468360074003463	19.707666133248917	0.28986284007835716	25.185425909177212	0.9503591884362428	0.23266313804326347	18.6108852860317	20.342934404373157	19.218434327981562	26.899438366982896	0.0	26.146691096521895	1.4419856073143587	26.447761246432204	17.63021525549043	1.0261919005884745	20.425799621560472	26.540023967276575	0.7877242349717742	17.541427348108417	1.221728534630818	19.022762086579352	24.60967852507736	26.918447118074766	1.5218975635471321	24.690662047395623	19.195891797593408
1.9714163111139689	8.348077037493896	8.627092454937928	8.710797025261414	8.016644874977679	0.9127179321876225	0.4777727317227763	8.290503580178704	26.43624834608079	1.0564608829119577	25.847836966572157	26.35529403051656	8.616172973799332	8.034903575001607	7.895752005645884	0.9104471584026813	26.146691096521895	0.0	25.23027862255454	0.3268788136097344	8.850442515543202	26.133234826209108	8.222781852119136	0.4803054866688337	25.876379195825862	8.829392343839094	25.841747720397784	8.458994789659034	1.615247001855404	0.9616113067522426	25.16728489904124	1.527220498617044	7.8509683810126845
23.369649623971736	19.501975441743244	17.250224004175212	17.298087224389466	18.71826926306751	24.425394409227778	25.56694148956188	19.085221062606642	1.6543972935441942	24.289464169555725	0.6558428787481579	1.5162700597205265	17.937427534509627	19.733601626038	18.517095712923165	25.960652750444567	1.4419856073143587	25.23027862255454	0.0	25.525596855586056	16.86064060708583	0.9090530837195091	19.835927206438686	25.635148642367096	0.74997543120514	16.747431313833737	0.6139676878988314	18.36814353907547	23.71721102959006	25.977072032032908	0.08169015923057261	23.796446761597924	18.486877819503906
2.2962054541952583	8.665914277110137	8.951424705558633	9.036165995409194	8.342589891650762	1.239435551862986	0.4838129151644328	8.612750486308768	26.737379173817104	1.3833042777074545	26.144339964421007	26.65586257744458	8.943006739760069	8.352167313463934	8.222569901209074	0.5941179891514922	26.447761246432204	0.3268788136097344	25.525596855586056	0.0	9.172368027347593	26.42910781624848	8.537525255554067	0.41585219435507664	26.17373226987744	9.148791027112303	26.136754169292967	8.785041616380749	1.9407780292783292	0.6496636184961191	25.46231592758716	1.8526194408209857	8.177841856976288
