signal,cp,thr,rscores
dist_smooth_to_prev_smooth,"[2, 7, 32, 37]",2.6782225892820666,
n_docs,"[2, 4, 27, 32]",1.7199747861036316,
dispersion,"[2, 7, 36]",1.765821089030132,
curvature,"[2, 14, 20, 36]",1.6281436265822202,
drift_from_baseline,"[1, 3]",0.9757212315661956,
