signal,cp,cp_shifted,thr,response_scores
dist_smooth_to_prev_smooth,"[9, 24, 30]",[ 2 17 23],1.4137401001788312,"[0.0, 0.0, 0.11598292822574553, 0.9965763721486701, 1.0991772771175417, 0.6669380299942622, 0.5134119482514853, 0.0, 0.7000409904939744, 1.6737504760239534, 0.5558264390568689, 0.9404096733923971, 0.5559074981761656, 0.0, 0.42864543715764314, 0.9712505755155555, 1.3284200983117902, 0.0, 0.0, 0.0, 0.1870006167097746, 0.034215094807834585, 0.34547415387738145, 0.7949776132879527, 2.1214332671219625, 1.6893291588644295, 0.0, 0.4865880517485147, 0.8758919756574017, 1.354366623034337, 1.552278213515982, 0.2879218845150503, 0.27880690897703614, 0.0, 0.11016559238488052, 0.8939206018955007, 0.9328418711423478, 0.008620417935143874]"
n_docs,"[3, 9, 30]",[-4  2 23],1.4358706150623821,"[0.0, 0.9389324133569276, 1.4128697267656638, 1.6876937537863257, 1.468192220708216, 0.6678283471358503, 0.0, 0.28042399877819346, 1.2974048142876144, 2.305213389222026, 1.2778305255432827, 0.008813561573179774, 0.5080258807212165, 0.4147720051260106, 0.0744337905328715, 0.49197411927878354, 1.4220184983570243, 0.3625552414613139, 0.0, 0.12473402246037431, 0.4033655096395176, 0.5909588115278805, 0.0, 0.7539466148746397, 0.1946161569038697, 0.3124629658763599, 1.0162000461186167, 0.760001315005339, 0.0, 0.9416728947709052, 1.7546259669912438, 0.3306351583279339, 0.18048585472041329, 0.15204351273217084, 0.7161407887123103, 1.2538341223787093, 0.10884595184875083, 0.8327848150200192]"
dispersion,"[11, 24, 36]",[ 4 17 29],1.1996669143283747,"[0.0, 0.5460164751430486, 1.0059043297013612, 0.99065757518529, 1.19612465558982, 1.1573585166627836, 0.837535863879765, 0.8207480546715975, 0.3233660162161307, 0.013486203926090973, 0.14834685871676492, 1.9976288480089999, 1.5068552619773885, 0.0, 0.4539835248569513, 0.7873634416603725, 0.9506253786303834, 0.6840965502101218, 0.4278377995396997, 0.6713414039644368, 0.04586302033652594, 0.23032780739399497, 0.0, 0.26466984414837946, 1.3408358579986102, 0.9225168556587695, 0.0, 0.3790806790971891, 0.6097831761674983, 0.6048640287500281, 0.0, 0.03522273682334736, 0.08310330246995104, 0.027249606812193433, 0.4040133675863914, 0.6321964043678351, 1.2079321847183357, 0.44140539784475946]"
curvature,"[7, 9, 35]",[ 0  2 28],2.5257035928485077,"[0.0, 0.0, 1.2688079790312545, 0.385372743776935, 0.3220489834322568, 0.0, 0.8730715730518314, 3.505381563122114, 3.7379526960299936, 2.603620888061041, 0.0, 0.0, 1.3191201170987092, 1.3219561248256508, 2.395561344604107, 0.6219705178581306, 0.0, 0.027990672290211748, 0.11685228510993076, 0.4537720741341381, 0.8020927696985682, 2.0943757848439897, 2.49231046632885, 2.4486660580373085, 2.286516866948464, 0.6618984759887713, 0.0, 0.06810483746130451, 0.5462279258658619, 0.21941898107223634, 0.0, 0.20878011223425902, 0.250991792262393, 0.8792466489573222, 0.18157160328871658, 2.7641532466385943, 0.9703582593749968, 0.0]"
drift_from_baseline,"[12, 14]",[5 7],4.364680944613442,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25036045730274625, 0.39420070193370216, 0.8849347925092809, 3.258752924860959, 5.626683963612366, 6.004890673033741, 5.641996559618283, 5.009016805444639, 4.0885370042572085, 3.399594452447849, 2.9312432623380675, 2.8239622754066973, 2.046112077204028, 0.13384955059096418, 0.07194701422335097, 0.08584537702697682, 1.0130619613003928, 1.5762507854322136, 0.6791130867655155, 0.20916035662077834, 0.5985466698388622, 0.5205662078158688, 0.0, 0.06180569569478444, 0.4794337921841312, 0.4371512278281174, 0.06871416956137377, 0.5624913357700662, 1.1286285800917912, 1.1653673539813265]"
