day,word,count,tfidf
29,abbott,3,0.008344408863174167
29,abroad,2,0.0018675008719438169
29,accord,5,0.007644511956557519
29,active,3,0.004880760021042107
29,administration,3,0.004645851877695973
29,afternoon,7,0.011087494725238378
29,amarillo,3,0.005132466701875472
29,american,6,0.011353656615796287
29,ap,5,0.010811509276095853
29,approve,3,0.006737947840741303
29,area,7,0.009269491019087164
29,arrest,3,0.010714271704758006
29,ask,4,0.008287100445305475
29,attend,3,0.0035251548917557005
29,aug,3,0.005169409054626024
29,august,5,0.006827680319418959
29,austin,3,0.006464843239369813
29,authority,8,0.015365641179932114
29,authority say,3,0.004734821138709543
29,bear,4,0.0059155467624820175
29,believe,5,0.009142047955644132
29,bill,3,0.008174640021792209
29,bomb,3,0.005949763992338427
29,call,6,0.011176175405239045
29,candidate,5,0.004037498728865858
29,category,2,0.005674165224723988
29,cause,2,0.005928653159352277
29,center,4,0.008393983804660082
29,change,5,0.00554867484194688
29,check,2,0.005263880302191994
29,chief,3,0.005855706369596234
29,chief michael,2,0.003644035898279439
29,chief michael gerke,2,0.003644035898279439
29,child,6,0.008879476305681417
29,child bear,2,0.0018675008719438169
29,chinese,2,0.005169958404861155
29,christi,2,0.0064995927439858055
29,christi texas,2,0.0064995927439858055
29,christian,2,0.00608031217153495
29,church,2,0.0073097080019275855
29,citizen,2,0.0018675008719438169
29,citizenship,4,0.005547783158837378
29,city,9,0.020043336875744226
29,city midland,2,0.004111856201076356
29,city midland odessa,2,0.004111856201076356
29,city odessa,3,0.005096871369465076
29,city odessa midland,3,0.005096871369465076
29,class,3,0.009137205009139603
29,club,2,0.004466797666725918
29,co,2,0.008766358963372042
29,coffee,5,0.005550772964589147
29,comanche,2,0.004715722910493292
29,come,4,0.008893486670238917
29,commissioner,4,0.00888964292386953
29,community,10,0.015022301965519309
29,conference,4,0.007801166903660496
29,control,3,0.002418712449792224
29,county,9,0.011352544622524803
29,cover,3,0.0051236184992472025
29,crime,5,0.008462005307928948
29,cup,3,0.0030731091355577023
29,cybersecurity,3,0.0030305867421559626
