day,n_docs_day,topic,n_docs_topic_day,n_docs_x,mean_sim_to_centroid,var_dist_to_centroid,emb,date,n_docs_y,dt,centroid_ema
-8,31,3,14,14,0.48646286129951477,0.008142645470798016,"[-2.97236070e-03  3.64332534e-02  1.37774171e-02  1.56414006e-02
  2.81730127e-02  1.39918458e-02 -7.73711270e-03 -4.90231998e-02
 -2.62220651e-02  1.70232058e-02  3.53160761e-02 -3.04050166e-02
 -1.63989738e-02 -1.46840513e-02  1.24344258e-02  1.43520031e-02
 -1.20270913e-02 -6.70862617e-03  7.54374359e-03 -1.39801772e-02
  4.28359257e-03  2.48536048e-03 -2.36499179e-02  8.06502346e-03
 -3.18822674e-02  2.12223269e-02 -2.48894114e-02  2.33999710e-03
 -1.58699546e-02 -1.38406623e-02  2.28446480e-02  2.83481870e-02
  5.46789402e-03  3.82223390e-02  2.77951043e-02  3.67710157e-03
  2.05631554e-02  1.64036956e-02  6.64503220e-03  4.02559014e-03
 -9.57955886e-03 -2.34574787e-02  9.41320509e-03 -2.89739517e-04
 -2.96760965e-02 -2.18224656e-02 -1.33611262e-02 -1.79980081e-02
  2.51629250e-03 -7.88697150e-07  1.51581783e-02 -6.67068409e-03
  2.17288965e-03  3.16554271e-02 -2.15864722e-02 -1.85257324e-03
  2.11727619e-02  2.67355330e-02 -1.02267158e-03 -2.26568114e-02
  1.28044875e-03 -1.30719377e-03 -3.53469886e-02  6.40522037e-03
  7.57384440e-03  1.57166682e-02 -9.82191227e-03  1.72524713e-02
  3.10582109e-02 -3.62981670e-02  2.07089782e-02  2.42135674e-02
  1.16463965e-02 -1.90202910e-02  2.64124777e-02  1.07602533e-02
 -7.10496958e-03  2.84589734e-02  5.34707718e-02 -4.00045253e-02
  3.64686549e-02 -4.59575057e-02 -3.41529138e-02  1.20436968e-02
 -4.33315942e-03  1.97625253e-02 -4.79178950e-02 -1.83599237e-02
  7.46524846e-03  1.00084837e-03 -1.38706844e-02  1.25052361e-02
  4.89829369e-02 -3.32749300e-02 -2.36120522e-02 -1.35204848e-02
 -1.04536628e-02 -1.90660618e-02 -3.80150042e-02  3.22237872e-02
 -1.84332021e-02  9.14302282e-03 -4.08045724e-02 -4.49332409e-02
  2.04716492e-02 -3.33817638e-02 -1.79948173e-02  1.46343664e-03
 -1.47351641e-02  1.32678729e-02  3.68967392e-02  1.71443019e-02
 -1.88356973e-02 -1.83362812e-02  5.63448481e-02  3.45029421e-02
  2.14217640e-02  2.06332970e-02 -1.70641877e-02 -1.41058331e-02
 -1.24099208e-02 -1.02841947e-02 -6.84506968e-02 -9.73585714e-03
 -1.23929475e-02 -2.39487421e-02 -3.00878398e-02  9.65522113e-33
  1.17878700e-02  1.31176664e-02  7.29742739e-03 -1.01436106e-02
  3.16937789e-02 -3.06892749e-02 -1.53259812e-02  4.05465625e-03
 -1.20685073e-02 -1.64514892e-02  4.16566320e-02  1.61821377e-02
 -7.19670439e-03  2.02108212e-02  3.99535522e-03 -1.85088199e-02
 -2.74895858e-02  9.12792701e-03 -3.62740792e-02 -4.08155750e-03
  3.66080329e-02 -1.37130935e-02  4.89669992e-03 -1.47710238e-02
 -1.61390956e-02 -1.07735442e-02  7.84235168e-03  6.94132317e-03
  2.25899927e-02  2.16538701e-02 -3.03455684e-02  3.28199677e-02
  6.26236619e-03  7.51798833e-03  3.80993560e-02  3.35229263e-02
  2.72614863e-02 -8.76573566e-03 -1.32924998e-02 -1.57337841e-02
 -1.12503907e-02  2.04083230e-02  3.74806151e-02 -5.57457330e-03
  4.59526479e-02  1.74560957e-03  2.90258508e-02 -3.13276723e-02
  2.28875224e-02  1.67654790e-02 -2.57699694e-02 -1.38472335e-03
 -1.14561459e-02 -3.32352631e-02  1.45154940e-02 -3.34704033e-04
 -1.90476756e-04  5.18446881e-03  3.88757861e-03 -1.89259183e-03
  2.36745048e-02  3.84487621e-02 -4.27411571e-02  8.81875923e-04
 -5.84513359e-02 -6.02870770e-02  4.66829911e-03 -2.28368826e-02
  2.01197527e-02 -5.45211788e-03  1.36331702e-02  1.44899571e-02
 -5.04844938e-04 -4.74885385e-03 -8.74947477e-03 -4.07171529e-03
 -2.74760020e-03  2.25945050e-03  7.94225745e-03  3.44548188e-03
 -2.60268953e-02 -6.35576546e-02  1.58208273e-02  9.41326562e-03
  3.28279920e-02 -1.63489319e-02  2.78755631e-02 -2.86371750e-03
  1.47091895e-02  5.48812700e-03 -7.16024358e-03 -1.18188048e-02
  5.33065796e-02  4.34451811e-02 -3.52243856e-02 -9.57124749e-33
 -2.18991898e-02 -2.99347360e-02 -1.58760063e-02  2.42922436e-02
  2.23975889e-02 -1.60941985e-02 -2.71133222e-02 -2.74280068e-02
  4.41985615e-02 -1.96619369e-02 -3.44192088e-02 -8.04621086e-04
  2.16726717e-02  3.49706821e-02  8.93801916e-03 -1.03628691e-02
  4.89103124e-02 -2.28247163e-03 -6.27288148e-02  1.42704388e-02
  1.37625393e-02  2.53909491e-02 -3.74597572e-02  2.04106309e-02
 -4.17602733e-02  3.09190829e-03  5.76150678e-02  2.04556389e-03
  9.05811973e-03 -3.85385030e-03 -4.09629717e-02 -6.60383934e-03
 -1.90680381e-02  2.83524673e-02 -6.96387365e-02  2.80270982e-03
  2.20134836e-02 -2.42666900e-02 -1.55352112e-02  1.30853895e-02
  3.33096012e-02 -2.58056782e-02 -2.92987116e-02  1.15127740e-02
 -3.78871337e-02 -2.77989684e-03 -2.99624614e-02  5.00202598e-03
 -2.26858128e-02  2.51084585e-02 -1.13443565e-02 -6.51460560e-03
 -3.19009088e-02  2.71755364e-02  3.82733881e-03  7.70452479e-03
  1.32054808e-02 -1.61077194e-02 -5.42047434e-02  2.30165781e-03
  1.82967577e-02  4.94937785e-02 -3.06344386e-02  2.42638942e-02
  2.85593681e-02 -4.46339920e-02 -2.61545070e-02 -2.06009354e-02
  1.30113261e-02 -7.20389420e-03  1.78632196e-02 -1.11749480e-02
 -4.33306471e-02 -3.97661291e-02 -3.85318063e-02  1.43302511e-02
  6.59698504e-04  2.16344465e-02 -2.06967443e-02  2.89297793e-02
  1.38940383e-02 -2.65345704e-02 -4.65623736e-02  4.67559174e-02
  1.25773614e-02  4.13640626e-02  1.70550626e-02 -2.18783561e-02
  2.31305305e-02  3.67513970e-02 -2.11970713e-02 -1.46062402e-02
 -2.39507724e-02  5.50860167e-03 -9.64425597e-03 -3.38260904e-08
  1.13702251e-03 -1.72112770e-02 -6.33341214e-03  1.35532338e-02
 -1.84200297e-03  3.19731124e-02  2.35161046e-03 -1.58815421e-02
  3.84686003e-03  2.63813473e-02  1.80049222e-02  2.66647432e-02
  4.90425527e-03 -9.50123277e-03 -1.28617743e-02 -1.03082238e-02
  2.12209728e-02  1.30515248e-02 -5.29308543e-02 -3.43372449e-02
 -4.59913649e-02  3.96069326e-03 -5.83275314e-03  3.30360644e-02
 -2.49752239e-03  1.42562659e-02 -1.65871121e-02  3.85877192e-02
  1.88115574e-02  3.67306806e-02 -5.06149717e-02  1.83210941e-05
 -4.84109148e-02 -4.35828567e-02  2.69393492e-02  1.00826407e-02
  1.23907044e-03  9.33607749e-04  2.24934500e-02  1.26579953e-02
  4.29888908e-03  9.24039539e-03  9.18828975e-03  2.64130291e-02
 -2.53664106e-02 -2.50389278e-02 -2.94623580e-02  1.33049162e-02
  3.28852236e-02  1.21504981e-02  4.69828723e-03 -2.77583916e-02
 -1.14197964e-02  1.53671056e-02  7.85928313e-03  2.46317871e-02
 -9.71124880e-03 -8.66362418e-04 -1.79354269e-02 -5.32756280e-03
  9.46511477e-02 -1.57162193e-02 -2.20446978e-02  2.43163239e-02]",2024-12-24,14,-8,"[-2.97236070e-03  3.64332534e-02  1.37774171e-02  1.56414006e-02
  2.81730127e-02  1.39918458e-02 -7.73711270e-03 -4.90231998e-02
 -2.62220651e-02  1.70232058e-02  3.53160761e-02 -3.04050166e-02
 -1.63989738e-02 -1.46840513e-02  1.24344258e-02  1.43520031e-02
 -1.20270913e-02 -6.70862617e-03  7.54374359e-03 -1.39801772e-02
  4.28359257e-03  2.48536048e-03 -2.36499179e-02  8.06502346e-03
 -3.18822674e-02  2.12223269e-02 -2.48894114e-02  2.33999710e-03
 -1.58699546e-02 -1.38406623e-02  2.28446480e-02  2.83481870e-02
  5.46789402e-03  3.82223390e-02  2.77951043e-02  3.67710157e-03
  2.05631554e-02  1.64036956e-02  6.64503220e-03  4.02559014e-03
 -9.57955886e-03 -2.34574787e-02  9.41320509e-03 -2.89739517e-04
 -2.96760965e-02 -2.18224656e-02 -1.33611262e-02 -1.79980081e-02
  2.51629250e-03 -7.88697150e-07  1.51581783e-02 -6.67068409e-03
  2.17288965e-03  3.16554271e-02 -2.15864722e-02 -1.85257324e-03
  2.11727619e-02  2.67355330e-02 -1.02267158e-03 -2.26568114e-02
  1.28044875e-03 -1.30719377e-03 -3.53469886e-02  6.40522037e-03
  7.57384440e-03  1.57166682e-02 -9.82191227e-03  1.72524713e-02
  3.10582109e-02 -3.62981670e-02  2.07089782e-02  2.42135674e-02
  1.16463965e-02 -1.90202910e-02  2.64124777e-02  1.07602533e-02
 -7.10496958e-03  2.84589734e-02  5.34707718e-02 -4.00045253e-02
  3.64686549e-02 -4.59575057e-02 -3.41529138e-02  1.20436968e-02
 -4.33315942e-03  1.97625253e-02 -4.79178950e-02 -1.83599237e-02
  7.46524846e-03  1.00084837e-03 -1.38706844e-02  1.25052361e-02
  4.89829369e-02 -3.32749300e-02 -2.36120522e-02 -1.35204848e-02
 -1.04536628e-02 -1.90660618e-02 -3.80150042e-02  3.22237872e-02
 -1.84332021e-02  9.14302282e-03 -4.08045724e-02 -4.49332409e-02
  2.04716492e-02 -3.33817638e-02 -1.79948173e-02  1.46343664e-03
 -1.47351641e-02  1.32678729e-02  3.68967392e-02  1.71443019e-02
 -1.88356973e-02 -1.83362812e-02  5.63448481e-02  3.45029421e-02
  2.14217640e-02  2.06332970e-02 -1.70641877e-02 -1.41058331e-02
 -1.24099208e-02 -1.02841947e-02 -6.84506968e-02 -9.73585714e-03
 -1.23929475e-02 -2.39487421e-02 -3.00878398e-02  9.65522113e-33
  1.17878700e-02  1.31176664e-02  7.29742739e-03 -1.01436106e-02
  3.16937789e-02 -3.06892749e-02 -1.53259812e-02  4.05465625e-03
 -1.20685073e-02 -1.64514892e-02  4.16566320e-02  1.61821377e-02
 -7.19670439e-03  2.02108212e-02  3.99535522e-03 -1.85088199e-02
 -2.74895858e-02  9.12792701e-03 -3.62740792e-02 -4.08155750e-03
  3.66080329e-02 -1.37130935e-02  4.89669992e-03 -1.47710238e-02
 -1.61390956e-02 -1.07735442e-02  7.84235168e-03  6.94132317e-03
  2.25899927e-02  2.16538701e-02 -3.03455684e-02  3.28199677e-02
  6.26236619e-03  7.51798833e-03  3.80993560e-02  3.35229263e-02
  2.72614863e-02 -8.76573566e-03 -1.32924998e-02 -1.57337841e-02
 -1.12503907e-02  2.04083230e-02  3.74806151e-02 -5.57457330e-03
  4.59526479e-02  1.74560957e-03  2.90258508e-02 -3.13276723e-02
  2.28875224e-02  1.67654790e-02 -2.57699694e-02 -1.38472335e-03
 -1.14561459e-02 -3.32352631e-02  1.45154940e-02 -3.34704033e-04
 -1.90476756e-04  5.18446881e-03  3.88757861e-03 -1.89259183e-03
  2.36745048e-02  3.84487621e-02 -4.27411571e-02  8.81875923e-04
 -5.84513359e-02 -6.02870770e-02  4.66829911e-03 -2.28368826e-02
  2.01197527e-02 -5.45211788e-03  1.36331702e-02  1.44899571e-02
 -5.04844938e-04 -4.74885385e-03 -8.74947477e-03 -4.07171529e-03
 -2.74760020e-03  2.25945050e-03  7.94225745e-03  3.44548188e-03
 -2.60268953e-02 -6.35576546e-02  1.58208273e-02  9.41326562e-03
  3.28279920e-02 -1.63489319e-02  2.78755631e-02 -2.86371750e-03
  1.47091895e-02  5.48812700e-03 -7.16024358e-03 -1.18188048e-02
  5.33065796e-02  4.34451811e-02 -3.52243856e-02 -9.57124749e-33
 -2.18991898e-02 -2.99347360e-02 -1.58760063e-02  2.42922436e-02
  2.23975889e-02 -1.60941985e-02 -2.71133222e-02 -2.74280068e-02
  4.41985615e-02 -1.96619369e-02 -3.44192088e-02 -8.04621086e-04
  2.16726717e-02  3.49706821e-02  8.93801916e-03 -1.03628691e-02
  4.89103124e-02 -2.28247163e-03 -6.27288148e-02  1.42704388e-02
  1.37625393e-02  2.53909491e-02 -3.74597572e-02  2.04106309e-02
 -4.17602733e-02  3.09190829e-03  5.76150678e-02  2.04556389e-03
  9.05811973e-03 -3.85385030e-03 -4.09629717e-02 -6.60383934e-03
 -1.90680381e-02  2.83524673e-02 -6.96387365e-02  2.80270982e-03
  2.20134836e-02 -2.42666900e-02 -1.55352112e-02  1.30853895e-02
  3.33096012e-02 -2.58056782e-02 -2.92987116e-02  1.15127740e-02
 -3.78871337e-02 -2.77989684e-03 -2.99624614e-02  5.00202598e-03
 -2.26858128e-02  2.51084585e-02 -1.13443565e-02 -6.51460560e-03
 -3.19009088e-02  2.71755364e-02  3.82733881e-03  7.70452479e-03
  1.32054808e-02 -1.61077194e-02 -5.42047434e-02  2.30165781e-03
  1.82967577e-02  4.94937785e-02 -3.06344386e-02  2.42638942e-02
  2.85593681e-02 -4.46339920e-02 -2.61545070e-02 -2.06009354e-02
  1.30113261e-02 -7.20389420e-03  1.78632196e-02 -1.11749480e-02
 -4.33306471e-02 -3.97661291e-02 -3.85318063e-02  1.43302511e-02
  6.59698504e-04  2.16344465e-02 -2.06967443e-02  2.89297793e-02
  1.38940383e-02 -2.65345704e-02 -4.65623736e-02  4.67559174e-02
  1.25773614e-02  4.13640626e-02  1.70550626e-02 -2.18783561e-02
  2.31305305e-02  3.67513970e-02 -2.11970713e-02 -1.46062402e-02
 -2.39507724e-02  5.50860167e-03 -9.64425597e-03 -3.38260904e-08
  1.13702251e-03 -1.72112770e-02 -6.33341214e-03  1.35532338e-02
 -1.84200297e-03  3.19731124e-02  2.35161046e-03 -1.58815421e-02
  3.84686003e-03  2.63813473e-02  1.80049222e-02  2.66647432e-02
  4.90425527e-03 -9.50123277e-03 -1.28617743e-02 -1.03082238e-02
  2.12209728e-02  1.30515248e-02 -5.29308543e-02 -3.43372449e-02
 -4.59913649e-02  3.96069326e-03 -5.83275314e-03  3.30360644e-02
 -2.49752239e-03  1.42562659e-02 -1.65871121e-02  3.85877192e-02
  1.88115574e-02  3.67306806e-02 -5.06149717e-02  1.83210941e-05
 -4.84109148e-02 -4.35828567e-02  2.69393492e-02  1.00826407e-02
  1.23907044e-03  9.33607749e-04  2.24934500e-02  1.26579953e-02
  4.29888908e-03  9.24039539e-03  9.18828975e-03  2.64130291e-02
 -2.53664106e-02 -2.50389278e-02 -2.94623580e-02  1.33049162e-02
  3.28852236e-02  1.21504981e-02  4.69828723e-03 -2.77583916e-02
 -1.14197964e-02  1.53671056e-02  7.85928313e-03  2.46317871e-02
 -9.71124880e-03 -8.66362418e-04 -1.79354269e-02 -5.32756280e-03
  9.46511477e-02 -1.57162193e-02 -2.20446978e-02  2.43163239e-02]"
