signal,cp,thr,rscores
dist_smooth_to_prev_smooth,"[6, 8, 37]",0.21090239571755764,"[0.0, 0.04358188816000543, 0.029499142156688613, 0.016672197956846165, 0.11565032000062009, 0.1853312827054705, 0.2705683260790931, 1.4050827710138722, 0.7030148650196452, 0.11836439100535581, 0.0, -0.08434336124265472, -0.11813864016832575, -0.13249753001265593, -0.12343008120284989, -0.2998024143005771, -0.2569136287492451, -0.22811843853952904, -0.1431838125495149, -0.7002040788822934, -0.9185568223828818, -0.9025866053697216, -0.32627684373495586, -0.07752675382514401, 0.0, -0.01788629792496672, -0.005020908344873412, -0.031221304493588196, -0.11239070560803081, -0.0772323714157409, 0.019072723720484103, 0.0, -0.00797708441991903, 0.0043258928032633, 0.05393087519132745, -0.021711427768190853, -0.05665006936467257, 1.0676609391303573]"
n_docs,"[8, 10, 37]",0.2639917426034976,"[0.0, 0.0006216900179017891, 0.008430372284639446, 0.013978759290634073, 0.11234912309032498, 0.1261010062289034, 0.11813083873736105, 0.24920889569109195, 0.6068550540945312, 1.3072309402982614, 0.5404695517026329, 0.1869575394770875, 0.01801730996367335, 0.0010933310324794119, -0.1269850242983253, -0.21624273558223214, -0.09571223522935521, -0.06203786491505143, -0.12094179732670995, -0.11370999505713711, -0.22389534444072987, -0.5415936498314802, -0.7733173590506309, -0.26428005243463004, 0.0, 0.19188733470359284, 0.0, -0.44920105602768484, -0.5275382779488477, -0.24529315468729124, 0.0, 0.05114490525154037, 0.10608414846585401, 0.1094518591914557, 0.1552645018490933, -0.15380332561582222, -0.19788728929261468, 0.29848505206577686]"
dispersion,"[7, 36]",0.2538159982846536,"[0.0, 4.461216057756877e-15, 0.08748704200085368, 0.14521123118547316, 0.04881012374083129, 0.07182464267574765, 0.2513545761115108, 0.9873100332477542, 0.663018099269875, 0.18620950937965564, 0.06134111663893539, 0.04463918353759958, 0.0, 0.0, 0.061590125477604014, 0.05596418534543028, 0.0, -0.1636903323315057, -0.2331480282104609, -0.13987613732852056, -0.29901202610720984, -0.37624062013725323, -0.09459183868264384, -1.1832875616008143, -0.04286250646683791, -0.25212385645228197, -0.44976668024596866, -0.3423869748005941, -0.08740414903798668, -0.23260982537259042, -0.11700184839249396, -0.02105129709459769, -0.038966990033077846, -0.017995120011573166, 0.06376531017057321, 0.0, 0.25955931668865334, 1.040780640236426]"
curvature,"[16, 18, 20]",0.4583759868222675,"[0.0, 0.09353156359237026, 0.07384463640672484, 0.039195016151591544, 0.0, 0.0, 0.03951139468288088, 0.0, 0.0, 0.025696607217895434, 0.0, 0.03398950879729273, 0.07812779900236402, 0.07028246320429588, 0.4375623172531769, 0.3828913048193185, 0.5069412158168113, 0.0, 0.9976473960267176, 1.0665475617600662, 1.0670446618734215, 0.2926694150968217, 0.1477679369628928, 0.06266574726193164, 0.037447943239444954, 0.05575994440551946, 0.0, 0.0479577183537313, 0.14553453658465693, 0.08401335103607158, 0.04002436470301368, 0.033381950212006746, 0.008035564134134239, 0.07094376479949006, 0.0015851359928787054, 0.024518796909464836, -0.11940264416816831, -0.4981795528477627]"
drift_from_baseline,"[0, 35, 37]",-0.002751525213267743,"[0.0, -0.002879272357877648, -0.011685014447862598, -0.01739901345935865, -0.03146085339253113, -0.04640500090827526, -0.06047108968111829, -0.08242391135072125, -0.10215583103426742, -0.12276616244780646, -0.15030537884328693, -0.1801049828492139, -0.23651473922183786, -0.3333529571207056, -0.5834875060615561, -0.8056299749430283, -0.677504634563607, -0.33641588034530245, -0.23434621836759983, -0.16012205547421082, -0.11732150091992674, -0.07464790653937152, -0.050075347590018346, -0.045025321807983666, -0.039730840866129415, -0.03379920392192548, -0.030935757072557357, -0.030229791755717574, -0.023439264916772146, -0.018033689695153593, -0.026405617001461063, -0.022379284118598818, -0.018264163800193068, -0.013957820602719119, -0.004176638823735286, -0.002453448542511305, 0.0, 0.005757219155496979]"
