signal,cp,thr,rscores
dist_smooth_to_prev_smooth,"[2, 7, 28]",2.3885350342077314,
n_docs,"[8, 13, 21, 26]",2.602624277332433,
dispersion,"[7, 18, 25]",2.0049035887984563,
curvature,"[2, 20, 27, 31]",12.686865781718055,
drift_from_baseline,"[1, 25, 38]",0.9038407874474834,
