signal,cp,cp_shifted,thr,response_scores
dist_smooth_to_prev_smooth,"[7, 9, 37]",[ 0  2 30],2.073305883740067,"[0.0, 0.0, 0.1534216457879991, 0.22576758145796066, 0.0, 0.43458857464145223, 0.9649674597257082, 3.9048864256608775, 6.663251247115852, 4.422619028855927, 1.0568919787557243, 0.0, 0.8143274118334717, 1.6447477735235572, 1.5030768287214822, 1.9227931499658277, 2.051016478886077, 1.280821261913546, 0.731442929331686, 0.7418385639057938, 0.9728529105407148, 1.1477256403040517, 1.173104344958344, 0.7497813440594073, 0.26686702561888787, 0.19559151868608646, 0.24112725981422192, 0.1884262719015879, 0.4298756067667807, 0.5654114253585477, 0.04234519713217245, 0.05328825226253997, 0.04302605494383475, 0.0, 0.09798809634370699, 0.07327431969799285, 0.2251606041737223, 2.1253144950660414]"
n_docs,"[8, 10]",[1 3],1.3355321706258048,"[0.0, 0.0026643535297536268, 0.0362352080046493, 0.07907801276308758, 0.509381765232417, 0.9137325828391223, 0.8482176215804572, 0.9876391067157865, 1.5041580313466003, 2.8498969064650193, 3.4042747147280448, 2.425012176450031, 1.2632639446026053, 0.4617543285528363, 0.08988933628885004, 0.9948017823393304, 1.2345180804873284, 0.5133595360937175, 0.4906182347675831, 0.568341920777806, 0.6571644048835202, 1.0053151592624687, 1.1506180862779463, 0.728661014880096, 0.14597483302448203, 0.0, 0.03587385689299027, 0.2152460173787832, 0.6219059419001285, 0.7266591570789146, 0.3042345585687551, 0.0, 0.11666353254298627, 0.23130918681540397, 0.25964924828542457, 0.03465832008622806, 0.2754330818430573, 0.15799173575056877]"
dispersion,"[7, 9, 37]",[ 0  2 30],1.3208115820430792,"[0.0, 2.3785151140594663e-14, 0.4471093854098397, 0.9083952772585976, 0.927151399322158, 0.5352695258295213, 1.0525865923232252, 2.7927464160369544, 3.4434110159787474, 2.0396472564811208, 1.0055039771250023, 0.6903467065750513, 0.3110188556646574, 0.1281423108472024, 0.4440067776587914, 0.62649611313979, 0.15669243214712128, 0.44719332651845733, 1.1827863790135584, 1.0944972186873274, 0.8707983174556743, 0.9426931792597795, 0.5477657001748417, 0.542804649541885, 0.49956618272690084, 0.19551967538228035, 0.35318416980611755, 0.5004338172730992, 0.39436541479264076, 0.4421730591658421, 0.5325123779646299, 0.29695832743662776, 0.19055743780809656, 0.1775291986509895, 0.0, 0.0, 0.41306446004356534, 1.6428703891119545]"
curvature,"[4, 14, 21]",[-3  7 14],1.1877732559154635,"[0.0, 9.586882218373522e-16, 0.4789869278608134, 0.7579305830536889, 1.2352641529991906, 1.1674200143081515, 0.6267918921857946, 0.5392163196849282, 0.5697072908961851, 0.27029066496151044, 0.30261621959466406, 0.1051764591456288, 0.1482584599712825, 0.3713204578925686, 1.4806360830879202, 1.9980793440408662, 1.1553243179417685, 0.43241171610999524, 0.19255512219134754, 0.4401526336582054, 1.0407984968440291, 1.2438588268581765, 0.8504308667134675, 0.616053096999792, 0.407836388365148, 0.40023485451147217, 0.21057911362592188, 0.26965638911970663, 0.8114044357142972, 0.9597828041110323, 0.6515915366918564, 0.47531413210332996, 0.3251426348870628, 0.5294348377840781, 0.4971755644592528, 0.2572719953184254, 0.5028244355407472, 1.1109015802280848]"
drift_from_baseline,"[10, 12]",[3 5],1.411672950943484,"[0.0, 3.1472157186275657e-15, 3.1472157186275657e-15, 0.0, 0.0, 0.0, 0.0, 0.4020075327668287, 1.009312499155153, 1.3199597599384782, 1.5006608486519168, 1.5477531413603258, 1.5291670988721435, 1.497224991579696, 1.375007790670821, 1.1133458961478038, 0.90853840212617, 0.8920621104605256, 0.9677617122968919, 1.0071655154216224, 0.9632126561278116, 0.8422918229904292, 0.6493241806902652, 0.5616886522255754, 0.5501471762433703, 0.5244262761286574, 0.5014607735083694, 0.49853922649163057, 0.4631807262963596, 0.38565046866203767, 0.4144819605896674, 0.46138597933470415, 0.41050048976587883, 0.33850348866770097, 0.206825033849622, 0.0906084310574148, 0.03811764521053817, 0.03331999131983714]"
