signal,cp,cp_shifted,thr,response_scores
dist_smooth_to_prev_smooth,"[7, 9, 12]",[0 2 5],3.9559278128968427,"[0.0, 0.0, 0.10538708799572243, 0.008561209244036605, 0.06293021508364909, 0.4410384862182056, 1.0821444174440595, 6.82593952336384, 13.193887347473847, 7.696382556954172, 0.0, 2.2013110442584383, 3.994312420917497, 3.610466340710946, 3.4932592911836586, 2.876154344967678, 2.0271381234252197, 1.7988018065769544, 1.7869485010350141, 0.4449011887666339, 0.24193586268935185, 0.057719137984659066, 0.0, 0.32895497491667725, 0.5550988112333661, 0.851430970175884, 1.0406092757166643, 0.5959175079550947, 0.2457821064775375, 0.1729371466988237, 0.0991389009865207, 0.27161850928331366]"
n_docs,"[7, 9, 18]",[ 0  2 11],3.1849351831587422,"[0.0, 0.19610589394072162, 0.43444998042252275, 0.1496438821455355, 0.09847532889577103, 0.09258611805004438, 1.1887709997641323, 3.316423163219768, 5.16932800052292, 5.245723461498113, 2.386370517437984, 0.0, 0.4424542479351085, 1.343543909310499, 1.5881009475364756, 0.5162273197956316, 0.0, 1.3925094683107688, 3.248702426181191, 2.611029995956689, 0.4837726802043683, 0.0, 0.6489625565068406, 1.1922687117357866, 0.0, 1.607308972554822, 2.072528409800582, 0.21589015393792674, 0.12838993284917935, 0.0, 0.0320775973606553, 0.817194313101732]"
dispersion,"[8, 10]",[1 3],1.2726647003056148,"[0.0, 0.06339836663630659, 0.1378051259163358, 0.16612982438364712, 0.1819754881009549, 0.08826514912526073, 0.0, 1.0346703072129362, 2.3971022193637865, 2.298934663609102, 1.772895133950988, 1.2991085217603562, 0.9563037106002636, 0.7373228896975165, 0.311946427177306, 0.0, 0.49448631143709165, 0.8603925754223293, 0.6959427301146975, 0.8731775117828046, 0.9836542693164003, 0.8170160482235462, 0.44739026744718186, 0.0, 0.42603426025914465, 0.07526493319536903, 0.23334969039944795, 0.5055136885629083, 0.5464937378138738, 0.5586561176302661, 0.5552694600299168, 0.4578046567414592]"
curvature,"[8, 14, 25]",[ 1  7 18],1.3953759928766392,"[0.0, 0.0, 0.23195694473169992, 0.14964609773336318, 0.0050371340817255686, 0.8085965138080909, 0.5313357167315208, 1.2052176755458404, 2.0909541916822003, 1.9193764291449498, 1.165855505401461, 0.6233353376488536, 0.0, 0.8135519177341819, 1.85418148284734, 0.8639735916652225, 0.29375518472282836, 0.13550992759970715, 0.037296297927449366, 0.4686642832684792, 0.6818351546918038, 0.0, 0.6767408329417601, 0.7685031154065808, 1.1474369774973783, 1.416504694802283, 0.22445124490054233, 0.2587735040342111, 0.6508501101994687, 0.4655753337473541, 0.0, 0.10523810103316862]"
drift_from_baseline,"[11, 13]",[4 6],2.8697841139445437,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6766097352597552, 1.8755249201502073, 2.75844582725922, 3.195467539246432, 3.3419305056706774, 3.29651618422387, 2.882155034687357, 2.2117020747712046, 1.4399783963073147, 0.8416039573014433, 0.5236185159850145, 0.1723675029456711, 0.0845812548601021, 0.46286373849818097, 0.7079450482331745, 0.47638148401498553, 0.17817882673260563, 0.10458291732949017, 0.23926014501193404, 0.44676020185931525, 0.6525528272332897, 0.7922150687573147, 0.8690044624478022, 0.8019869932750087]"
