day,Actor1Code_counts,count
-7,USA,90
-7,USAJUD,1
-7,JUD,8
-7,OPP,2
-7,SAU,1
-7,MED,6
-7,JPNLAB,1
-7,COP,11
-7,CUB,2
-7,BUS,8
-7,USAEDU,2
-7,USALEG,1
-7,LEG,10
-7,NZL,1
-7,CRM,3
-7,FRA,1
-7,USAGOV,5
-7,DNK,4
-7,USACOP,2
-7,EDUEDU,3
-7,GOV,9
-7,AFR,1
-7,EDU,7
-7,afa,1
-7,SPY,2
-7,IRQ,1
-7,LAB,3
-7,MIL,7
-7,CHN,1
-7,CVL,6
-7,CHR,4
-7,USAELI,1
-7,USAMED,1
-7,AGR,2
-7,USAREB,2
-7,PTY,1
-7,EGY,2
-7,SOM,2
-7,ECUGOV,1
-7,GBR,1
-7,HLH,1
-7,PAK,2
-7,CRMJUD,2
-7,MDV,1
-7,JAM,1
-6,MIL,2
-6,USA,48
-6,LEG,8
-6,BUS,4
-6,COP,5
-6,GOV,4
-6,USAGOV,3
-6,AFR,1
-6,EDU,5
-6,GOVEDU,1
-6,JUD,2
-6,GOVHLH,2
-6,MOS,1
-6,MILMIL,1
-6,USASET,1
-6,JPN,2
-6,EGY,2
-6,SOM,1
-6,CVL,2
-6,MDV,1
-6,LAB,1
-6,FRA,1
-6,CRM,1
-6,CHR,1
-5,USA,17
-5,DEU,3
-5,MED,1
-5,COP,6
-5,CVL,7
-5,LEG,5
-5,JPN,1
-5,HLH,3
-5,HLHMED,1
-5,MDV,1
-5,USAMED,1
-5,LAB,1
-5,USACVL,2
-5,EDU,1
-5,MEDMED,1
-5,GOV,1
-5,MNCUSA,1
-5,JUD,3
-5,MIL,1
-5,PTY,2
-5,USAGOV,1
-4,USA,27
-4,USAEDU,2
-4,IRL,1
-4,ECU,1
-4,LAB,4
-4,LEG,4
-4,GOV,2
-4,USACVL,1
-4,BRA,1
-4,CVL,2
-4,HLH,4
-4,JUD,4
-4,COP,6
-4,MIL,4
-4,USACOP,2
-4,BUS,4
-4,IGOEUREEC,1
-4,JPN,3
-4,SAU,1
-4,USALEG,1
-4,DEU,1
-4,USAMED,1
-4,REL,1
-4,USAGOV,1
-3,USA,42
-3,AFR,1
-3,CVL,9
-3,USAJUD,4
-3,EDUMED,1
-3,LEG,7
-3,CVLCOP,1
-3,GOV,5
-3,MIL,6
-3,SAUGOV,2
-3,VNM,1
-3,GHA,1
-3,JUD,6
-3,ISR,6
-3,EDU,13
-3,HLH,2
-3,UAF,3
-3,USAGOV,3
-3,USAEDU,3
-3,BUS,6
-3,JOR,1
-3,USACVL,2
-3,COP,3
-3,POL,1
-3,OPP,1
-3,USALEG,2
-3,GOVHRI,1
-3,USACOP,3
-2,USA,73
-2,LEG,10
-2,AUSJUD,2
-2,ESP,1
-2,COP,14
-2,LAB,4
-2,EDU,16
-2,GOV,12
-2,MED,5
-2,BUS,7
-2,MEX,1
-2,USALEG,3
-2,CVLEDU,1
-2,USACOP,1
-2,CHRCTH,1
-2,MIL,8
-2,JUD,2
-2,OPP,1
-2,USAEDU,1
-2,AFR,1
-2,USAGOV,6
-2,CVL,1
-2,RUS,1
-2,AUS,1
-2,NGOUSAENV,11
-2,AFG,2
-2,USABUS,1
-2,USAOPP,1
-2,CRM,1
-2,CHR,1
-1,MED,3
-1,USA,74
-1,CRM,4
-1,NGOCHR,2
-1,USAGOVCVL,1
-1,CAN,2
-1,CANGOV,1
-1,COP,9
-1,USACOP,2
-1,MIL,3
-1,GOV,9
-1,LEG,6
-1,NGO,1
-1,BUS,4
-1,JUD,6
-1,EDU,5
-1,USACVL,2
-1,EDUCVL,1
-1,CVL,3
-1,EDUMED,3
-1,GUY,1
-1,USAEDU,3
-1,JEWCVL,1
-1,USAJUD,1
-1,HLH,1
-1,USAGOV,2
-1,FRAGOV,1
-1,OPP,1
-1,MILMIL,1
-1,IGOUNO,2
-1,LAB,1
0,BUS,4
0,USA,78
0,COP,25
0,USAEDU,2
0,LEG,10
0,EDU,9
0,USALEG,3
0,GOV,17
0,MNCJPN,1
0,JUD,13
0,RUS,1
0,EDULAB,1
0,CVL,6
0,MILMIL,1
0,ELI,1
0,ESP,1
0,HLH,4
0,NMR,2
0,LAB,3
0,GBR,2
0,AUS,1
0,MIL,4
0,CVLEDU,2
0,USAGOV,7
0,UAF,4
0,COPMED,15
0,JUDJUD,2
0,USACOP,5
0,MED,1
0,USAATH,1
0,IGOUNO,1
0,AFR,4
0,USACVL,1
0,USAGOVELI,1
0,REL,1
0,ZWE,1
0,CHE,1
0,MEX,1
0,CAF,1
0,EGY,1
0,USAJUD,3
1,USAGOV,34
1,USA,154
1,CHRPRO,1
1,CVL,13
1,CHRPRO300,3
1,GOV,43
1,QATMED,1
1,USAMED,4
1,LAB,20
1,COP,33
1,MED,7
1,USABUS,1
1,JUD,8
1,EGY,1
1,MIL,8
1,IRL,1
1,USACOP,17
1,USALEG,7
1,UAF,14
1,EDU,10
1,USACVL,3
1,CRM,2
1,USAUAF,1
1,COPMED,3
1,USALAB,2
1,MDV,2
1,LABGOV,2
1,JOR,3
1,HLH,3
1,ECU,1
1,IRN,1
1,BRA,1
1,BUS,2
1,USAEDU,5
1,LEG,6
1,PTY,2
1,USAAGR,1
1,USAELI,1
1,USAHLH,2
1,COPREB,1
2,USAGOV,7
2,USA,82
2,COP,18
2,GOV,16
2,UAF,10
2,LAB,9
2,HLH,1
2,USACOP,4
2,ECUGOV,1
2,USAMED,1
2,USAELI,1
2,CVL,11
2,CHR,1
2,JUD,8
2,MED,5
2,MEDMED,1
2,USALAB,1
2,USALEG,5
2,LEG,5
2,EDU,7
2,AUS,1
2,CHRCTH,1
2,GOVLAB,1
2,BUS,3
2,DEU,3
2,EDUGOV,2
2,MEX,1
2,USAEDU,1
2,USACVL,1
2,CRM,1
2,RUS,3
2,sco,1
2,PTY,1
2,ISR,2
2,VNM,2
2,GBR,1
2,CAN,1
2,SWE,1
3,CVL,14
3,BUS,7
3,JUD,11
3,USA,132
3,GOV,15
3,AUS,1
3,LAB,14
3,COP,14
3,EDU,10
3,ELI,3
3,CHRCTH,3
3,UAF,8
3,USACOP,8
3,USACVL,2
3,USAEDU,5
3,USAMED,2
3,USAGOV,10
3,USALEG,3
3,CHRCTHREL,1
3,USAREL,1
3,CRM,1
3,LEG,2
3,GBR,3
3,ISR,1
3,BHSGOV,1
3,MED,8
3,chr,2
3,USABUS,1
3,HLH,1
3,REL,1
3,CHR,4
3,MIL,3
3,PTY,1
3,USAUAF,3
3,GOVEDU,2
3,USAGOVEDU,1
3,ARE,1
3,AUT,1
3,GOVEDULAB,3
3,GRC,1
3,GOVBUS,3
3,IRL,3
4,GOV,23
4,USA,118
4,LEG,13
4,USAJUD,1
4,JUD,12
4,USALAB,2
4,EDUHLH,2
4,EDU,13
4,BUS,7
4,COP,9
4,CHRDOX,1
4,MIL,5
4,LAB,4
4,PTY,1
4,UAF,4
4,MILHLH,2
4,REL,1
4,VAT,2
4,USAOPP,3
4,USACOP,6
4,MED,3
4,OPP,4
4,hawGOV,1
4,BHR,1
4,USABUS,1
4,EGY,2
4,JPN,1
4,USAGOV,4
4,AUT,3
4,CHN,1
4,CVL,8
4,GOVHLH,1
4,MNCUSAMED,1
4,MDV,1
4,MNCUSA,1
4,USALEG,1
4,GBR,3
4,USACVL,4
4,USAEDU,2
4,CHRCTH,1
4,USAUAF,2
4,JEW,1
4,HLH,1
4,AFGINSTAL,1
4,SPY,1
4,CRM,2
4,FRA,1
4,AFR,1
5,JUD,9
5,USA,83
5,GBR,1
5,ELIJUD,1
5,COP,9
5,GOV,22
5,HLH,2
5,LEG,10
5,USAELIGOV,1
5,EDU,20
5,GOVEDU,1
5,USAEDU,5
5,AFR,1
5,AUS,1
5,AUT,1
5,USAGOV,10
5,BUS,7
5,USAJUD,3
5,LAB,7
5,PTY,1
5,IRQ,1
5,EUR,1
5,USALAB,2
5,MED,1
5,CHN,1
5,DEU,1
5,ARE,1
5,USALEG,4
5,JUDJUD,2
5,MIL,6
5,USACVL,2
5,CVL,10
5,USABUS,1
5,CRM,3
5,MNCUSAMED,1
5,USACOP,1
5,sco,1
5,FRA,3
5,CRMJUD,1
5,GOVMIL,1
6,EDU,6
6,USA,72
6,REL,4
6,GOV,22
6,MED,2
6,USAEDU,4
6,JUD,7
6,USAJUD,2
6,ESP,1
6,COP,10
6,BUS,7
6,CVL,5
6,LAB,6
6,LEG,3
6,OPP,1
6,USALAB,1
6,USAUAF,1
6,USALEG,2
6,USAGOV,5
6,USAMED,1
6,PHL,1
6,GOVHLH,4
6,FRA,3
6,HLH,2
6,SLBGOV,1
6,IRL,1
6,USAGOVHLH,1
6,IRN,1
6,CHR,1
6,USACOP,1
6,DEU,1
6,MOS,2
6,VAT,1
6,CHN,2
6,CHNCVL,1
6,FRAGOV,2
6,GBR,1
6,MIL,7
6,NGOCHR,2
6,GBRGOV,1
6,USAMIL,1
6,CHNGOV,1
7,LEG,15
7,USA,64
7,COP,13
7,HLH,4
7,EDU,8
7,SYR,1
7,TTO,2
7,BUSCVL,1
7,JUD,7
7,CVL,14
7,USACVL,3
7,LAB,2
7,MIL,2
7,PTY,1
7,BUS,6
7,AFR,1
7,EGY,1
7,GOV,9
7,GBRGOV,2
7,USAJUD,1
7,MED,4
7,CRM,9
7,USAGOV,5
7,OPP,2
7,USALEG,3
7,USAEDU,3
7,MNCCHNMED,2
7,DEU,1
7,UAF,2
7,ELI,1
7,BEL,1
7,MEXBUS,2
8,USA,46
8,ISR,1
8,VAT,4
8,USACHR,2
8,ITA,4
8,REL,6
8,EDU,2
8,GOV,6
8,USAGOV,4
8,CHRPRO,1
8,BUS,3
8,EGYJUD,2
8,EDUOPP,1
8,USAEDU,1
8,CVL,10
8,GBR,2
8,LAB,5
8,USACOP,1
8,COP,2
8,JUD,2
8,MIL,2
8,UAF,1
8,LEG,5
8,CHR,2
8,MED,2
8,CHE,1
8,USALEG,1
8,PTY,2
9,CVLEDU,1
9,EDU,10
9,USA,25
9,USAEDU,5
9,GOVEDU,1
9,USAGOV,3
9,GOV,6
9,JUD,8
9,CVL,2
9,COP,3
9,BHR,1
9,MIL,1
9,MED,2
9,FRA,2
9,JOR,6
9,USAMED,1
9,LEG,3
9,BUS,1
9,USAJUD,4
9,USALEG,1
10,EGY,1
10,USA,57
10,CHN,1
10,CVL,10
10,MED,3
10,CHL,1
10,EDU,10
10,EUR,2
10,COP,5
10,GOV,12
10,CAN,1
10,CANMED,1
10,MIL,3
10,BUS,6
10,LAB,4
10,HINAST700,1
10,JUD,5
10,USAGOV,5
10,LEG,4
10,GBR,1
10,NMR,1
10,HLH,1
10,PSEREB,1
10,BUSCVL,1
10,CRMJUD,1
10,USAJUD,1
10,PSEOPP,1
10,ISROPP,1
10,PSE,2
10,CRM,1
10,MLI,2
10,MLICVL,1
11,UAF,4
11,USA,78
11,USAEDU,3
11,EDU,5
11,BUS,11
11,GOV,8
11,CHR,1
11,USACHRCTH,1
11,USAGOV,7
11,CHRCTH,1
11,USACVL,1
11,USALEG,2
11,GBR,2
11,EGY,1
11,HLH,1
11,JUD,7
11,SPY,1
11,LEG,9
11,MNCUSAMED,1
11,ZWE,1
11,COP,10
11,CHRPRO332,2
11,CVLEDU,1
11,CVL,5
11,USABUS,1
11,PTY,2
11,USAMED,1
11,MED,2
11,MIL,1
11,LAB,2
11,AGR,2
11,USACOP,1
11,AFR,1
11,CAN,1
11,VNM,2
11,EURCVL,1
12,USA,72
12,GOV,11
12,LEG,12
12,USAGOV,5
12,USAEDU,3
12,PTY,2
12,USALEG,3
12,DEU,1
12,JUD,13
12,MED,3
12,EDU,9
12,PHLLEG,1
12,PHL,1
12,MNCUSA,1
12,USAMIL,1
12,JPN,2
12,SGP,1
12,CVL,6
12,CAN,1
12,CRM,4
12,GOVHLH,1
12,COP,13
12,IGOUNO,1
12,OPP,1
12,FRA,1
12,UAF,1
12,USACRM,1
12,USAELI,1
12,MEX,1
12,GOVAGR,1
12,BUS,4
12,USAHLH,2
12,REL,2
12,AGR,1
12,VCTHLH,1
12,HLH,1
12,GBR,1
12,USABUS,1
12,IGOEUREEC,1
12,LAB,1
12,MILGOV,1
13,USA,105
13,CRM,4
13,EDU,11
13,RUS,2
13,SPY,2
13,COP,9
13,USACOP,2
13,USAGOV,8
13,GBR,4
13,GBRJUD,1
13,JUD,16
13,MED,6
13,GOV,14
13,CHR,2
13,LEG,12
13,USAJUD,5
13,BUS,8
13,MIL,3
13,USACVL,3
13,CVL,6
13,OPP,1
13,UAF,2
13,HLH,4
13,USABUS,1
13,EGY,1
13,REB,3
13,USACRM,1
13,VEN,1
13,USAPTY,4
13,CHRPRO310,2
13,MILGOV,1
13,CHRCTH,3
13,NGOUSA,1
13,LAB,1
13,USAEDU,1
13,USALEG,1
14,USA,52
14,USACOP,1
14,HLH,4
14,BUS,3
14,CVLUAF,1
14,LEG,8
14,GOV,11
14,EDU,6
14,RUSGOV,1
14,MIL,3
14,RUS,1
14,cor,2
14,MEDMED,1
14,USACVL,6
14,USAJUD,1
14,USAGOVAGR,2
14,USAGOV,4
14,MED,3
14,USABUS,1
14,ZWE,1
14,GOVAGR,1
14,AGR,1
14,COP,3
14,CVL,4
14,EGY,4
14,JUD,6
14,REF,1
14,PTY,1
14,USAPTY,2
14,LAB,2
14,USAMIL,2
14,CRM,1
14,LBR,2
15,USA,42
15,USAJUD,4
15,CVL,3
15,USAGOV,4
15,BUS,2
15,EDU,4
15,LEG,3
15,COP,6
15,USACOP,1
15,JUD,1
15,GOV,4
15,MILELI,1
15,MILGOV,2
15,PTY,1
15,CRM,2
15,UAF,1
15,MED,2
16,COP,2
16,GOV,4
16,USA,19
16,USACOP,1
16,PTY,2
16,EDU,2
16,LAB,1
16,LEG,2
16,USAGOV,1
16,ELI,1
16,MIL,1
16,USAPTY,2
17,USA,79
17,EDUEDU,6
17,IRL,1
17,GOV,22
17,USACVL,2
17,USAGOV,11
17,MED,1
17,RUS,1
17,IRN,2
17,LEG,15
17,USALEG,7
17,USAJUD,2
17,POL,1
17,JUD,16
