date_str,emb,date,n_docs,dt,centroid_ema,dist_smooth_to_prev_smooth,dist_raw_to_prev_smooth,dispersion,curvature,drift_from_baseline,similarity_hatespeech_keywords,similarity_misinformation_keywords,similarity_policy_keywords,day,n_docs_day,n_topics_active,weighted_mean_sim,weighted_mean_var,silhouette
-7,"[-1.42170787e-02  9.58086830e-03  2.90099792e-02 -1.94105674e-02
  1.78839592e-03  2.19614655e-02 -6.07464416e-03 -3.01664900e-02
 -3.25625837e-02  9.92797129e-03  2.93614399e-02 -1.91992463e-03
 -1.21955145e-02 -1.39753977e-02 -5.01451921e-03  2.38246620e-02
  5.12151681e-02  3.73979309e-03 -9.55702271e-03 -4.43307776e-03
  1.38966516e-02  2.06746832e-02  1.61679240e-03  9.42036696e-03
 -3.47516797e-02  2.87847072e-02 -1.50817474e-02  9.65136662e-03
  4.55670292e-03 -3.24131660e-02  1.30138397e-02 -7.24066142e-03
 -9.55478195e-03 -4.60322015e-04  3.79823223e-02 -2.73125339e-02
  1.56302855e-03  2.27915999e-02  6.15506107e-03 -1.05271637e-02
  5.62908687e-03 -3.10354009e-02  2.39812140e-03  1.05635514e-02
 -1.61408689e-02 -3.03594832e-04 -1.93067659e-02 -2.06336696e-02
  2.66054925e-02 -1.63988695e-02  6.46831281e-03 -4.87853587e-02
 -8.33129417e-03  2.48714183e-02 -1.41844638e-02 -1.40209002e-02
 -2.43022684e-02  1.90362781e-02  1.24126328e-02 -1.52989542e-02
 -4.03214134e-02  1.04772979e-02 -2.61709858e-02  1.81735493e-02
 -5.34158899e-03  2.69665886e-02 -2.99635865e-02 -6.85953768e-03
  2.30930820e-02 -2.68299431e-02  3.38881761e-02 -3.82396067e-03
 -5.17938379e-03 -6.22982625e-04  1.75358895e-02  3.31846997e-02
  7.26624904e-03  3.33547853e-02  8.01015869e-02 -4.40088287e-02
 -4.06432571e-03 -3.06478683e-02  4.02994966e-03  4.56730835e-03
 -1.69869717e-02 -1.11096548e-02 -3.81372534e-02 -1.90146337e-03
  1.05169937e-02 -1.45810591e-02  1.89762991e-02 -2.67621521e-02
  2.92514041e-02 -1.52555592e-02 -2.56285835e-02  2.67758919e-03
 -2.69959401e-02 -2.49329954e-02 -2.07177103e-02  4.61424254e-02
 -2.13040356e-02  2.62126583e-03 -2.62693111e-02 -1.28909145e-02
  1.85747407e-02 -3.47234197e-02 -7.19190855e-03  7.75180664e-03
  4.69674310e-03  1.73741020e-02  3.84343453e-02  4.69245575e-03
  5.74438041e-03 -2.05777790e-02  3.36055122e-02  3.97691280e-02
  8.53747874e-03  2.36960202e-02  2.61983220e-02 -3.16300392e-02
 -4.85840766e-03  3.94038530e-03 -4.74386737e-02 -1.42238438e-02
  2.23826580e-02  1.07554914e-02 -1.39002092e-02  9.82128983e-33
  2.95056980e-02 -1.65626861e-03  2.21710429e-02 -1.33550381e-02
  1.85539350e-02 -1.31506706e-02  4.02450142e-03 -1.72523167e-02
 -3.50865237e-02 -6.72884658e-03 -1.41102821e-02 -9.42135230e-03
  5.36590861e-03 -2.73646973e-02 -3.22726667e-02 -2.20258217e-02
 -1.67649966e-02  2.91897617e-02 -3.34099419e-02  3.57079469e-02
  1.82585828e-02 -2.19166316e-02  3.72955971e-03  1.50170401e-02
 -2.26295423e-02 -1.24774743e-02 -2.36784946e-03  1.10773118e-02
  2.90746167e-02  2.62977108e-02  2.34429259e-03  7.80569017e-03
  2.23958418e-02  7.63945328e-03 -1.27636082e-02  1.58311892e-02
  1.64665654e-02 -2.38253735e-02  2.74298829e-03 -2.42812932e-02
 -9.39298514e-03  1.38320206e-02  4.18039085e-03  2.17444412e-02
  2.78339200e-02 -1.68386884e-02  4.78291791e-03 -2.71310918e-02
  2.53529344e-02  1.66737083e-02  2.87460466e-03  4.47190774e-04
 -4.31241235e-03 -1.49711873e-02 -1.36085907e-02 -5.89910196e-03
 -9.99186840e-03  2.65500341e-02  3.87236066e-02 -8.15161318e-03
  1.95708908e-02  3.13954242e-02 -1.83037519e-02  6.28698710e-03
 -2.27004811e-02 -4.24351729e-02  3.74507112e-03 -3.99886481e-02
  3.94204166e-03 -2.42899172e-03  1.75881870e-02  2.19350238e-03
 -7.62388250e-03 -1.16027044e-02 -1.17214229e-02  7.52298348e-03
  1.38902571e-02 -7.12641515e-03  1.61939114e-02 -1.54034300e-02
 -1.28839510e-02 -4.91219312e-02  1.57089715e-04  3.35501172e-02
  5.69816604e-02 -2.61949189e-02 -2.16074195e-02 -1.04372976e-02
 -1.91295010e-04  2.58346181e-03 -1.65855382e-02  7.96672050e-03
  6.89388439e-03  4.98193018e-02 -1.57403585e-04 -9.33156786e-33
 -1.89403053e-02 -1.29939886e-02 -2.28407215e-02  1.74947586e-02
  2.79471222e-02 -1.70308836e-02 -5.27795637e-03 -2.94720940e-02
  5.73272184e-02  5.46941208e-03  6.81940815e-04 -1.67388022e-02
  1.15948189e-02  2.69763973e-02 -1.83105636e-02 -1.60458731e-03
  1.94160268e-02  1.17586982e-02 -3.60683650e-02  2.94968281e-02
 -1.65440738e-02  3.93575542e-02 -3.60669382e-02  2.00365502e-02
 -1.69335622e-02  1.49000958e-02  1.55815277e-02  4.74148756e-03
  1.07642515e-02 -8.94753495e-04 -3.21896635e-02 -2.41304971e-02
 -2.07982827e-02  3.92576866e-02 -3.89562733e-02 -2.02820711e-02
  3.32976170e-02 -4.12167050e-02 -1.15335202e-02 -2.23307945e-02
  5.22777066e-02  2.97546550e-03 -9.46919620e-03  2.79942695e-02
 -9.68921557e-03 -5.13531035e-03  5.63477352e-03  1.40984161e-02
  5.26143843e-03  1.84312426e-02 -4.64944355e-02  1.33262819e-03
 -1.19772935e-02  3.89551818e-02 -3.94985303e-02  5.97999757e-03
  3.23487259e-02 -4.01902385e-03 -2.52224877e-02  1.91544741e-02
  1.37924179e-02  8.35561100e-03 -2.21720506e-02  1.96812185e-03
  5.35675734e-02 -6.36324659e-03 -8.65569897e-03 -8.47594719e-03
 -1.87536061e-04 -1.31393876e-02 -2.98017939e-03 -4.06438485e-02
 -6.34858478e-03 -2.98800897e-02  9.19264462e-03  2.50471104e-02
  3.70639339e-02  1.77444667e-02 -2.60598045e-02  3.35799605e-02
  3.18527408e-02 -2.83875503e-02 -2.53964309e-02  2.57524848e-02
  8.05452187e-03  4.94471490e-02  2.39371676e-02 -1.51132634e-02
  9.04851407e-03  3.90057601e-02 -2.65215095e-02 -2.78921090e-02
  9.45819356e-03  1.67225841e-02 -2.35554278e-02 -3.30860459e-08
  1.96645409e-02 -4.30643326e-03 -2.83885491e-03  1.95550174e-02
  2.03189552e-02  5.46647934e-03 -8.04329012e-03 -5.70882857e-03
 -1.91769414e-02  1.53891798e-02  4.03809100e-02  2.01019254e-02
 -1.16636483e-02 -2.60363109e-02  8.15851241e-03  3.36212572e-03
 -3.85684744e-02  5.95678948e-03 -4.30149809e-02 -4.60385978e-02
 -4.55380194e-02 -1.93710048e-02  1.34655936e-02  2.71052253e-02
 -8.00806284e-03  5.04788896e-03 -4.05565649e-03  3.74298543e-02
 -9.40265018e-05 -7.32925581e-03 -2.21476946e-02  4.09555100e-02
 -2.28046067e-02 -1.18306112e-02 -4.85177292e-03 -1.94289796e-02
 -2.69204155e-02  1.98541265e-02  2.69306712e-02  7.21734483e-03
 -2.45924573e-02 -7.59758381e-03  1.75954830e-02 -2.98034982e-03
 -1.42373806e-02  1.44602433e-02  1.89888931e-03 -1.45924399e-02
  1.99522004e-02 -2.97980346e-02 -3.44173312e-02 -4.42248434e-02
  1.79639142e-02 -5.54614421e-03 -1.18963166e-04  3.02788820e-02
  1.05140144e-02 -2.31567770e-02 -2.31169397e-03 -2.87538860e-02
  5.31888790e-02 -1.46482037e-02  3.59658059e-03  1.08726148e-03]",2021-12-03,86,-7,"[-1.42170787e-02  9.58086830e-03  2.90099792e-02 -1.94105674e-02
  1.78839592e-03  2.19614655e-02 -6.07464416e-03 -3.01664900e-02
 -3.25625837e-02  9.92797129e-03  2.93614399e-02 -1.91992463e-03
 -1.21955145e-02 -1.39753977e-02 -5.01451921e-03  2.38246620e-02
  5.12151681e-02  3.73979309e-03 -9.55702271e-03 -4.43307776e-03
  1.38966516e-02  2.06746832e-02  1.61679240e-03  9.42036696e-03
 -3.47516797e-02  2.87847072e-02 -1.50817474e-02  9.65136662e-03
  4.55670292e-03 -3.24131660e-02  1.30138397e-02 -7.24066142e-03
 -9.55478195e-03 -4.60322015e-04  3.79823223e-02 -2.73125339e-02
  1.56302855e-03  2.27915999e-02  6.15506107e-03 -1.05271637e-02
  5.62908687e-03 -3.10354009e-02  2.39812140e-03  1.05635514e-02
 -1.61408689e-02 -3.03594832e-04 -1.93067659e-02 -2.06336696e-02
  2.66054925e-02 -1.63988695e-02  6.46831281e-03 -4.87853587e-02
 -8.33129417e-03  2.48714183e-02 -1.41844638e-02 -1.40209002e-02
 -2.43022684e-02  1.90362781e-02  1.24126328e-02 -1.52989542e-02
 -4.03214134e-02  1.04772979e-02 -2.61709858e-02  1.81735493e-02
 -5.34158899e-03  2.69665886e-02 -2.99635865e-02 -6.85953768e-03
  2.30930820e-02 -2.68299431e-02  3.38881761e-02 -3.82396067e-03
 -5.17938379e-03 -6.22982625e-04  1.75358895e-02  3.31846997e-02
  7.26624904e-03  3.33547853e-02  8.01015869e-02 -4.40088287e-02
 -4.06432571e-03 -3.06478683e-02  4.02994966e-03  4.56730835e-03
 -1.69869717e-02 -1.11096548e-02 -3.81372534e-02 -1.90146337e-03
  1.05169937e-02 -1.45810591e-02  1.89762991e-02 -2.67621521e-02
  2.92514041e-02 -1.52555592e-02 -2.56285835e-02  2.67758919e-03
 -2.69959401e-02 -2.49329954e-02 -2.07177103e-02  4.61424254e-02
 -2.13040356e-02  2.62126583e-03 -2.62693111e-02 -1.28909145e-02
  1.85747407e-02 -3.47234197e-02 -7.19190855e-03  7.75180664e-03
  4.69674310e-03  1.73741020e-02  3.84343453e-02  4.69245575e-03
  5.74438041e-03 -2.05777790e-02  3.36055122e-02  3.97691280e-02
  8.53747874e-03  2.36960202e-02  2.61983220e-02 -3.16300392e-02
 -4.85840766e-03  3.94038530e-03 -4.74386737e-02 -1.42238438e-02
  2.23826580e-02  1.07554914e-02 -1.39002092e-02  9.82128983e-33
  2.95056980e-02 -1.65626861e-03  2.21710429e-02 -1.33550381e-02
  1.85539350e-02 -1.31506706e-02  4.02450142e-03 -1.72523167e-02
 -3.50865237e-02 -6.72884658e-03 -1.41102821e-02 -9.42135230e-03
  5.36590861e-03 -2.73646973e-02 -3.22726667e-02 -2.20258217e-02
 -1.67649966e-02  2.91897617e-02 -3.34099419e-02  3.57079469e-02
  1.82585828e-02 -2.19166316e-02  3.72955971e-03  1.50170401e-02
 -2.26295423e-02 -1.24774743e-02 -2.36784946e-03  1.10773118e-02
  2.90746167e-02  2.62977108e-02  2.34429259e-03  7.80569017e-03
  2.23958418e-02  7.63945328e-03 -1.27636082e-02  1.58311892e-02
  1.64665654e-02 -2.38253735e-02  2.74298829e-03 -2.42812932e-02
 -9.39298514e-03  1.38320206e-02  4.18039085e-03  2.17444412e-02
  2.78339200e-02 -1.68386884e-02  4.78291791e-03 -2.71310918e-02
  2.53529344e-02  1.66737083e-02  2.87460466e-03  4.47190774e-04
 -4.31241235e-03 -1.49711873e-02 -1.36085907e-02 -5.89910196e-03
 -9.99186840e-03  2.65500341e-02  3.87236066e-02 -8.15161318e-03
  1.95708908e-02  3.13954242e-02 -1.83037519e-02  6.28698710e-03
 -2.27004811e-02 -4.24351729e-02  3.74507112e-03 -3.99886481e-02
  3.94204166e-03 -2.42899172e-03  1.75881870e-02  2.19350238e-03
 -7.62388250e-03 -1.16027044e-02 -1.17214229e-02  7.52298348e-03
  1.38902571e-02 -7.12641515e-03  1.61939114e-02 -1.54034300e-02
 -1.28839510e-02 -4.91219312e-02  1.57089715e-04  3.35501172e-02
  5.69816604e-02 -2.61949189e-02 -2.16074195e-02 -1.04372976e-02
 -1.91295010e-04  2.58346181e-03 -1.65855382e-02  7.96672050e-03
  6.89388439e-03  4.98193018e-02 -1.57403585e-04 -9.33156786e-33
 -1.89403053e-02 -1.29939886e-02 -2.28407215e-02  1.74947586e-02
  2.79471222e-02 -1.70308836e-02 -5.27795637e-03 -2.94720940e-02
  5.73272184e-02  5.46941208e-03  6.81940815e-04 -1.67388022e-02
  1.15948189e-02  2.69763973e-02 -1.83105636e-02 -1.60458731e-03
  1.94160268e-02  1.17586982e-02 -3.60683650e-02  2.94968281e-02
 -1.65440738e-02  3.93575542e-02 -3.60669382e-02  2.00365502e-02
 -1.69335622e-02  1.49000958e-02  1.55815277e-02  4.74148756e-03
  1.07642515e-02 -8.94753495e-04 -3.21896635e-02 -2.41304971e-02
 -2.07982827e-02  3.92576866e-02 -3.89562733e-02 -2.02820711e-02
  3.32976170e-02 -4.12167050e-02 -1.15335202e-02 -2.23307945e-02
  5.22777066e-02  2.97546550e-03 -9.46919620e-03  2.79942695e-02
 -9.68921557e-03 -5.13531035e-03  5.63477352e-03  1.40984161e-02
  5.26143843e-03  1.84312426e-02 -4.64944355e-02  1.33262819e-03
 -1.19772935e-02  3.89551818e-02 -3.94985303e-02  5.97999757e-03
  3.23487259e-02 -4.01902385e-03 -2.52224877e-02  1.91544741e-02
  1.37924179e-02  8.35561100e-03 -2.21720506e-02  1.96812185e-03
  5.35675734e-02 -6.36324659e-03 -8.65569897e-03 -8.47594719e-03
 -1.87536061e-04 -1.31393876e-02 -2.98017939e-03 -4.06438485e-02
 -6.34858478e-03 -2.98800897e-02  9.19264462e-03  2.50471104e-02
  3.70639339e-02  1.77444667e-02 -2.60598045e-02  3.35799605e-02
  3.18527408e-02 -2.83875503e-02 -2.53964309e-02  2.57524848e-02
  8.05452187e-03  4.94471490e-02  2.39371676e-02 -1.51132634e-02
  9.04851407e-03  3.90057601e-02 -2.65215095e-02 -2.78921090e-02
  9.45819356e-03  1.67225841e-02 -2.35554278e-02 -3.30860459e-08
  1.96645409e-02 -4.30643326e-03 -2.83885491e-03  1.95550174e-02
  2.03189552e-02  5.46647934e-03 -8.04329012e-03 -5.70882857e-03
 -1.91769414e-02  1.53891798e-02  4.03809100e-02  2.01019254e-02
 -1.16636483e-02 -2.60363109e-02  8.15851241e-03  3.36212572e-03
 -3.85684744e-02  5.95678948e-03 -4.30149809e-02 -4.60385978e-02
 -4.55380194e-02 -1.93710048e-02  1.34655936e-02  2.71052253e-02
 -8.00806284e-03  5.04788896e-03 -4.05565649e-03  3.74298543e-02
 -9.40265018e-05 -7.32925581e-03 -2.21476946e-02  4.09555100e-02
 -2.28046067e-02 -1.18306112e-02 -4.85177292e-03 -1.94289796e-02
 -2.69204155e-02  1.98541265e-02  2.69306712e-02  7.21734483e-03
 -2.45924573e-02 -7.59758381e-03  1.75954830e-02 -2.98034982e-03
 -1.42373806e-02  1.44602433e-02  1.89888931e-03 -1.45924399e-02
  1.99522004e-02 -2.97980346e-02 -3.44173312e-02 -4.42248434e-02
  1.79639142e-02 -5.54614421e-03 -1.18963166e-04  3.02788820e-02
  1.05140144e-02 -2.31567770e-02 -2.31169397e-03 -2.87538860e-02
  5.31888790e-02 -1.46482037e-02  3.59658059e-03  1.08726148e-03]",,,0.015775576,,,0.14484071731567383,0.1472199410200119,0.12510989606380463,-7,86,1,0.43225133419036865,0.01577557623386383,
