day,n_docs_day,topic,n_docs_topic_day,n_topics_active,dominant_topic,purity_max,entropy,entropy_norm,hhi,n_docs_x,mean_sim_to_centroid,var_dist_to_centroid,emb,date,n_docs_y,dt,centroid_ema
-7,1,2.0,1.0,,,,,,,1.0,1.0000001192092896,0.0,"[-1.24638593e-02  3.22182104e-02  1.28655583e-02  3.13798152e-02
  4.90634739e-02 -1.33470334e-02 -4.66629714e-02 -4.00443561e-02
 -1.01854978e-02 -7.19748018e-03  2.48958375e-02  2.10073218e-02
 -4.49200831e-02  4.38763686e-02 -2.75996998e-02  4.43065912e-02
  1.02205962e-01  1.89701989e-02  4.00872529e-02  9.76164825e-03
 -2.85772029e-02 -6.99844724e-03  1.12169586e-01 -4.50638235e-02
 -1.47348538e-01  6.59910357e-03 -3.70294228e-02 -3.24845463e-02
 -6.14414066e-02 -3.27496193e-02  1.05791921e-02  7.57785738e-02
  2.10870653e-02  1.01651892e-01 -2.20823829e-04 -9.36269236e-04
  6.09023217e-03  6.31388575e-02  7.40236491e-02  1.32721439e-02
 -1.53454021e-02 -8.65128189e-02  3.80058885e-02  6.72468450e-05
  2.31581330e-02 -1.93717107e-02  5.80226034e-02 -2.11783908e-02
  6.78406432e-02 -3.65212583e-03 -4.65464741e-02 -1.90476459e-02
  6.05558939e-02  2.99131069e-02  1.55941760e-02 -3.93743366e-02
  4.23734933e-02  5.26927859e-02  9.94579867e-02 -8.51121615e-04
  9.60648246e-03 -3.53035866e-03 -2.82690115e-02  1.45790232e-02
  1.65453739e-02 -4.02857661e-02 -5.61358780e-02 -1.01445569e-02
  6.57837689e-02 -8.00070819e-03  6.98714107e-02 -1.91449374e-02
  1.02960598e-02 -5.76736256e-02  8.19874033e-02  6.35448769e-02
  1.53357554e-02  6.30971715e-02  7.17607215e-02 -1.11159600e-01
 -9.62297083e-04 -9.58907157e-02 -3.28974091e-02  8.29135254e-02
 -8.82490873e-02  2.57274881e-02 -5.17650433e-02 -2.72741597e-02
  7.81042948e-02 -3.87910269e-02  2.05393434e-02  5.39314584e-04
 -8.90767723e-02 -3.77856195e-02 -6.40003532e-02 -2.26664133e-02
 -5.52109554e-02  2.83588506e-02 -1.95578039e-02  1.88676585e-02
  8.83847252e-02 -6.76858937e-03 -3.64975296e-02  1.94362216e-02
 -2.89010871e-02 -9.62176025e-02  1.37992986e-02 -2.57659070e-02
 -1.25425663e-02  3.92248631e-02  5.96815422e-02  1.22070890e-02
 -1.02515006e-02  6.82712719e-03  9.34392139e-02 -7.97305554e-02
  1.76740121e-02  9.30766910e-02 -6.14471808e-02 -7.20888451e-02
 -7.74964318e-02  1.31382728e-02 -7.95091838e-02 -8.15550517e-03
  5.35023697e-02 -4.14675884e-02 -4.56166528e-02  7.11525922e-33
  1.11919884e-02 -3.80790867e-02  1.33971870e-02 -5.81668504e-02
 -3.66717540e-02 -4.12622541e-02  8.46276898e-03  1.00516446e-01
  2.28045359e-02  1.43644050e-01  8.15463904e-03  9.85235162e-03
 -1.00143375e-02  1.15654785e-02 -3.17490101e-02  2.65155695e-02
  8.25137924e-03 -1.01527654e-01 -8.85277241e-02 -2.84317899e-02
 -1.06154848e-02  8.64686153e-04 -1.41077107e-02 -2.36791894e-02
  1.05544664e-02 -4.09691259e-02 -3.75356153e-02  1.66476462e-02
 -2.42285598e-02  3.45373675e-02 -1.06098227e-01  5.56062125e-02
  6.12656884e-02  5.95992245e-02  2.06172746e-02  3.48745286e-02
 -1.32372230e-02  9.06366855e-02 -9.55099836e-02 -1.94638520e-02
  2.76991874e-02  2.63535567e-02  3.63709815e-02 -4.08139303e-02
  7.37007707e-02  3.04606669e-02 -2.28413213e-02 -5.60488403e-02
 -1.87402067e-03  1.04200289e-01  1.88593119e-02  1.67211127e-02
  1.44540081e-02 -8.59045517e-03 -4.44190837e-02  5.01628593e-02
 -1.74483247e-02  5.19126244e-02  4.95787449e-02  2.16177795e-02
  1.21479970e-03  3.52017544e-02 -3.66654098e-02  5.22184819e-02
 -1.88355763e-02 -7.88483918e-02 -4.05190745e-03 -9.31001268e-03
  4.98489365e-02  8.94056857e-02 -3.15418653e-02  8.56706202e-02
  6.75812887e-04 -3.30325700e-02 -2.89583057e-02 -1.04268618e-01
 -5.22392727e-02  1.18399963e-01  1.38104752e-01 -8.43958184e-02
  4.23666798e-02 -4.95131910e-02  5.60523495e-02 -2.30447613e-02
  1.45746004e-02 -3.91305164e-02 -3.28142792e-02 -8.77257660e-02
 -1.48795138e-03  2.62624677e-02 -6.82375580e-02  4.19038422e-02
 -1.18473709e-01  9.64459032e-02  4.70034108e-02 -7.49847626e-33
 -4.74256054e-02 -8.71516615e-02  1.21243400e-02  1.94296464e-02
 -2.07367837e-02 -4.94903363e-02 -9.61252209e-03 -3.23796123e-02
  3.18431482e-02  9.68008116e-02 -2.04907544e-02 -4.11993228e-02
 -2.63473904e-03  3.32003497e-02  2.39900835e-02 -3.29071134e-02
  6.05528418e-04  2.89222505e-02 -4.53585014e-02  6.82726353e-02
 -5.35185151e-02  5.00836708e-02  3.53431813e-02 -6.50632828e-02
 -3.61498483e-02  3.44590396e-02  7.50678331e-02  1.97670292e-02
 -6.62920177e-02  6.26759082e-02 -2.88719889e-02  2.45859530e-02
 -5.95506455e-04  1.60134099e-02 -3.33478376e-02 -7.91200027e-02
  1.04054675e-01  7.44180940e-03 -1.34930257e-02 -3.16073224e-02
 -2.10779887e-02  9.41895023e-02 -1.15935700e-02  1.64200412e-03
 -6.87574372e-02  3.29577886e-02 -1.03902733e-02  8.18811357e-02
 -3.57026309e-02 -4.23598774e-02 -2.96739652e-03  2.83063892e-02
  3.40227745e-02  5.65436818e-02  5.65945404e-03 -2.29310393e-02
 -5.61223626e-02  1.90132912e-02 -1.23020865e-01  3.35869230e-02
  1.19692096e-02  3.17642540e-02 -9.82861072e-02  1.12313153e-02
  1.03665352e-01  7.53096417e-02  2.81250030e-02  4.25260654e-03
  1.22359293e-02  1.12089887e-02  2.86609028e-02 -2.13692170e-02
  8.15375522e-03 -4.32161354e-02 -1.96289569e-02 -5.04527576e-02
 -1.34318778e-02 -5.60801700e-02 -3.68776843e-02  1.19200721e-01
  6.76518381e-02 -7.20802844e-02 -6.69653788e-02  9.22222063e-02
 -1.08494628e-02  4.53233048e-02 -2.15598848e-02  3.61451507e-02
 -8.12938958e-02  2.32523344e-02  6.37433156e-02 -1.95587594e-02
 -1.12588834e-02 -4.55221022e-03 -6.75532920e-03 -2.87472428e-08
 -5.53402193e-02 -4.36151884e-02  6.09365944e-03  4.01967950e-03
  6.10047057e-02  3.43261361e-02 -9.65832472e-02 -1.55729176e-02
 -3.44443657e-02 -2.53884010e-02  7.27351871e-05  2.27664001e-02
 -2.05011945e-02  3.96535769e-02 -2.49748603e-02 -9.19820294e-02
 -1.27742870e-03 -1.00935414e-01 -8.37635025e-02  3.84019203e-02
 -3.79125178e-02 -7.95613043e-03  2.75611281e-02  7.55249262e-02
  5.07663004e-02 -1.03855655e-02 -7.20652565e-02 -2.29522809e-02
  4.65165451e-02  5.55354357e-02 -3.48591022e-02  2.59641255e-03
 -4.02740650e-02  1.57320721e-03  2.52570212e-02 -1.40373893e-02
 -5.44534205e-03 -5.55118918e-02  4.97592725e-02  4.73435633e-02
  2.49715894e-02  6.87957695e-03  6.44624233e-02  2.57805623e-02
 -4.41130847e-02 -3.85512933e-02 -1.11212917e-01 -4.98299710e-02
  4.74758148e-02 -9.10068825e-02 -5.12935929e-02 -3.75674590e-02
 -3.02583054e-02  3.44890133e-02  2.80593056e-02  2.16570850e-02
  2.86134742e-02  2.15676986e-03 -9.95901972e-02  3.64683717e-02
  1.38200343e-01  6.09785737e-03 -4.78880070e-02 -3.98482271e-02]",2021-12-03,1.0,-7.0,"[-1.24638593e-02  3.22182104e-02  1.28655583e-02  3.13798152e-02
  4.90634739e-02 -1.33470334e-02 -4.66629714e-02 -4.00443561e-02
 -1.01854978e-02 -7.19748018e-03  2.48958375e-02  2.10073218e-02
 -4.49200831e-02  4.38763686e-02 -2.75996998e-02  4.43065912e-02
  1.02205962e-01  1.89701989e-02  4.00872529e-02  9.76164825e-03
 -2.85772029e-02 -6.99844724e-03  1.12169586e-01 -4.50638235e-02
 -1.47348538e-01  6.59910357e-03 -3.70294228e-02 -3.24845463e-02
 -6.14414066e-02 -3.27496193e-02  1.05791921e-02  7.57785738e-02
  2.10870653e-02  1.01651892e-01 -2.20823829e-04 -9.36269236e-04
  6.09023217e-03  6.31388575e-02  7.40236491e-02  1.32721439e-02
 -1.53454021e-02 -8.65128189e-02  3.80058885e-02  6.72468450e-05
  2.31581330e-02 -1.93717107e-02  5.80226034e-02 -2.11783908e-02
  6.78406432e-02 -3.65212583e-03 -4.65464741e-02 -1.90476459e-02
  6.05558939e-02  2.99131069e-02  1.55941760e-02 -3.93743366e-02
  4.23734933e-02  5.26927859e-02  9.94579867e-02 -8.51121615e-04
  9.60648246e-03 -3.53035866e-03 -2.82690115e-02  1.45790232e-02
  1.65453739e-02 -4.02857661e-02 -5.61358780e-02 -1.01445569e-02
  6.57837689e-02 -8.00070819e-03  6.98714107e-02 -1.91449374e-02
  1.02960598e-02 -5.76736256e-02  8.19874033e-02  6.35448769e-02
  1.53357554e-02  6.30971715e-02  7.17607215e-02 -1.11159600e-01
 -9.62297083e-04 -9.58907157e-02 -3.28974091e-02  8.29135254e-02
 -8.82490873e-02  2.57274881e-02 -5.17650433e-02 -2.72741597e-02
  7.81042948e-02 -3.87910269e-02  2.05393434e-02  5.39314584e-04
 -8.90767723e-02 -3.77856195e-02 -6.40003532e-02 -2.26664133e-02
 -5.52109554e-02  2.83588506e-02 -1.95578039e-02  1.88676585e-02
  8.83847252e-02 -6.76858937e-03 -3.64975296e-02  1.94362216e-02
 -2.89010871e-02 -9.62176025e-02  1.37992986e-02 -2.57659070e-02
 -1.25425663e-02  3.92248631e-02  5.96815422e-02  1.22070890e-02
 -1.02515006e-02  6.82712719e-03  9.34392139e-02 -7.97305554e-02
  1.76740121e-02  9.30766910e-02 -6.14471808e-02 -7.20888451e-02
 -7.74964318e-02  1.31382728e-02 -7.95091838e-02 -8.15550517e-03
  5.35023697e-02 -4.14675884e-02 -4.56166528e-02  7.11525922e-33
  1.11919884e-02 -3.80790867e-02  1.33971870e-02 -5.81668504e-02
 -3.66717540e-02 -4.12622541e-02  8.46276898e-03  1.00516446e-01
  2.28045359e-02  1.43644050e-01  8.15463904e-03  9.85235162e-03
 -1.00143375e-02  1.15654785e-02 -3.17490101e-02  2.65155695e-02
  8.25137924e-03 -1.01527654e-01 -8.85277241e-02 -2.84317899e-02
 -1.06154848e-02  8.64686153e-04 -1.41077107e-02 -2.36791894e-02
  1.05544664e-02 -4.09691259e-02 -3.75356153e-02  1.66476462e-02
 -2.42285598e-02  3.45373675e-02 -1.06098227e-01  5.56062125e-02
  6.12656884e-02  5.95992245e-02  2.06172746e-02  3.48745286e-02
 -1.32372230e-02  9.06366855e-02 -9.55099836e-02 -1.94638520e-02
  2.76991874e-02  2.63535567e-02  3.63709815e-02 -4.08139303e-02
  7.37007707e-02  3.04606669e-02 -2.28413213e-02 -5.60488403e-02
 -1.87402067e-03  1.04200289e-01  1.88593119e-02  1.67211127e-02
  1.44540081e-02 -8.59045517e-03 -4.44190837e-02  5.01628593e-02
 -1.74483247e-02  5.19126244e-02  4.95787449e-02  2.16177795e-02
  1.21479970e-03  3.52017544e-02 -3.66654098e-02  5.22184819e-02
 -1.88355763e-02 -7.88483918e-02 -4.05190745e-03 -9.31001268e-03
  4.98489365e-02  8.94056857e-02 -3.15418653e-02  8.56706202e-02
  6.75812887e-04 -3.30325700e-02 -2.89583057e-02 -1.04268618e-01
 -5.22392727e-02  1.18399963e-01  1.38104752e-01 -8.43958184e-02
  4.23666798e-02 -4.95131910e-02  5.60523495e-02 -2.30447613e-02
  1.45746004e-02 -3.91305164e-02 -3.28142792e-02 -8.77257660e-02
 -1.48795138e-03  2.62624677e-02 -6.82375580e-02  4.19038422e-02
 -1.18473709e-01  9.64459032e-02  4.70034108e-02 -7.49847626e-33
 -4.74256054e-02 -8.71516615e-02  1.21243400e-02  1.94296464e-02
 -2.07367837e-02 -4.94903363e-02 -9.61252209e-03 -3.23796123e-02
  3.18431482e-02  9.68008116e-02 -2.04907544e-02 -4.11993228e-02
 -2.63473904e-03  3.32003497e-02  2.39900835e-02 -3.29071134e-02
  6.05528418e-04  2.89222505e-02 -4.53585014e-02  6.82726353e-02
 -5.35185151e-02  5.00836708e-02  3.53431813e-02 -6.50632828e-02
 -3.61498483e-02  3.44590396e-02  7.50678331e-02  1.97670292e-02
 -6.62920177e-02  6.26759082e-02 -2.88719889e-02  2.45859530e-02
 -5.95506455e-04  1.60134099e-02 -3.33478376e-02 -7.91200027e-02
  1.04054675e-01  7.44180940e-03 -1.34930257e-02 -3.16073224e-02
 -2.10779887e-02  9.41895023e-02 -1.15935700e-02  1.64200412e-03
 -6.87574372e-02  3.29577886e-02 -1.03902733e-02  8.18811357e-02
 -3.57026309e-02 -4.23598774e-02 -2.96739652e-03  2.83063892e-02
  3.40227745e-02  5.65436818e-02  5.65945404e-03 -2.29310393e-02
 -5.61223626e-02  1.90132912e-02 -1.23020865e-01  3.35869230e-02
  1.19692096e-02  3.17642540e-02 -9.82861072e-02  1.12313153e-02
  1.03665352e-01  7.53096417e-02  2.81250030e-02  4.25260654e-03
  1.22359293e-02  1.12089887e-02  2.86609028e-02 -2.13692170e-02
  8.15375522e-03 -4.32161354e-02 -1.96289569e-02 -5.04527576e-02
 -1.34318778e-02 -5.60801700e-02 -3.68776843e-02  1.19200721e-01
  6.76518381e-02 -7.20802844e-02 -6.69653788e-02  9.22222063e-02
 -1.08494628e-02  4.53233048e-02 -2.15598848e-02  3.61451507e-02
 -8.12938958e-02  2.32523344e-02  6.37433156e-02 -1.95587594e-02
 -1.12588834e-02 -4.55221022e-03 -6.75532920e-03 -2.87472428e-08
 -5.53402193e-02 -4.36151884e-02  6.09365944e-03  4.01967950e-03
  6.10047057e-02  3.43261361e-02 -9.65832472e-02 -1.55729176e-02
 -3.44443657e-02 -2.53884010e-02  7.27351871e-05  2.27664001e-02
 -2.05011945e-02  3.96535769e-02 -2.49748603e-02 -9.19820294e-02
 -1.27742870e-03 -1.00935414e-01 -8.37635025e-02  3.84019203e-02
 -3.79125178e-02 -7.95613043e-03  2.75611281e-02  7.55249262e-02
  5.07663004e-02 -1.03855655e-02 -7.20652565e-02 -2.29522809e-02
  4.65165451e-02  5.55354357e-02 -3.48591022e-02  2.59641255e-03
 -4.02740650e-02  1.57320721e-03  2.52570212e-02 -1.40373893e-02
 -5.44534205e-03 -5.55118918e-02  4.97592725e-02  4.73435633e-02
  2.49715894e-02  6.87957695e-03  6.44624233e-02  2.57805623e-02
 -4.41130847e-02 -3.85512933e-02 -1.11212917e-01 -4.98299710e-02
  4.74758148e-02 -9.10068825e-02 -5.12935929e-02 -3.75674590e-02
 -3.02583054e-02  3.44890133e-02  2.80593056e-02  2.16570850e-02
  2.86134742e-02  2.15676986e-03 -9.95901972e-02  3.64683717e-02
  1.38200343e-01  6.09785737e-03 -4.78880070e-02 -3.98482271e-02]"
