date_str,emb,n_docs,dt,centroid_ema,dist_smooth_to_prev_smooth,dist_raw_to_prev_smooth
-8,"[-3.01336497e-03  1.87427029e-02  2.32830513e-02  6.92372210e-03
  9.48432833e-03  3.18772271e-02  1.17778359e-02 -2.34133787e-02
 -1.76996849e-02 -2.56318861e-04  7.73276901e-03 -7.33346492e-03
 -1.44385230e-02 -6.00390416e-03  1.14912745e-02  2.16020141e-02
  1.12086791e-03  1.97454719e-04 -5.45585901e-03  6.81025581e-03
 -7.01732794e-03  7.64512178e-03 -2.00746562e-02  1.25603862e-02
 -2.69454345e-02  9.74035356e-03 -2.06411406e-02  3.37469787e-03
 -1.65298954e-02 -2.42393930e-02  8.17785691e-03  3.08179036e-02
  3.56351049e-03  1.04249446e-02  1.42937973e-02 -4.22045914e-03
  9.62944236e-04 -1.05161429e-03 -9.48789530e-04 -2.61567021e-03
 -1.28959143e-03 -2.78366730e-02 -2.50782748e-03  5.82866883e-03
 -1.75096691e-02 -1.59042981e-02 -7.09771411e-03 -1.39524862e-02
  2.08558440e-02  2.23131059e-03 -9.11812298e-03 -2.55178846e-02
  1.49471853e-02  2.38045845e-02 -5.74083813e-03  2.38717278e-03
  1.15361651e-02 -2.72722857e-04  1.18612833e-02  5.57753490e-03
 -7.63211306e-03  2.80845212e-03 -1.65423770e-02 -1.16873905e-02
  1.21603962e-02  1.13509251e-02 -1.33432401e-02  1.07772276e-02
  7.17063807e-03 -2.59451158e-02  2.09476463e-02  1.34087009e-02
  3.47545836e-03  9.57199954e-04  2.99266679e-03  5.71993692e-03
  7.53385201e-03  8.50474741e-03  4.10441868e-02 -2.58420538e-02
 -1.20597414e-03 -4.14102748e-02 -2.12490242e-02  2.81831017e-04
 -1.68494489e-02  6.17063185e-03 -2.38698106e-02 -1.41115878e-02
 -5.77293383e-03  1.00617930e-02 -2.36953814e-02 -6.60645636e-03
  3.68087739e-02 -1.67962257e-02 -2.56103631e-02 -8.34740233e-03
 -1.60883330e-02 -2.78587434e-02 -3.50136608e-02  4.38146554e-02
 -1.67004345e-03  1.93591230e-02 -1.25892954e-02 -2.11824588e-02
  3.51100019e-03 -2.85710357e-02 -1.69655848e-02 -6.73966622e-03
 -1.42482016e-02  6.72330288e-03  2.02707667e-02  1.30102132e-02
 -1.19900685e-02 -1.78154409e-02  2.27483101e-02  2.93600969e-02
 -2.42771045e-03  1.44490786e-02 -1.21591729e-03 -2.39493884e-02
  5.19286282e-03  1.63389537e-02 -3.88443768e-02  1.05228703e-02
 -7.25066429e-03 -1.28381923e-02 -1.11848079e-02  9.34597575e-33
  1.57226529e-02  2.68934993e-03  1.20077003e-02  1.18598370e-02
  4.26359847e-02 -8.17570277e-03 -1.17084980e-02 -9.89621505e-04
 -1.79803576e-02 -2.05598567e-02  9.65206977e-03 -7.43255368e-04
  1.56569574e-03 -2.33123191e-02 -3.52135263e-02 -6.35820022e-03
 -1.86844822e-02  1.42829884e-02 -3.12956125e-02  5.05912350e-03
  2.25637071e-02  1.72262697e-03 -6.13667024e-03  8.65777954e-03
 -3.51045351e-03 -1.60719361e-02  1.23767713e-02 -2.05891836e-03
  2.49044783e-02  2.34922767e-02 -1.77455060e-02  2.04564054e-02
  3.73204350e-02  6.01015287e-03  1.81070771e-02  1.14716487e-02
  9.85203125e-03 -2.57268697e-02 -1.97700337e-02 -8.21928773e-03
 -1.03539573e-02  5.63138281e-04 -2.32610619e-03  9.30995587e-03
 -5.82329882e-03 -4.06900514e-03  2.34800782e-02 -1.53733771e-02
  3.85113396e-02  2.54349615e-02 -3.26859462e-03  3.53666348e-03
 -1.94638390e-02 -1.75570268e-02  3.61751852e-04 -7.32459419e-04
 -1.09920148e-02 -7.71581987e-03  1.69765633e-02  1.71221292e-03
  3.29040699e-02  1.55030238e-02 -1.11629060e-02 -4.35709627e-03
 -3.05739064e-02 -3.07611078e-02  2.29177307e-02 -1.56395584e-02
  2.47487449e-03  8.76514986e-03  3.97507800e-03  1.55333430e-02
  1.41228037e-02 -1.28793521e-02 -1.71493571e-02  3.49477516e-03
 -7.15383841e-03  5.34807984e-03  1.87435467e-02 -9.95794404e-03
 -3.45026120e-03 -2.53680013e-02  3.53136472e-02  1.96206532e-02
  2.07840744e-02 -1.43570127e-02  4.12157923e-03 -1.51779912e-02
 -2.11794302e-02  2.44087055e-02 -2.07344443e-02  1.13972835e-02
  4.21527065e-02  2.18170024e-02 -8.49356782e-03 -9.24402586e-33
 -1.45283630e-02 -2.32023094e-02 -1.88309941e-02  6.76292321e-03
  3.52781974e-02 -1.33258766e-02 -4.41125454e-03 -1.49687901e-02
  4.66131754e-02  1.01401303e-02 -1.81298442e-02 -1.59248654e-02
  8.05487297e-03  6.31670002e-03  5.81819983e-03 -9.67650581e-03
  4.40096036e-02 -3.86464200e-03 -3.85195278e-02  1.31971193e-02
  5.61444834e-03  1.69863086e-02 -3.01770512e-02  1.55720450e-02
 -1.83754321e-03  7.74392113e-03  4.99865562e-02  1.77800506e-02
 -5.64314239e-03 -4.68132412e-03 -2.92927045e-02 -2.55390145e-02
 -2.50567645e-02  2.53685806e-02 -2.84159966e-02  1.08521869e-02
  3.84648470e-03 -2.34032311e-02 -9.20022931e-03 -1.16306813e-02
  2.24664658e-02 -7.68059911e-03 -4.30457992e-03  2.11794078e-02
 -1.94658600e-02 -1.15627507e-02 -8.45558196e-03  1.47981336e-02
  9.34917759e-03  8.74718465e-03 -1.27291009e-02 -1.23071857e-02
 -2.88089365e-02  2.93067191e-02 -2.73610223e-02  1.24084838e-02
  2.32778583e-02 -2.01628245e-02 -2.89826579e-02 -1.95446308e-03
  9.81684495e-03  1.57656670e-02 -2.20647976e-02  6.10549329e-03
  2.38479041e-02 -4.22875695e-02 -3.87436734e-03 -2.53556184e-02
 -1.44148408e-03 -2.48993863e-03  2.10605972e-02 -1.24279410e-02
 -2.10478101e-02 -2.21438259e-02 -1.58683341e-02  2.50795539e-02
  3.16155958e-03  1.29484935e-02 -2.08542403e-02  2.14840658e-02
  2.98866704e-02 -1.19836247e-02 -1.61423478e-02  3.35644446e-02
  1.46284271e-02  4.50967960e-02  2.11049020e-02 -1.42212175e-02
  7.07867788e-03  2.77668014e-02 -1.88186374e-02 -1.31763974e-02
 -1.64961461e-02 -2.83751287e-03 -8.17692280e-03 -3.29604610e-08
  6.00401778e-03 -1.09699117e-02 -2.43153311e-02 -6.34291302e-03
  2.00410075e-02  3.52857448e-03 -3.21194995e-03  6.48304727e-03
 -5.38497325e-03  1.89395733e-02  1.09223435e-02  9.11556929e-03
 -3.71041941e-03 -1.12359328e-02 -4.85701533e-03 -2.02895682e-02
 -3.33702331e-03  1.67725999e-02 -4.85924557e-02 -2.69998554e-02
 -3.82871926e-02 -1.39918213e-03 -4.36986156e-05  1.76061355e-02
 -9.07172542e-03  1.02883708e-02 -1.21188182e-02  3.13856527e-02
  1.80225465e-02  2.68085301e-03 -2.19103564e-02  1.43980365e-02
 -4.46244664e-02 -3.10747493e-02  4.96663712e-03 -2.56274734e-03
  7.78662157e-04  6.55630976e-03  1.14459302e-02  1.97019409e-02
  5.18607860e-03  6.35718927e-03  1.34571120e-02  1.91994570e-02
 -2.25468092e-02 -1.35102840e-02 -1.43495686e-02 -2.91535370e-02
  1.85854677e-02 -1.30633404e-03 -7.14596536e-04 -2.41428595e-02
  1.16314087e-03  2.63059270e-02  1.89933330e-02  2.72368919e-02
 -2.98480899e-03 -1.06370114e-02 -8.17090832e-03  1.34354904e-02
  4.73695993e-02 -1.67897586e-02 -1.64169483e-04  1.63766872e-02]",279,-8,"[-3.01336497e-03  1.87427029e-02  2.32830513e-02  6.92372210e-03
  9.48432833e-03  3.18772271e-02  1.17778359e-02 -2.34133787e-02
 -1.76996849e-02 -2.56318861e-04  7.73276901e-03 -7.33346492e-03
 -1.44385230e-02 -6.00390416e-03  1.14912745e-02  2.16020141e-02
  1.12086791e-03  1.97454719e-04 -5.45585901e-03  6.81025581e-03
 -7.01732794e-03  7.64512178e-03 -2.00746562e-02  1.25603862e-02
 -2.69454345e-02  9.74035356e-03 -2.06411406e-02  3.37469787e-03
 -1.65298954e-02 -2.42393930e-02  8.17785691e-03  3.08179036e-02
  3.56351049e-03  1.04249446e-02  1.42937973e-02 -4.22045914e-03
  9.62944236e-04 -1.05161429e-03 -9.48789530e-04 -2.61567021e-03
 -1.28959143e-03 -2.78366730e-02 -2.50782748e-03  5.82866883e-03
 -1.75096691e-02 -1.59042981e-02 -7.09771411e-03 -1.39524862e-02
  2.08558440e-02  2.23131059e-03 -9.11812298e-03 -2.55178846e-02
  1.49471853e-02  2.38045845e-02 -5.74083813e-03  2.38717278e-03
  1.15361651e-02 -2.72722857e-04  1.18612833e-02  5.57753490e-03
 -7.63211306e-03  2.80845212e-03 -1.65423770e-02 -1.16873905e-02
  1.21603962e-02  1.13509251e-02 -1.33432401e-02  1.07772276e-02
  7.17063807e-03 -2.59451158e-02  2.09476463e-02  1.34087009e-02
  3.47545836e-03  9.57199954e-04  2.99266679e-03  5.71993692e-03
  7.53385201e-03  8.50474741e-03  4.10441868e-02 -2.58420538e-02
 -1.20597414e-03 -4.14102748e-02 -2.12490242e-02  2.81831017e-04
 -1.68494489e-02  6.17063185e-03 -2.38698106e-02 -1.41115878e-02
 -5.77293383e-03  1.00617930e-02 -2.36953814e-02 -6.60645636e-03
  3.68087739e-02 -1.67962257e-02 -2.56103631e-02 -8.34740233e-03
 -1.60883330e-02 -2.78587434e-02 -3.50136608e-02  4.38146554e-02
 -1.67004345e-03  1.93591230e-02 -1.25892954e-02 -2.11824588e-02
  3.51100019e-03 -2.85710357e-02 -1.69655848e-02 -6.73966622e-03
 -1.42482016e-02  6.72330288e-03  2.02707667e-02  1.30102132e-02
 -1.19900685e-02 -1.78154409e-02  2.27483101e-02  2.93600969e-02
 -2.42771045e-03  1.44490786e-02 -1.21591729e-03 -2.39493884e-02
  5.19286282e-03  1.63389537e-02 -3.88443768e-02  1.05228703e-02
 -7.25066429e-03 -1.28381923e-02 -1.11848079e-02  9.34597575e-33
  1.57226529e-02  2.68934993e-03  1.20077003e-02  1.18598370e-02
  4.26359847e-02 -8.17570277e-03 -1.17084980e-02 -9.89621505e-04
 -1.79803576e-02 -2.05598567e-02  9.65206977e-03 -7.43255368e-04
  1.56569574e-03 -2.33123191e-02 -3.52135263e-02 -6.35820022e-03
 -1.86844822e-02  1.42829884e-02 -3.12956125e-02  5.05912350e-03
  2.25637071e-02  1.72262697e-03 -6.13667024e-03  8.65777954e-03
 -3.51045351e-03 -1.60719361e-02  1.23767713e-02 -2.05891836e-03
  2.49044783e-02  2.34922767e-02 -1.77455060e-02  2.04564054e-02
  3.73204350e-02  6.01015287e-03  1.81070771e-02  1.14716487e-02
  9.85203125e-03 -2.57268697e-02 -1.97700337e-02 -8.21928773e-03
 -1.03539573e-02  5.63138281e-04 -2.32610619e-03  9.30995587e-03
 -5.82329882e-03 -4.06900514e-03  2.34800782e-02 -1.53733771e-02
  3.85113396e-02  2.54349615e-02 -3.26859462e-03  3.53666348e-03
 -1.94638390e-02 -1.75570268e-02  3.61751852e-04 -7.32459419e-04
 -1.09920148e-02 -7.71581987e-03  1.69765633e-02  1.71221292e-03
  3.29040699e-02  1.55030238e-02 -1.11629060e-02 -4.35709627e-03
 -3.05739064e-02 -3.07611078e-02  2.29177307e-02 -1.56395584e-02
  2.47487449e-03  8.76514986e-03  3.97507800e-03  1.55333430e-02
  1.41228037e-02 -1.28793521e-02 -1.71493571e-02  3.49477516e-03
 -7.15383841e-03  5.34807984e-03  1.87435467e-02 -9.95794404e-03
 -3.45026120e-03 -2.53680013e-02  3.53136472e-02  1.96206532e-02
  2.07840744e-02 -1.43570127e-02  4.12157923e-03 -1.51779912e-02
 -2.11794302e-02  2.44087055e-02 -2.07344443e-02  1.13972835e-02
  4.21527065e-02  2.18170024e-02 -8.49356782e-03 -9.24402586e-33
 -1.45283630e-02 -2.32023094e-02 -1.88309941e-02  6.76292321e-03
  3.52781974e-02 -1.33258766e-02 -4.41125454e-03 -1.49687901e-02
  4.66131754e-02  1.01401303e-02 -1.81298442e-02 -1.59248654e-02
  8.05487297e-03  6.31670002e-03  5.81819983e-03 -9.67650581e-03
  4.40096036e-02 -3.86464200e-03 -3.85195278e-02  1.31971193e-02
  5.61444834e-03  1.69863086e-02 -3.01770512e-02  1.55720450e-02
 -1.83754321e-03  7.74392113e-03  4.99865562e-02  1.77800506e-02
 -5.64314239e-03 -4.68132412e-03 -2.92927045e-02 -2.55390145e-02
 -2.50567645e-02  2.53685806e-02 -2.84159966e-02  1.08521869e-02
  3.84648470e-03 -2.34032311e-02 -9.20022931e-03 -1.16306813e-02
  2.24664658e-02 -7.68059911e-03 -4.30457992e-03  2.11794078e-02
 -1.94658600e-02 -1.15627507e-02 -8.45558196e-03  1.47981336e-02
  9.34917759e-03  8.74718465e-03 -1.27291009e-02 -1.23071857e-02
 -2.88089365e-02  2.93067191e-02 -2.73610223e-02  1.24084838e-02
  2.32778583e-02 -2.01628245e-02 -2.89826579e-02 -1.95446308e-03
  9.81684495e-03  1.57656670e-02 -2.20647976e-02  6.10549329e-03
  2.38479041e-02 -4.22875695e-02 -3.87436734e-03 -2.53556184e-02
 -1.44148408e-03 -2.48993863e-03  2.10605972e-02 -1.24279410e-02
 -2.10478101e-02 -2.21438259e-02 -1.58683341e-02  2.50795539e-02
  3.16155958e-03  1.29484935e-02 -2.08542403e-02  2.14840658e-02
  2.98866704e-02 -1.19836247e-02 -1.61423478e-02  3.35644446e-02
  1.46284271e-02  4.50967960e-02  2.11049020e-02 -1.42212175e-02
  7.07867788e-03  2.77668014e-02 -1.88186374e-02 -1.31763974e-02
 -1.64961461e-02 -2.83751287e-03 -8.17692280e-03 -3.29604610e-08
  6.00401778e-03 -1.09699117e-02 -2.43153311e-02 -6.34291302e-03
  2.00410075e-02  3.52857448e-03 -3.21194995e-03  6.48304727e-03
 -5.38497325e-03  1.89395733e-02  1.09223435e-02  9.11556929e-03
 -3.71041941e-03 -1.12359328e-02 -4.85701533e-03 -2.02895682e-02
 -3.33702331e-03  1.67725999e-02 -4.85924557e-02 -2.69998554e-02
 -3.82871926e-02 -1.39918213e-03 -4.36986156e-05  1.76061355e-02
 -9.07172542e-03  1.02883708e-02 -1.21188182e-02  3.13856527e-02
  1.80225465e-02  2.68085301e-03 -2.19103564e-02  1.43980365e-02
 -4.46244664e-02 -3.10747493e-02  4.96663712e-03 -2.56274734e-03
  7.78662157e-04  6.55630976e-03  1.14459302e-02  1.97019409e-02
  5.18607860e-03  6.35718927e-03  1.34571120e-02  1.91994570e-02
 -2.25468092e-02 -1.35102840e-02 -1.43495686e-02 -2.91535370e-02
  1.85854677e-02 -1.30633404e-03 -7.14596536e-04 -2.41428595e-02
  1.16314087e-03  2.63059270e-02  1.89933330e-02  2.72368919e-02
 -2.98480899e-03 -1.06370114e-02 -8.17090832e-03  1.34354904e-02
  4.73695993e-02 -1.67897586e-02 -1.64169483e-04  1.63766872e-02]",,
