signal,cp,thr,rscores
dist_smooth_to_prev_smooth,"[8, 10, 30]",0.5810419890830406,"[0.0, 0.031839140852916864, 0.13240881155808282, 0.15232351337288857, 0.4931162744166266, 0.0, -0.06386057950337244, 0.31720027433607667, 0.9110183057048249, 0.0, 0.7570732729330873, 0.3587447846433764, 0.05004529790482538, 0.19400046129759604, 0.0, 0.48801063609472206, 0.3425110950770987, 0.0, -0.30952741609861123, -0.2953411176309898, -0.39279381971866206, -0.1693730903403687, -0.08920335565539139, -1.2524918918017491, -0.49532726083011624, -0.6521008312218682, -0.38324445966050086, 0.0, 0.3754426286415569, 0.26844844080352787, 1.077663633402826, 0.7381857428527673, 0.0, -0.9397653934424831, -0.7370308976845686, 0.1408030418572153, 0.5635815719975151, 0.0, 0.21950821465016945, -1.0457589113015748]"
n_docs,"[15, 22, 28, 38]",0.7653382023313879,"[0.0, -0.46661888830264325, -0.6031372499026597, -0.4534245981921318, 0.2556628388680832, -0.09259264432880797, -0.38289333360963995, 0.0, 0.17658713220630343, 0.0, 0.6614384619952982, 0.23232902812800124, -0.28218530166404243, 0.0, -0.30140889819819316, 1.489620594589081, 0.20814351753843127, 0.29588938098805634, -0.5366244304282133, -0.6479681513952793, -0.549542651682479, 0.6589956076598137, 0.7730436448299239, 0.0, -0.3948068752844716, -1.496167119682558, -0.8143238631931712, 0.0, 1.0864938709156975, 0.6551055335206272, 0.17780880437246008, 0.3126569181967898, 0.0, -0.8058701094677452, -0.6883178436214422, 0.0, 0.3111437741756664, 0.7644820420537728, 1.4805534340181328, 0.0]"
dispersion,"[15, 17, 30, 38]",0.435809849948668,"[0.0, -0.21096417572073672, -0.1707354966790651, -0.01610782551165344, -0.06947157582087311, 0.06413056030764, -0.010697452089301231, 0.0, 0.18482909904552666, 0.0, -0.09132073007503044, 0.0, 0.035471312214838416, 0.0, 0.08098023699671031, 1.1539373379953626, 0.19339837172627095, 0.653918853366472, 0.0, -0.39239764286752055, 0.06461075272163277, 0.0730785634633657, 0.29275984176438313, -0.03332778786420435, -0.03127502400090975, -0.2343632431786812, -0.882515432563839, -0.6798970383644986, 0.0, 0.0179856120553832, 1.6933067764411227, 0.19991363817767926, 0.41157551623557825, -0.10278763041301052, -0.43368898180973214, -0.2116516617619204, -0.9251257751679434, -0.20868395070892096, 1.3190334642957737, 0.2983941080469183]"
curvature,"[8, 10, 18]",0.46427425983401416,"[0.0, 0.09674957982130324, 0.17165294450555418, 0.15048911477986546, 0.19387221967176055, 0.24654126398194348, 0.3250519528975157, 0.2544000004134519, 0.7200917375453643, 0.8536829155273925, 0.8546589938163905, 0.0, 0.21236654585226686, 0.007728139159926442, 0.15896947315636617, -0.4622290682729108, -0.5464722002901801, -0.03397492653197658, 1.5250036158215359, 0.0, 0.4358500956438637, 0.4215183305411629, 0.39490813362001737, 0.15058063683482142, -0.018456083126855913, 0.03198430370748705, 0.08098143032147054, -0.093861577265184, -0.06530885192317432, 0.21797677193466608, 0.2573688011244228, 0.0012845837951793164, 0.037749163383684586, -0.03028573987595513, -0.13449435136189306, 0.0, -0.03344591766231961, 0.025314860233540917, 0.0, -1.2597882986701363]"
drift_from_baseline,"[22, 24, 32]",0.42457008026876913,"[0.0, -0.007114048496976891, -0.06784489003052754, -0.09903012645978052, -0.1827627773959416, -0.20766892243696472, -0.22649107736783025, -0.45308894999567517, -0.7680674317365612, -0.7547533381015379, -0.4496818635811734, -0.19922611254816747, -0.11972346859582833, -0.09018631380439725, -0.04732271889497037, -0.02470025200313614, 0.01589855943195366, 0.09094512472148616, 0.0906600146496954, 0.13146781158689844, 0.2037082416167951, 0.2940990153253964, 0.5336283807646846, 0.606756627051924, 0.6109882105518887, 0.2646535134254921, 0.1890705764221854, 0.0, -0.4126389870030835, -0.42134122494010334, 0.0, 0.0, 1.1959698412608304, 0.41245249132477835, 0.009736707321290268, -0.4155884859320669, -0.5670209008961866, -0.8238408470904697, -0.8238571463034593, -0.366192947341647]"
