signal,cp,cp_shifted,thr,response_scores
dist_smooth_to_prev_smooth,"[3, 36]",[-4 29],1.6579941312153668,"[0.0, 2.2311711960251394e-15, 0.5051136068918766, 2.213182148045853, 3.9497274437892123, 1.3200552071635594, 0.0, 0.0, 0.8962160084439784, 0.0, 1.4855362896094286, 0.49932635198979813, 0.2838646988775162, 0.4095059039975684, 0.17281044195116385, 0.43721457275623066, 0.03198869796385152, 0.7235532425042069, 1.3790489203447411, 1.0682402134306297, 0.22794747289873163, 0.9332689337071325, 1.5890360669079124, 0.34238407412483574, 0.5581534475566835, 1.483004586070821, 1.0934517150586838, 0.09613383315946711, 0.46315086484999124, 0.4251653137129117, 0.7405160442981911, 0.00031459617604601955, 0.6267182543916598, 0.5, 0.010952373019368099, 0.9913446343891935, 2.2902675825922856, 1.9338263884451792, 0.2827921522871396]"
n_docs,"[4, 11, 25, 29]",[-3  4 18 22],1.1560466051058143,"[0.0, 0.01090736358018266, 0.15706603555461668, 1.1068792561168432, 2.181298198219062, 1.1246277181345126, 0.0, 0.1275501861531945, 0.29503451655683954, 0.03969506880220019, 0.8696812454124047, 1.400849752340817, 0.27984677049987483, 0.20480207172767906, 0.548891691188997, 0.117622590342011, 0.342379828553279, 0.3217495764997276, 1.0057561906646775, 0.5985848178463683, 0.0, 0.8705407454414857, 1.1306787985874052, 0.22828649689865677, 0.5170807443911478, 1.2660776275455363, 0.6064936662255409, 0.0, 1.0379612175942372, 1.2575178311794484, 0.8096817205002879, 0.0, 0.6476121081114349, 0.6639630699122229, 0.0, 0.5, 0.11466982222691602, 0.4117415915951861, 0.9637590856150481]"
dispersion,"[17, 36, 38]",[10 29 31],2.59760409059732,"[0.0, 0.4106087909715542, 1.4470944301229047, 2.594740490182883, 1.8529823574644255, 0.0, 0.3224656667607575, 0.0, 1.9335931615613358, 2.331903378721474, 0.0, 2.146235229526444, 0.283800441114398, 0.3181753684308879, 0.0, 1.0371686813256416, 0.7789413710970637, 2.609058492255067, 1.895955839844099, 0.16340192606686402, 0.41744190032716344, 0.8253483120906606, 0.06477567989344174, 1.2153383003779923, 0.5404125576112019, 0.5284225280025976, 0.778130338539003, 0.6821117013780744, 0.0, 0.25506927082139547, 0.09587587703377473, 0.4822720870103, 0.5, 0.10074868742217089, 0.06417052161002901, 0.2826927559034432, 3.629971046038978, 7.685079676189275, 7.053000479187655]"
curvature,"[3, 10, 37]",[-4  3 30],2.152261024321543,"[0.0, 0.0, 1.7964215345386, 2.2182925231662116, 1.8931563886206786, 0.15888264791249773, 0.0, 0.7665001390565449, 0.9809233422703918, 2.135753149610376, 2.251539496821283, 0.0, 1.6836752901719843, 1.3516124476228997, 0.21699096521641467, 0.4238658274913446, 0.642192898210372, 0.8572498052587196, 0.9682848348229769, 0.3637269593489157, 0.0, 0.4087750907234623, 1.2864992013992982, 0.7527696614425972, 0.0, 0.3948551808300793, 0.1152596247937408, 0.04004613317277654, 0.0, 0.2293453960558898, 0.35064351229192803, 0.5899295905566337, 0.1742212627522351, 0.3089611661428448, 0.6853925765005545, 0.5, 1.5724585871283432, 3.4116874659400955, 4.210611981861147]"
drift_from_baseline,"[12, 36, 38]",[ 5 29 31],2.600029054987218,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7178827599567708, 1.6978376871974665, 1.8614717773104357, 2.1757834877341695, 2.694603853703613, 2.357235534445945, 1.3661162590179265, 0.8981601007659232, 1.4335427604136712, 1.749170785013539, 1.2194198082596948, 0.5, 0.19146102041506094, 0.0249939084968522, 0.014064938633725836, 0.13492853840682234, 0.3220191577056183, 0.35769286949841744, 0.0, 0.20092547062257232, 0.433929544124559, 0.19016441085312907, 0.16556474311022348, 0.7827288496938429, 1.1538098987902652, 1.1979594144336776, 1.5804871834662164, 2.576385355308119, 4.527749426871554, 6.18889693266806, 6.459662128234733]"
