Topic,top_words,seed_coverage
0,"['california', 'shooting', 'kill', 'mass', 'year', 'people', 'mass shooting', 'park', 'monterey', 'monterey park']",0.3
1,"['new', 'shooting', 'california', 'new mexico', 'state', 'people', 'gun', 'mass', 'year', 'half']",0.3
