SOURCEURL,Actor1Code,Actor1Name,Actor1EthnicCode,Actor2Code,Actor2Name,EventCode,EventRootCode,EventBaseCode,GoldsteinScale,AvgTone
https://www.latimes.com/world-nation/story/2023-08-15/maui-fire-victims-officials-to-begin-releasing-names,"['USA', 'haw', 'haw']","['UNITED STATES', 'HAWAIIAN', 'HAWAIIAN']","[nan, 'haw', 'haw']","['GOV', nan, 'USA']","['STATE ATTORNEY GENERAL', nan, 'UNITED STATES']","[1014, 214, 214]","[10, 2, 2]","[101, 21, 21]","[-5.0, 3.4, 3.4]","[-6.25979058454943, -6.25979058454943, -6.25979058454943]"
https://www.latimes.com/world-nation/story/2023-08-16/ignored-warnings-hubris-slow-response-fueled-maui-wildfire,['CVL'],['RESIDENTS'],[nan],[nan],[nan],[130],[13],[130],[-4.4],[-3.90499703891313]
https://www.latimes.com/world-nation/story/2023-08-17/residents-flee-airlifts-begin-as-wildfire-approaches-capital-of-canadas-northwest-territories,"['CANGOV', 'CVL']","['CANADA', 'RESIDENTS']","[nan, nan]","['GOV', 'CAN']","['MINIST', 'CANADA']","[36, 73]","[3, 7]","[36, 73]","[4.0, 7.4]","[-3.75, -3.75]"
https://www.latimes.com/world-nation/story/2023-08-21/lahaina-fire-immigrant-workers-toll,"['MEX', 'MEX']","['MEXICO', 'MEXICO']","[nan, nan]","['MEXCVL', 'MEXGOV']","['MEXICO', 'MEXICO']","[70, 73]","[7, 7]","[70, 73]","[7.0, 7.4]","[-3.39403973509934, -3.39403973509934]"
https://www.latimes.com/world-nation/story/2023-08-26/bare-electrical-wire-and-leaning-poles-on-maui-were-possible-cause-of-deadly-fires,['CVL'],['RESIDENTS'],[nan],[nan],[nan],[80],[8],[80],[5.0],[-3.94663702056698]
https://www.latimes.com/world-nation/story/2023-08-28/hawaii-power-utility-says-its-wires-sparked-first-fire-on-maui-but-faults-county-firefighters,"[nan, 'USA', 'USA']","[nan, 'HAWAII', 'HAWAII']","[nan, nan, nan]","['USA', 'CVL', nan]","['HAWAII', 'TOURIST', nan]","[36, 20, 36]","[3, 2, 3]","[36, 20, 36]","[4.0, 3.0, 4.0]","[-5.4421768707483, -3.45401433082056, -1.0798399896919]"
https://www.latimes.com/world-nation/story/2023-08-28/la-na-hawaii-maui-tourism,['MED'],['MEDIA'],[nan],[nan],[nan],[36],[3],[36],[4.0],[-3.6713236311638]
https://www.latimes.com/world-nation/story/2023-08-28/visit-spend-go-home-what-to-know-if-youre-traveling-to-maui,"['BUS', 'CVL', 'CVL', 'CVL', 'USA']","['BUSINESS', 'RESIDENTS', 'TOURIST', 'TOURIST', 'HAWAII']","[nan, nan, nan, nan, nan]","['EDU', nan, 'USA', 'haw', 'CVL']","['SCHOOL', nan, 'UNITED STATES', 'HAWAIIAN', 'TOURIST']","[1712, 90, 20, 20, 20]","[17, 9, 2, 2, 2]","[171, 90, 20, 20, 20]","[-9.2, -2.0, 3.0, 3.0, 3.0]","[-1.80102915951973, -1.80102915951973, -0.448433358869658, -0.448433358869658, -1.80102915951973]"
https://www.latimes.com/world-nation/story/2023-08-31/maui-fire-missing-forensic-experts-dead-identify-closure,['haw'],['HAWAIIAN'],['haw'],['USA'],['UNITED STATES'],[90],[9],[90],[-2.0],[0.66079295154185]
https://www.latinpost.com/articles/160638/20230809/hawaii-maui-island-fire-kills-6-hundreds-homes-possibly-destroyed.htm,"['GOV', 'USA', 'USA', 'chn']","['PRESIDENT', 'HAWAII', 'HAWAII', 'CHINOOK']","[nan, nan, nan, 'chn']","[nan, 'chn', 'chn', 'USA']","[nan, 'CHINOOK', 'CHINOOK', 'HAWAII']","[51, 90, 190, 190]","[5, 9, 19, 19]","[51, 90, 190, 190]","[3.4, -2.0, -10.0, -10.0]","[-0.627464557040119, -4.13532748720437, -2.47645426495879, -2.47645426495879]"
https://www.latinpost.com/articles/160645/20230810/maui-wildfire-update-death-toll-reaches-36-search-rescue-continue.htm,['USACVL'],['UNITED STATES'],[nan],[nan],[nan],[10],[1],[10],[0.0],[-5.38599640933572]
https://www.latinpost.com/articles/160655/20230811/maui-wildfire-death-toll-increases-67-residents-admit-warning.htm,"['USA', 'USAGOV', 'GOV', 'USAGOV', 'GOV']","['UNITED STATES', 'UNITED STATES', 'GOVERNOR', 'HAWAII', 'PRESIDENT']","[nan, nan, nan, nan, nan]","['USAGOV', 'USA', nan, 'GOV', 'USAGOV']","['UNITED STATES', 'UNITED STATES', nan, 'PRESIDENT', 'HAWAII']","[190, 190, 130, 190, 190]","[19, 19, 13, 19, 19]","[190, 190, 130, 190, 190]","[-10.0, -10.0, -4.4, -10.0, -10.0]","[-8.18181818181818, -8.18181818181818, -7.26839682971287, -5.76646274228095, -5.76646274228095]"
https://www.latinpost.com/articles/160661/20230813/maui-wildfire-death-toll-nearing-100-rescuers-expect-casualties-increase.htm,"[nan, 'GOV']","[nan, 'GOVERNOR']","[nan, nan]","['GOV', nan]","['GOVERNOR', nan]","[43, 42]","[4, 4]","[43, 42]","[2.8, 1.9]","[-3.33574654195639, -3.3303577797004]"
https://www.latinpost.com/articles/160672/20230814/maui-wildfire-hawaii-governor-vocal-harsh-reality-tragedy-death-toll.htm,"['LEG', 'USAGOV', 'USAGOVMIL', 'LEG', 'USALEG', 'CVL', 'GOV']","['SENATOR', 'HAWAII', 'HAWAII', 'SENATOR', 'UNITED STATES', 'NEIGHBORHOOD', 'GOVERNOR']","[nan, nan, nan, nan, nan, nan, nan]","['USA', nan, nan, nan, nan, nan, nan]","['UNITED STATES', nan, nan, nan, nan, nan, nan]","[13, 130, 90, 13, 13, 11, 12]","[1, 13, 9, 1, 1, 1, 1]","[13, 130, 90, 13, 13, 11, 12]","[0.4, -4.4, -2.0, 0.4, 0.4, -0.1, -0.4]","[-7.29166666666666, -7.59320175438596, -7.29166666666666, -7.29166666666666, -7.29166666666666, -7.29166666666666, -3.57373508046877]"
https://www.latinpost.com/articles/160707/20230817/maui-wildfire-update-death-toll-missing-people-siren-use-issue.htm,"['COP', 'COP', 'USACOP']","['POLICE CHIEF', 'POLICE CHIEF', 'UNITED STATES']","[nan, nan, nan]","[nan, 'USA', nan]","[nan, 'UNITED STATES', nan]","[90, 90, 90]","[9, 9, 9]","[90, 90, 90]","[-2.0, -2.0, -2.0]","[-5.78955192574385, -8.01393728222996, -8.01393728222996]"
https://www.latinpost.com/articles/160718/20230819/maui-widlfire-survivor-slams-joe-biden-hawaii-response.htm,"['GOV', 'MED', 'USA']","['PRESIDENT', 'COMMENTATOR', 'HAWAII']","[nan, nan, nan]","['USA', 'USA', 'MED']","['UNITED STATES', 'HAWAII', 'COMMENTATOR']","[51, 42, 43]","[5, 4, 4]","[51, 42, 43]","[3.4, 1.9, 2.8]","[-7.63888888888889, -7.63888888888889, -7.63888888888889]"
